U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Night,Thursday,Spring,35-44,Female,South,6-10 purchases,Mobile,0.65,0.6093140646182993,1
3,Evening,Monday,Fall,25-34,Male,South,10+ purchases,Tablet,0.9,0.7660486659322263,1
4,Evening,Wednesday,Fall,35-44,Female,South,No purchases,Mobile,0.5,0.7227168735642392,1
3,Afternoon,Thursday,Summer,18-24,Female,South,10+ purchases,Mobile,0.35,0.7678273000517807,1
1,Evening,Sunday,Spring,35-44,Male,South,10+ purchases,Tablet,0.75,0.6461526856758381,0
4,Morning,Monday,Fall,35-44,Male,West,No purchases,Mobile,0.65,0.5964264871044915,0
4,Night,Wednesday,Spring,35-44,Male,East,No purchases,Mobile,0.9,0.7111370686172839,1
2,Evening,Thursday,Spring,45-54,Female,East,10+ purchases,Mobile,0.45,0.7646451593033994,1
2,Morning,Sunday,Fall,18-24,Female,West,6-10 purchases,Desktop,0.55,0.5536952317338678,1
4,Night,Wednesday,Fall,35-44,Female,North,No purchases,Mobile,0.65,0.6576470029946239,1
2,Evening,Sunday,Spring,45-54,Female,West,1-5 purchases,Mobile,0.5,0.5766044026832756,0
3,Morning,Saturday,Spring,35-44,Female,North,6-10 purchases,Tablet,0.75,0.6626317707958375,1
2,Afternoon,Thursday,Summer,35-44,Female,West,1-5 purchases,Mobile,1.0,0.6872315634900137,0
1,Afternoon,Saturday,Fall,18-24,Female,West,6-10 purchases,Mobile,0.65,0.6462339442840285,0
3,Night,Tuesday,Spring,35-44,Female,North,10+ purchases,Desktop,0.25,0.6834358180326322,1
1,Evening,Tuesday,Fall,25-34,Male,West,10+ purchases,Mobile,0.3,0.6185117526535555,0
4,Night,Thursday,Fall,35-44,Male,North,No purchases,Desktop,0.85,0.6899322400750479,0
2,Evening,Wednesday,Summer,35-44,Male,East,1-5 purchases,Mobile,0.4,0.7114639810882789,1
4,Evening,Tuesday,Fall,35-44,Female,North,No purchases,Desktop,0.4,0.6754133253453147,1
4,Night,Saturday,Summer,55+,Female,West,No purchases,Mobile,0.85,0.6629959840422601,0
3,Evening,Wednesday,Summer,25-34,Female,North,1-5 purchases,Desktop,0.45,0.7372824367828168,0
4,Night,Sunday,Spring,18-24,Male,North,No purchases,Mobile,0.2,0.6883938472871267,0
4,Afternoon,Tuesday,Summer,25-34,Male,West,No purchases,Mobile,0.75,0.7338615494062689,1
4,Evening,Saturday,Spring,25-34,Male,South,No purchases,Mobile,0.6,0.7689655331265185,1
2,Evening,Sunday,Spring,18-24,Female,West,1-5 purchases,Mobile,0.65,0.7033017001263568,1
2,Evening,Tuesday,Spring,35-44,Male,North,1-5 purchases,Desktop,0.9,0.6811059863298223,1
3,Morning,Tuesday,Fall,45-54,Male,South,6-10 purchases,Desktop,1.0,0.6578532758286927,1
4,Evening,Monday,Winter,55+,Female,West,No purchases,Mobile,0.35,0.5722384349841992,0
3,Afternoon,Friday,Fall,55+,Male,North,No purchases,Mobile,0.1,0.5403594548089972,1
4,Night,Sunday,Spring,18-24,Female,West,No purchases,Desktop,1.0,0.6459874741616295,0
2,Morning,Friday,Summer,45-54,Female,East,6-10 purchases,Desktop,0.75,0.6745149169079945,1
4,Evening,Friday,Spring,25-34,Female,West,No purchases,Desktop,0.9,0.6353621922632519,0
3,Morning,Saturday,Summer,18-24,Female,West,10+ purchases,Desktop,0.75,0.7204200876998564,0
2,Evening,Saturday,Winter,45-54,Male,South,6-10 purchases,Mobile,0.6,0.7092685588028588,1
4,Afternoon,Sunday,Winter,25-34,Female,North,No purchases,Mobile,0.75,0.748288257180434,1
4,Morning,Friday,Spring,35-44,Male,South,1-5 purchases,Mobile,0.75,0.7195464427836559,1
3,Evening,Thursday,Spring,25-34,Male,East,6-10 purchases,Mobile,0.55,0.8124621821395002,1
1,Night,Monday,Summer,18-24,Female,East,6-10 purchases,Mobile,0.85,0.7326411938072843,0
1,Morning,Sunday,Spring,18-24,Female,South,10+ purchases,Mobile,0.65,0.6944562496775973,1
3,Night,Thursday,Fall,35-44,Female,West,10+ purchases,Desktop,0.2,0.5342886025252972,0
1,Night,Friday,Fall,35-44,Male,South,6-10 purchases,Mobile,0.8,0.6601316098538388,0
3,Evening,Friday,Fall,35-44,Female,West,6-10 purchases,Desktop,0.35,0.6129476080877877,0
2,Night,Wednesday,Fall,18-24,Female,East,1-5 purchases,Mobile,0.5,0.6217130172375482,0
4,Morning,Sunday,Fall,25-34,Female,East,No purchases,Mobile,0.3,0.6445923825868483,1
2,Night,Wednesday,Winter,35-44,Male,North,No purchases,Mobile,0.55,0.5310886606775185,1
2,Afternoon,Saturday,Summer,18-24,Female,West,10+ purchases,Mobile,0.6,0.7379360418936276,0
4,Afternoon,Monday,Winter,18-24,Male,West,1-5 purchases,Mobile,0.45,0.6695761194845108,1
2,Evening,Sunday,Summer,55+,Male,North,1-5 purchases,Mobile,0.45,0.6728409308149366,1
3,Night,Wednesday,Fall,25-34,Male,West,No purchases,Mobile,0.2,0.5057756795712686,1
4,Morning,Monday,Winter,25-34,Male,West,No purchases,Mobile,0.5,0.5578734189708452,0
1,Afternoon,Sunday,Summer,18-24,Male,West,6-10 purchases,Mobile,0.7,0.7303047999856772,1
1,Afternoon,Friday,Fall,18-24,Female,North,1-5 purchases,Desktop,0.5,0.4991609049767063,0
3,Morning,Friday,Summer,35-44,Male,South,6-10 purchases,Mobile,0.05,0.6530877770563891,1
3,Morning,Thursday,Fall,18-24,Male,West,6-10 purchases,Desktop,0.1,0.5353941087968512,0
1,Evening,Sunday,Fall,45-54,Male,South,10+ purchases,Mobile,0.55,0.7148936626935418,1
4,Afternoon,Friday,Spring,35-44,Female,South,No purchases,Mobile,0.2,0.6611134588199747,1
2,Morning,Tuesday,Winter,35-44,Male,North,6-10 purchases,Mobile,0.7,0.6534337053459652,1
3,Night,Monday,Winter,25-34,Female,North,10+ purchases,Tablet,0.2,0.5667398682140586,0
4,Evening,Tuesday,Fall,55+,Male,North,No purchases,Mobile,0.45,0.6904998440881494,1
2,Morning,Monday,Summer,18-24,Male,West,No purchases,Desktop,0.15,0.39407737443215124,1
1,Morning,Thursday,Fall,25-34,Male,West,6-10 purchases,Mobile,0.75,0.589126457668106,0
1,Night,Friday,Winter,55+,Male,East,1-5 purchases,Mobile,0.4,0.5076126726725347,0
1,Afternoon,Tuesday,Fall,18-24,Male,East,10+ purchases,Mobile,0.3,0.7075699115595705,0
1,Evening,Sunday,Spring,55+,Female,West,6-10 purchases,Desktop,0.95,0.6246565035401556,1
3,Evening,Friday,Fall,45-54,Male,South,6-10 purchases,Mobile,0.45,0.697494480808794,1
4,Afternoon,Tuesday,Winter,55+,Female,North,No purchases,Mobile,0.55,0.6138230550328505,1
1,Evening,Thursday,Spring,25-34,Male,East,6-10 purchases,Mobile,0.95,0.8101779720743362,1
3,Night,Saturday,Summer,45-54,Male,East,10+ purchases,Desktop,0.2,0.6811302330486327,1
3,Afternoon,Monday,Spring,25-34,Female,North,10+ purchases,Mobile,0.65,0.8166638291540487,1
2,Night,Wednesday,Fall,55+,Male,North,1-5 purchases,Tablet,0.55,0.4037427440077565,0
1,Evening,Thursday,Spring,18-24,Male,West,6-10 purchases,Desktop,0.9,0.6752371312248896,1
4,Afternoon,Monday,Spring,35-44,Female,East,No purchases,Desktop,0.15,0.5825018717789099,1
1,Morning,Tuesday,Fall,18-24,Male,West,1-5 purchases,Mobile,0.45,0.505078558112615,1
3,Afternoon,Tuesday,Fall,45-54,Male,East,10+ purchases,Mobile,1.0,0.8015585381589289,1
3,Night,Monday,Summer,35-44,Female,West,10+ purchases,Desktop,0.3,0.5716723846049837,0
2,Night,Tuesday,Fall,55+,Male,West,No purchases,Mobile,0.2,0.39738274876629803,0
1,Morning,Monday,Winter,45-54,Female,South,10+ purchases,Mobile,0.85,0.6215803921637625,1
1,Night,Saturday,Summer,25-34,Female,East,1-5 purchases,Mobile,0.65,0.6797584133621093,1
3,Afternoon,Sunday,Spring,55+,Male,East,10+ purchases,Desktop,0.9,0.7545455037095055,0
4,Night,Monday,Summer,18-24,Male,South,No purchases,Mobile,0.85,0.7616300058471386,1
4,Morning,Friday,Spring,45-54,Male,West,1-5 purchases,Desktop,0.05,0.4980935592031486,1
4,Evening,Monday,Winter,45-54,Female,West,No purchases,Mobile,0.5,0.5981439068931139,0
2,Morning,Sunday,Spring,18-24,Female,East,No purchases,Tablet,0.85,0.5421151529533689,1
3,Morning,Wednesday,Spring,35-44,Male,West,10+ purchases,Mobile,0.7,0.7491825856149751,1
2,Afternoon,Wednesday,Winter,35-44,Female,West,No purchases,Desktop,1.0,0.43202475588626127,0
1,Afternoon,Friday,Winter,25-34,Male,South,10+ purchases,Mobile,0.7,0.699689644563817,1
3,Evening,Monday,Winter,55+,Male,North,10+ purchases,Desktop,0.4,0.6627861757307781,1
1,Night,Tuesday,Summer,45-54,Female,East,10+ purchases,Mobile,0.75,0.7228871669335639,1
2,Afternoon,Tuesday,Fall,55+,Female,North,No purchases,Mobile,0.85,0.5684054237331178,1
1,Afternoon,Saturday,Fall,18-24,Male,South,No purchases,Mobile,0.75,0.6491334135096172,1
3,Afternoon,Tuesday,Summer,18-24,Female,North,10+ purchases,Desktop,0.4,0.7683896167596839,1
2,Morning,Tuesday,Spring,25-34,Female,North,1-5 purchases,Mobile,0.5,0.6403078401307534,1
2,Afternoon,Tuesday,Winter,55+,Female,West,1-5 purchases,Desktop,0.3,0.31177924343533575,1
4,Morning,Monday,Summer,35-44,Female,East,No purchases,Mobile,0.4,0.6646017739082943,1
3,Morning,Friday,Spring,55+,Female,South,10+ purchases,Mobile,0.75,0.746602912509323,1
2,Morning,Saturday,Fall,18-24,Female,East,No purchases,Mobile,0.75,0.6137133579179453,1
4,Evening,Monday,Winter,25-34,Female,East,No purchases,Tablet,0.55,0.5986780876182176,1
3,Night,Thursday,Summer,55+,Female,South,10+ purchases,Desktop,0.55,0.6346891735345414,1
4,Morning,Monday,Spring,25-34,Male,West,No purchases,Mobile,0.15,0.5992072452346522,1
1,Evening,Tuesday,Fall,18-24,Female,West,10+ purchases,Mobile,0.25,0.6360064416910834,1
4,Night,Saturday,Spring,45-54,Female,South,No purchases,Mobile,0.85,0.7008135305785774,1
2,Night,Saturday,Summer,45-54,Female,North,6-10 purchases,Desktop,0.55,0.6164681119105189,1
2,Night,Saturday,Spring,55+,Female,East,10+ purchases,Mobile,0.7,0.7149394543790848,1
2,Evening,Thursday,Fall,55+,Female,South,1-5 purchases,Tablet,0.4,0.4284951186705156,0
4,Morning,Monday,Summer,25-34,Female,North,No purchases,Mobile,0.55,0.7225648688608756,1
2,Night,Sunday,Spring,25-34,Female,North,No purchases,Desktop,0.45,0.5198575525790365,0
1,Evening,Tuesday,Winter,25-34,Male,East,6-10 purchases,Mobile,0.55,0.6613167873338552,1
3,Evening,Sunday,Winter,25-34,Female,East,1-5 purchases,Tablet,0.5,0.6265152912234598,1
1,Evening,Saturday,Spring,18-24,Male,South,6-10 purchases,Tablet,0.6,0.6246729802901602,1
2,Evening,Monday,Winter,35-44,Female,East,1-5 purchases,Desktop,0.75,0.6063558473816422,1
2,Evening,Wednesday,Spring,25-34,Female,East,10+ purchases,Mobile,0.75,0.8300172589356892,1
4,Night,Friday,Winter,35-44,Female,West,No purchases,Tablet,0.4,0.3960203160604961,1
3,Afternoon,Tuesday,Spring,25-34,Male,West,6-10 purchases,Desktop,0.5,0.6347654086332248,0
1,Afternoon,Wednesday,Spring,18-24,Female,East,6-10 purchases,Mobile,0.65,0.697947938630632,0
1,Afternoon,Monday,Summer,18-24,Female,South,1-5 purchases,Desktop,0.55,0.5746810295079062,1
3,Morning,Monday,Summer,55+,Male,West,6-10 purchases,Tablet,0.55,0.566783272918845,1
3,Afternoon,Monday,Fall,55+,Female,West,10+ purchases,Desktop,0.8,0.6777596708485276,1
3,Night,Tuesday,Spring,25-34,Female,East,6-10 purchases,Tablet,0.95,0.6544037568184122,1
4,Evening,Wednesday,Winter,55+,Female,South,No purchases,Desktop,0.5,0.5604005665821257,1
2,Night,Saturday,Winter,18-24,Male,South,1-5 purchases,Tablet,0.35,0.47687207373501816,1
3,Afternoon,Sunday,Spring,25-34,Female,East,10+ purchases,Tablet,0.55,0.7360476324255221,1
2,Night,Sunday,Fall,55+,Male,North,6-10 purchases,Desktop,0.9,0.6094050019835016,0
1,Evening,Sunday,Winter,18-24,Female,East,10+ purchases,Mobile,0.75,0.7993662420782894,1
2,Night,Saturday,Spring,55+,Male,South,1-5 purchases,Tablet,0.6,0.5059110469107492,0
2,Evening,Monday,Fall,18-24,Female,West,1-5 purchases,Tablet,0.9,0.5594014419126021,0
1,Night,Saturday,Spring,18-24,Male,East,10+ purchases,Desktop,0.5,0.6776224632121869,1
3,Morning,Monday,Spring,18-24,Male,East,6-10 purchases,Mobile,0.6,0.7378898848727314,1
3,Afternoon,Sunday,Summer,25-34,Female,South,10+ purchases,Mobile,0.4,0.7890737184361923,1
4,Night,Tuesday,Spring,45-54,Male,South,1-5 purchases,Mobile,0.45,0.6935169207777497,1
1,Morning,Thursday,Spring,18-24,Male,North,6-10 purchases,Mobile,0.25,0.6095162511200526,0
2,Night,Thursday,Summer,35-44,Male,East,No purchases,Tablet,0.05,0.4184183238198295,0
4,Afternoon,Thursday,Summer,25-34,Female,North,No purchases,Tablet,0.45,0.6060112210448679,1
3,Night,Saturday,Winter,35-44,Female,West,6-10 purchases,Desktop,0.7,0.5856058445865743,1
1,Morning,Tuesday,Spring,18-24,Male,West,1-5 purchases,Mobile,0.7,0.5570073537591334,1
3,Evening,Monday,Winter,55+,Female,South,10+ purchases,Mobile,0.5,0.7156781235748084,1
3,Night,Monday,Spring,45-54,Female,North,6-10 purchases,Tablet,0.05,0.5242055999294893,0
4,Morning,Sunday,Fall,35-44,Male,South,No purchases,Mobile,0.25,0.643914284881524,0
1,Morning,Saturday,Fall,25-34,Male,North,10+ purchases,Mobile,0.25,0.7044471130290528,1
1,Morning,Monday,Fall,18-24,Female,North,6-10 purchases,Tablet,0.9,0.6238274123405794,0
1,Afternoon,Monday,Winter,35-44,Male,East,6-10 purchases,Mobile,0.55,0.6132664241123894,0
2,Afternoon,Tuesday,Summer,18-24,Female,South,1-5 purchases,Desktop,0.05,0.5094328603207446,0
2,Night,Saturday,Spring,18-24,Male,North,6-10 purchases,Tablet,0.9,0.6341303662718076,1
3,Afternoon,Sunday,Spring,35-44,Male,East,10+ purchases,Mobile,0.75,0.8268619945097043,1
3,Evening,Sunday,Fall,18-24,Female,South,10+ purchases,Mobile,0.9,0.8571011704993949,1
2,Morning,Thursday,Spring,35-44,Male,South,No purchases,Desktop,0.1,0.4051031322317016,0
4,Afternoon,Friday,Fall,18-24,Male,West,No purchases,Mobile,0.1,0.5834974703344695,1
3,Evening,Saturday,Summer,35-44,Female,South,No purchases,Desktop,0.85,0.6975307170743396,1
3,Morning,Tuesday,Summer,55+,Female,West,6-10 purchases,Tablet,0.8,0.5531743626047879,1
3,Evening,Wednesday,Summer,55+,Female,West,6-10 purchases,Mobile,1.0,0.7656761080326695,1
2,Morning,Saturday,Summer,35-44,Female,South,1-5 purchases,Desktop,0.25,0.5081165471957427,1
3,Afternoon,Wednesday,Summer,55+,Male,South,10+ purchases,Mobile,0.55,0.7499658921636668,1
2,Morning,Friday,Winter,25-34,Female,North,1-5 purchases,Tablet,0.65,0.49563881824569234,1
1,Evening,Friday,Summer,18-24,Female,South,10+ purchases,Mobile,0.75,0.8062541977084169,1
4,Afternoon,Wednesday,Winter,25-34,Female,North,No purchases,Mobile,0.65,0.680433124433218,0
3,Afternoon,Wednesday,Summer,55+,Female,South,10+ purchases,Desktop,0.95,0.7585728393166764,0
1,Morning,Sunday,Fall,35-44,Female,North,1-5 purchases,Tablet,0.5,0.4985729731207774,1
3,Night,Friday,Winter,45-54,Male,West,10+ purchases,Tablet,0.1,0.49112232997382155,0
1,Night,Thursday,Winter,25-34,Male,South,10+ purchases,Mobile,0.75,0.6924412011043731,1
3,Night,Thursday,Winter,45-54,Female,South,10+ purchases,Mobile,0.1,0.6600931345194844,1
1,Evening,Monday,Fall,25-34,Female,East,10+ purchases,Mobile,0.75,0.7430974116642968,1
2,Night,Monday,Spring,25-34,Male,South,1-5 purchases,Desktop,0.95,0.6171759900431348,1
3,Morning,Wednesday,Fall,35-44,Male,West,6-10 purchases,Desktop,1.0,0.6843363136004451,0
2,Afternoon,Monday,Winter,45-54,Female,South,No purchases,Tablet,1.0,0.4251842741442184,1
4,Evening,Monday,Spring,45-54,Male,South,No purchases,Desktop,0.5,0.669050070656391,1
2,Evening,Sunday,Summer,25-34,Female,East,No purchases,Mobile,0.4,0.6445981604027609,0
1,Evening,Tuesday,Spring,18-24,Male,West,6-10 purchases,Mobile,0.65,0.6884668255590689,1
1,Afternoon,Saturday,Summer,25-34,Male,North,6-10 purchases,Mobile,0.25,0.7172277570397704,0
4,Morning,Thursday,Spring,18-24,Male,North,No purchases,Mobile,0.35,0.7199742523253595,1
4,Night,Wednesday,Summer,45-54,Male,East,No purchases,Mobile,0.4,0.650027480482106,0
2,Evening,Thursday,Spring,35-44,Male,South,10+ purchases,Desktop,0.25,0.6443278042174335,1
4,Morning,Friday,Summer,55+,Female,East,No purchases,Mobile,0.65,0.6422086959655745,0
2,Afternoon,Monday,Spring,18-24,Male,East,1-5 purchases,Mobile,0.2,0.6303331268637272,1
3,Evening,Saturday,Spring,25-34,Male,East,10+ purchases,Tablet,0.7,0.8128500558582892,1
2,Afternoon,Sunday,Summer,25-34,Female,West,No purchases,Desktop,0.85,0.5670465674287383,0
4,Afternoon,Wednesday,Winter,18-24,Male,South,No purchases,Tablet,0.2,0.5092905169032634,0
1,Morning,Sunday,Spring,35-44,Male,North,10+ purchases,Mobile,0.7,0.7510094319164503,1
3,Afternoon,Tuesday,Fall,45-54,Male,North,6-10 purchases,Desktop,0.6,0.6778390371841213,1
3,Morning,Tuesday,Spring,55+,Female,West,10+ purchases,Desktop,0.3,0.533484898132098,1
4,Night,Friday,Fall,45-54,Female,West,No purchases,Desktop,0.7,0.5253251274519753,0
3,Night,Monday,Summer,55+,Male,West,6-10 purchases,Desktop,0.4,0.5867309942773904,0
2,Morning,Friday,Spring,25-34,Female,North,1-5 purchases,Desktop,0.4,0.5388017277135556,1
4,Night,Monday,Spring,25-34,Male,South,No purchases,Tablet,0.1,0.4937442560944449,1
4,Morning,Saturday,Summer,25-34,Female,South,No purchases,Tablet,0.5,0.6173101950699643,0
1,Night,Wednesday,Fall,25-34,Male,East,6-10 purchases,Mobile,0.3,0.6471597221088317,1
4,Morning,Thursday,Winter,18-24,Female,North,No purchases,Tablet,0.9,0.5718056951961696,1
2,Evening,Thursday,Summer,55+,Male,West,No purchases,Desktop,0.95,0.5303035188169651,1
1,Morning,Monday,Winter,18-24,Male,West,No purchases,Mobile,0.8,0.5041200491313403,0
1,Evening,Monday,Fall,25-34,Female,South,6-10 purchases,Mobile,0.45,0.6346842030776725,0
2,Morning,Monday,Spring,25-34,Female,South,No purchases,Tablet,0.4,0.4192364908162911,0
2,Morning,Wednesday,Winter,25-34,Female,East,No purchases,Mobile,0.7,0.5990063824324764,1
3,Evening,Tuesday,Fall,55+,Female,North,6-10 purchases,Desktop,0.65,0.657035991708239,1
1,Evening,Thursday,Summer,18-24,Male,North,1-5 purchases,Mobile,0.65,0.7254662855504135,1
4,Night,Thursday,Winter,35-44,Male,East,No purchases,Mobile,0.2,0.5855330452290918,0
4,Night,Tuesday,Winter,18-24,Female,South,No purchases,Mobile,0.45,0.5912263788211495,1
2,Morning,Thursday,Spring,55+,Female,East,1-5 purchases,Mobile,0.55,0.5575144799057599,0
3,Night,Tuesday,Spring,35-44,Female,North,10+ purchases,Mobile,0.25,0.6673635679570451,1
1,Night,Wednesday,Spring,25-34,Male,East,1-5 purchases,Mobile,0.85,0.6778426520768148,1
1,Morning,Thursday,Fall,35-44,Male,South,1-5 purchases,Mobile,0.8,0.5780664336675446,1
4,Afternoon,Sunday,Fall,35-44,Female,North,No purchases,Mobile,0.55,0.7544757188896686,1
2,Night,Friday,Fall,45-54,Male,East,6-10 purchases,Tablet,0.6,0.5717953324677629,1
2,Evening,Monday,Summer,25-34,Female,West,1-5 purchases,Tablet,0.35,0.46765153064401455,0
3,Evening,Friday,Winter,45-54,Female,West,6-10 purchases,Mobile,0.3,0.6421221484428533,0
4,Morning,Friday,Winter,25-34,Female,South,No purchases,Tablet,0.6,0.5034912755484268,1
4,Morning,Monday,Summer,35-44,Female,North,No purchases,Mobile,0.8,0.7421518392328331,0
3,Evening,Saturday,Summer,45-54,Female,West,6-10 purchases,Mobile,1.0,0.8177191780417011,1
3,Night,Tuesday,Winter,35-44,Female,East,6-10 purchases,Desktop,0.7,0.6566434064803007,1
2,Afternoon,Wednesday,Fall,45-54,Male,North,1-5 purchases,Mobile,0.75,0.6620969265272122,1
3,Night,Monday,Fall,25-34,Male,West,10+ purchases,Desktop,0.9,0.716284493980754,1
1,Afternoon,Wednesday,Winter,18-24,Female,East,6-10 purchases,Mobile,0.35,0.6273315605786391,1
4,Afternoon,Wednesday,Fall,18-24,Male,North,No purchases,Desktop,0.85,0.7047435071602605,0
4,Morning,Sunday,Fall,35-44,Female,South,No purchases,Mobile,0.6,0.6866319179398052,1
3,Evening,Tuesday,Fall,35-44,Male,West,10+ purchases,Tablet,0.25,0.6566332371962816,1
1,Afternoon,Saturday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.5,0.6798399924172207,0
1,Morning,Thursday,Spring,18-24,Male,East,10+ purchases,Mobile,0.25,0.6680717506338483,0
4,Evening,Wednesday,Spring,18-24,Male,South,No purchases,Mobile,1.0,0.7941007244393793,0
3,Morning,Wednesday,Fall,25-34,Female,North,6-10 purchases,Mobile,0.85,0.7148801512114578,1
3,Night,Tuesday,Winter,45-54,Male,East,1-5 purchases,Mobile,0.6,0.6224035134346648,0
4,Night,Wednesday,Winter,25-34,Male,West,No purchases,Mobile,0.8,0.6742257920797294,1
1,Night,Saturday,Fall,35-44,Male,North,No purchases,Desktop,0.35,0.4714768756448751,0
2,Afternoon,Wednesday,Fall,45-54,Male,North,6-10 purchases,Tablet,0.65,0.578344191487124,0
3,Evening,Monday,Summer,35-44,Female,North,6-10 purchases,Desktop,0.35,0.7196568448507551,1
3,Evening,Wednesday,Spring,35-44,Female,North,6-10 purchases,Desktop,0.4,0.7004706416375773,0
4,Night,Saturday,Winter,45-54,Male,South,No purchases,Desktop,0.25,0.5478771155027833,1
2,Afternoon,Tuesday,Fall,25-34,Female,West,No purchases,Desktop,0.3,0.3558465668251604,0
1,Afternoon,Monday,Fall,18-24,Male,West,10+ purchases,Desktop,0.25,0.5440015854143411,0
4,Afternoon,Tuesday,Spring,35-44,Male,South,No purchases,Tablet,0.3,0.5316095125617222,0
1,Afternoon,Saturday,Fall,18-24,Female,North,10+ purchases,Desktop,0.85,0.7086874825256356,0
3,Night,Monday,Summer,55+,Female,South,6-10 purchases,Mobile,0.4,0.665951601490076,1
2,Evening,Wednesday,Fall,45-54,Female,West,No purchases,Desktop,0.95,0.5092891053799711,0
2,Afternoon,Thursday,Fall,25-34,Female,North,1-5 purchases,Mobile,0.3,0.5698164505591669,1
1,Night,Thursday,Fall,18-24,Female,East,10+ purchases,Tablet,0.75,0.589840821677226,1
3,Morning,Wednesday,Winter,45-54,Male,South,6-10 purchases,Desktop,0.35,0.5612725339341734,1
2,Afternoon,Tuesday,Fall,55+,Male,East,No purchases,Desktop,0.1,0.39684475721978635,0
2,Morning,Sunday,Fall,18-24,Female,East,1-5 purchases,Desktop,0.95,0.6198526318779563,1
2,Afternoon,Monday,Winter,25-34,Female,West,1-5 purchases,Mobile,0.1,0.4415996214891268,1
3,Evening,Sunday,Summer,45-54,Female,East,10+ purchases,Mobile,0.5,0.8398560336779689,1
4,Night,Saturday,Winter,35-44,Male,North,No purchases,Desktop,0.4,0.5771066809479133,0
4,Night,Wednesday,Summer,55+,Female,North,1-5 purchases,Tablet,0.35,0.546855467650564,0
2,Afternoon,Wednesday,Spring,35-44,Female,North,No purchases,Mobile,0.5,0.5993220396020265,1
4,Night,Friday,Winter,35-44,Male,East,1-5 purchases,Mobile,0.65,0.7582624418967225,1
1,Night,Thursday,Summer,55+,Female,South,10+ purchases,Mobile,0.05,0.5583366604967986,0
4,Afternoon,Monday,Fall,25-34,Male,South,No purchases,Mobile,0.3,0.6903237076731749,1
