U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
3,Evening,Wednesday,Summer,25-34,Female,West,10+ purchases,Tablet,0.45,0.6671495500563674,1
2,Morning,Thursday,Fall,45-54,Female,West,1-5 purchases,Mobile,0.9,0.569723733693081,1
4,Evening,Wednesday,Fall,18-24,Female,North,No purchases,Mobile,0.8,0.7640389116326725,1
3,Night,Sunday,Winter,35-44,Male,East,6-10 purchases,Desktop,0.6,0.6723892770871693,1
2,Morning,Tuesday,Summer,25-34,Female,East,10+ purchases,Desktop,0.5,0.6669073661660583,0
2,Morning,Wednesday,Spring,18-24,Male,South,10+ purchases,Desktop,0.35,0.6077088938069142,1
3,Night,Saturday,Fall,55+,Male,South,10+ purchases,Desktop,1.0,0.7330526381908782,1
4,Evening,Thursday,Winter,18-24,Female,West,1-5 purchases,Tablet,0.8,0.6395832702001928,1
3,Afternoon,Wednesday,Spring,35-44,Female,West,1-5 purchases,Mobile,0.7,0.6809093667442655,1
3,Night,Sunday,Fall,25-34,Female,East,6-10 purchases,Desktop,0.35,0.6409326039814739,1
4,Afternoon,Saturday,Spring,35-44,Male,South,No purchases,Mobile,0.3,0.6775215165860201,1
4,Night,Sunday,Fall,25-34,Male,North,No purchases,Mobile,0.85,0.7454489860840822,1
2,Afternoon,Friday,Summer,35-44,Male,South,No purchases,Mobile,0.95,0.6499521158215538,1
2,Evening,Thursday,Winter,25-34,Male,West,1-5 purchases,Mobile,0.4,0.5773595358588096,0
2,Night,Friday,Winter,35-44,Male,West,No purchases,Desktop,0.95,0.44890446781720705,1
2,Night,Saturday,Fall,35-44,Female,East,6-10 purchases,Desktop,0.45,0.6170600409518624,0
1,Morning,Wednesday,Fall,18-24,Female,South,6-10 purchases,Desktop,0.4,0.5390432259109531,1
2,Evening,Friday,Spring,25-34,Male,East,No purchases,Mobile,0.25,0.6294008001052628,0
2,Morning,Friday,Spring,25-34,Male,East,1-5 purchases,Mobile,0.1,0.5664730884964123,1
4,Afternoon,Saturday,Spring,25-34,Male,East,No purchases,Mobile,0.35,0.711088212894903,1
2,Evening,Friday,Summer,35-44,Female,North,1-5 purchases,Mobile,0.55,0.7010630641628839,0
3,Afternoon,Sunday,Summer,55+,Female,East,10+ purchases,Mobile,0.4,0.7953339951026589,0
1,Night,Friday,Spring,25-34,Female,East,1-5 purchases,Mobile,0.8,0.6442307187778579,1
4,Morning,Monday,Winter,18-24,Male,North,No purchases,Desktop,0.1,0.5472891128724762,1
3,Morning,Thursday,Spring,25-34,Female,West,10+ purchases,Tablet,0.05,0.47140194242009414,1
3,Night,Wednesday,Summer,45-54,Male,South,6-10 purchases,Desktop,0.15,0.5945599526516674,1
3,Afternoon,Friday,Fall,55+,Female,South,6-10 purchases,Tablet,0.75,0.5620602273492388,0
1,Night,Friday,Spring,18-24,Male,South,10+ purchases,Desktop,0.25,0.5673329411717216,1
2,Evening,Thursday,Fall,25-34,Male,East,No purchases,Mobile,0.25,0.5724866582956663,1
2,Night,Sunday,Spring,18-24,Male,South,1-5 purchases,Desktop,0.35,0.5588407558245613,0
1,Afternoon,Friday,Summer,45-54,Female,West,1-5 purchases,Mobile,0.35,0.5293835739399154,0
2,Afternoon,Monday,Spring,35-44,Female,South,6-10 purchases,Mobile,0.25,0.5755155112320177,1
4,Morning,Tuesday,Winter,25-34,Male,North,No purchases,Desktop,0.05,0.5208604796933375,0
3,Night,Wednesday,Summer,55+,Female,East,10+ purchases,Desktop,0.15,0.5931843329351687,1
1,Morning,Sunday,Spring,18-24,Male,North,1-5 purchases,Mobile,0.7,0.6834093344475214,1
1,Afternoon,Sunday,Fall,25-34,Male,East,1-5 purchases,Desktop,0.35,0.5573866929210307,1
1,Morning,Wednesday,Fall,35-44,Female,North,1-5 purchases,Desktop,0.6,0.5127444578637163,1
4,Evening,Wednesday,Winter,18-24,Female,East,No purchases,Mobile,0.45,0.695245391853373,1
1,Night,Saturday,Winter,45-54,Female,West,1-5 purchases,Mobile,0.6,0.5061509803692852,0
4,Morning,Saturday,Summer,45-54,Female,South,No purchases,Mobile,0.85,0.739035107178272,1
2,Afternoon,Thursday,Winter,18-24,Female,West,No purchases,Tablet,0.7,0.39872262950944204,0
3,Night,Tuesday,Spring,25-34,Female,West,6-10 purchases,Tablet,0.5,0.5690814480585634,1
4,Night,Saturday,Summer,18-24,Male,North,No purchases,Mobile,0.8,0.768861463060017,1
4,Night,Tuesday,Spring,35-44,Female,South,No purchases,Desktop,0.5,0.5781144851223465,0
1,Night,Friday,Spring,18-24,Female,North,10+ purchases,Mobile,0.65,0.7163245294452423,0
3,Evening,Saturday,Summer,35-44,Male,East,6-10 purchases,Desktop,0.7,0.8061430841546848,1
4,Afternoon,Sunday,Fall,25-34,Female,North,No purchases,Mobile,0.25,0.6954718874071358,0
1,Afternoon,Thursday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.55,0.6359731244269068,0
2,Night,Sunday,Winter,35-44,Female,West,No purchases,Mobile,0.9,0.5873344140179921,0
3,Night,Wednesday,Winter,18-24,Male,South,6-10 purchases,Desktop,0.25,0.5995795312950051,1
2,Morning,Wednesday,Spring,18-24,Female,South,6-10 purchases,Mobile,0.6,0.692192007760586,1
4,Afternoon,Wednesday,Fall,45-54,Male,South,No purchases,Mobile,0.75,0.7037426872911502,1
4,Morning,Saturday,Summer,18-24,Female,South,No purchases,Desktop,0.35,0.6320762412757714,0
4,Morning,Tuesday,Summer,55+,Male,East,No purchases,Mobile,0.7,0.6728934741079022,0
2,Afternoon,Wednesday,Summer,55+,Male,East,10+ purchases,Mobile,0.6,0.731961729548307,1
2,Evening,Tuesday,Winter,35-44,Female,East,10+ purchases,Desktop,0.3,0.6378055193225624,0
1,Afternoon,Tuesday,Fall,18-24,Male,West,1-5 purchases,Desktop,1.0,0.5927018186747651,1
1,Evening,Monday,Spring,18-24,Male,West,10+ purchases,Mobile,0.55,0.7201647550120945,1
3,Morning,Sunday,Summer,35-44,Male,North,10+ purchases,Desktop,0.65,0.7729453996698715,1
1,Evening,Friday,Summer,25-34,Male,North,1-5 purchases,Mobile,0.45,0.7064429653177323,1
3,Morning,Sunday,Winter,35-44,Female,East,No purchases,Desktop,0.65,0.5479021158693935,1
3,Morning,Friday,Spring,18-24,Female,East,10+ purchases,Desktop,0.9,0.7824205939190474,1
1,Night,Sunday,Spring,25-34,Male,North,6-10 purchases,Mobile,0.45,0.6782550839669186,1
4,Afternoon,Tuesday,Summer,25-34,Female,East,No purchases,Mobile,0.35,0.7460034652325542,0
2,Evening,Saturday,Summer,25-34,Female,East,No purchases,Tablet,0.4,0.5957689331890669,0
3,Afternoon,Saturday,Summer,35-44,Female,East,6-10 purchases,Tablet,0.3,0.674610144924484,1
4,Morning,Sunday,Spring,18-24,Female,South,1-5 purchases,Mobile,0.25,0.7016400332262525,1
2,Morning,Tuesday,Summer,55+,Female,South,10+ purchases,Mobile,0.75,0.7000210654111508,1
4,Night,Friday,Summer,25-34,Female,East,No purchases,Tablet,0.7,0.6504058873686486,1
2,Night,Saturday,Spring,25-34,Male,North,No purchases,Mobile,0.6,0.5911023959822241,1
2,Morning,Monday,Winter,18-24,Female,West,No purchases,Mobile,0.65,0.4433602010044874,0
3,Morning,Wednesday,Summer,25-34,Male,West,6-10 purchases,Desktop,0.5,0.6527974767971676,0
4,Night,Wednesday,Spring,25-34,Female,West,No purchases,Mobile,0.05,0.5304666615793973,0
4,Morning,Monday,Fall,18-24,Female,South,No purchases,Mobile,0.7,0.7010289388675737,0
1,Afternoon,Sunday,Fall,18-24,Female,South,No purchases,Mobile,0.4,0.5666715268876903,0
4,Afternoon,Saturday,Summer,25-34,Female,South,No purchases,Mobile,0.7,0.7565956642867587,0
4,Morning,Thursday,Spring,18-24,Male,North,No purchases,Mobile,0.75,0.7672317702580508,1
3,Evening,Sunday,Winter,55+,Female,North,10+ purchases,Desktop,0.9,0.7537305942372211,1
2,Night,Saturday,Summer,45-54,Male,East,6-10 purchases,Tablet,0.25,0.529489454728484,0
2,Evening,Saturday,Winter,18-24,Female,West,6-10 purchases,Mobile,0.95,0.6961513696703691,1
3,Afternoon,Tuesday,Fall,55+,Female,West,10+ purchases,Mobile,0.7,0.7247606688679276,1
1,Evening,Monday,Spring,25-34,Male,East,6-10 purchases,Mobile,1.0,0.7930710442078587,1
4,Morning,Monday,Winter,45-54,Male,West,No purchases,Mobile,0.55,0.5674705060033933,1
4,Night,Saturday,Fall,35-44,Female,North,No purchases,Desktop,0.35,0.551876068151347,1
1,Night,Thursday,Spring,25-34,Female,East,6-10 purchases,Desktop,0.65,0.6098909576435615,1
1,Morning,Tuesday,Summer,18-24,Female,East,6-10 purchases,Desktop,0.45,0.6058721739957513,1
1,Morning,Friday,Spring,45-54,Female,North,1-5 purchases,Mobile,0.9,0.6168423347614725,0
1,Evening,Wednesday,Winter,25-34,Male,North,6-10 purchases,Mobile,0.5,0.7396762751844799,1
3,Morning,Thursday,Summer,55+,Male,West,1-5 purchases,Mobile,0.55,0.6376248958095317,1
2,Morning,Tuesday,Winter,18-24,Male,West,No purchases,Tablet,0.45,0.39369379614392414,1
3,Night,Friday,Spring,55+,Male,West,10+ purchases,Mobile,0.85,0.7181579145507113,1
2,Morning,Thursday,Winter,25-34,Male,South,6-10 purchases,Mobile,0.3,0.6137500449184928,1
4,Night,Monday,Winter,18-24,Male,South,No purchases,Desktop,0.8,0.6594842707991642,1
3,Night,Tuesday,Spring,45-54,Female,North,10+ purchases,Mobile,0.2,0.7014712479220669,0
3,Morning,Thursday,Spring,18-24,Female,South,10+ purchases,Desktop,0.4,0.6584864531782394,0
1,Morning,Friday,Spring,35-44,Male,North,1-5 purchases,Tablet,0.55,0.5057118751614051,0
4,Night,Saturday,Spring,18-24,Female,North,No purchases,Mobile,0.2,0.684843945520236,1
4,Afternoon,Saturday,Fall,55+,Female,East,No purchases,Mobile,0.8,0.7165506533934156,1
4,Morning,Sunday,Summer,45-54,Male,South,No purchases,Mobile,0.3,0.7126335093485867,1
2,Evening,Friday,Winter,18-24,Female,West,1-5 purchases,Tablet,1.0,0.5602772717953134,1
2,Night,Wednesday,Fall,25-34,Male,North,6-10 purchases,Tablet,0.7,0.5450121507314323,1
2,Morning,Tuesday,Winter,35-44,Female,North,1-5 purchases,Mobile,0.3,0.5173210539799618,1
3,Evening,Saturday,Winter,25-34,Female,West,10+ purchases,Mobile,0.65,0.7679803026121943,1
2,Afternoon,Saturday,Spring,45-54,Male,South,1-5 purchases,Desktop,0.5,0.5662216110481413,0
2,Night,Monday,Fall,55+,Male,West,1-5 purchases,Desktop,0.1,0.35794060895124546,1
3,Afternoon,Sunday,Fall,45-54,Female,East,1-5 purchases,Desktop,0.5,0.6373715362035244,0
2,Afternoon,Thursday,Fall,25-34,Female,East,1-5 purchases,Desktop,0.25,0.4525257555290487,0
1,Morning,Tuesday,Winter,18-24,Female,East,6-10 purchases,Mobile,0.75,0.6780671355300938,1
1,Evening,Sunday,Summer,18-24,Male,East,10+ purchases,Desktop,0.8,0.7699732207532352,1
2,Evening,Tuesday,Summer,45-54,Female,South,1-5 purchases,Desktop,0.3,0.5428380215788027,1
2,Night,Tuesday,Spring,35-44,Male,South,1-5 purchases,Tablet,0.9,0.5532283593998896,1
1,Evening,Saturday,Spring,18-24,Male,East,10+ purchases,Mobile,0.75,0.810114369740441,1
1,Evening,Monday,Winter,55+,Male,East,1-5 purchases,Tablet,0.3,0.4476222422518191,1
4,Morning,Tuesday,Fall,35-44,Male,South,No purchases,Mobile,0.45,0.6652151439914956,1
4,Night,Monday,Summer,45-54,Female,West,No purchases,Desktop,0.95,0.6157627298682752,0
2,Morning,Tuesday,Winter,25-34,Female,South,1-5 purchases,Mobile,0.3,0.5366045023344964,1
1,Night,Monday,Spring,25-34,Male,East,1-5 purchases,Mobile,0.4,0.5690367100930244,1
3,Afternoon,Thursday,Summer,45-54,Female,South,10+ purchases,Desktop,0.35,0.6965178117408416,1
3,Morning,Friday,Spring,35-44,Female,East,6-10 purchases,Desktop,0.65,0.7007271853633933,1
4,Night,Wednesday,Summer,35-44,Male,North,No purchases,Desktop,0.15,0.574723825670426,0
4,Morning,Monday,Spring,18-24,Female,West,No purchases,Desktop,0.9,0.6517052573346201,1
3,Night,Wednesday,Fall,55+,Male,North,6-10 purchases,Tablet,0.8,0.6189439143475576,1
4,Evening,Wednesday,Fall,45-54,Male,South,No purchases,Desktop,0.75,0.6911291757594188,0
1,Afternoon,Tuesday,Spring,25-34,Female,West,1-5 purchases,Mobile,0.2,0.5230006190878177,1
4,Morning,Friday,Winter,55+,Female,North,No purchases,Tablet,0.65,0.4594531206688349,1
3,Evening,Wednesday,Fall,55+,Female,West,10+ purchases,Tablet,0.6,0.6122229635149203,1
1,Morning,Friday,Winter,18-24,Female,West,6-10 purchases,Tablet,0.7,0.45267567030243394,0
3,Night,Wednesday,Spring,25-34,Female,South,1-5 purchases,Mobile,0.55,0.6396773989864191,1
2,Morning,Monday,Spring,45-54,Female,East,1-5 purchases,Mobile,0.25,0.534799766735859,1
1,Morning,Tuesday,Summer,35-44,Female,South,1-5 purchases,Desktop,0.05,0.484066169291342,0
4,Evening,Wednesday,Fall,55+,Female,North,No purchases,Desktop,0.9,0.6420479535909389,1
2,Night,Friday,Winter,35-44,Male,East,1-5 purchases,Tablet,0.25,0.39113156803256693,1
4,Afternoon,Thursday,Fall,35-44,Female,South,No purchases,Mobile,0.3,0.6198560998132419,1
3,Morning,Thursday,Winter,45-54,Male,East,6-10 purchases,Desktop,0.8,0.616444204963291,0
2,Morning,Tuesday,Spring,25-34,Male,South,No purchases,Mobile,0.3,0.5239266577437334,0
2,Morning,Wednesday,Spring,35-44,Male,East,1-5 purchases,Desktop,0.05,0.5369591034146936,1
4,Evening,Monday,Summer,55+,Female,North,No purchases,Tablet,0.4,0.5953660045423885,1
3,Evening,Sunday,Fall,25-34,Female,South,10+ purchases,Desktop,0.4,0.7126709889620936,1
3,Night,Monday,Winter,55+,Male,North,1-5 purchases,Desktop,0.05,0.44898765489969356,1
3,Evening,Thursday,Spring,55+,Female,North,10+ purchases,Tablet,0.6,0.7066917000778936,1
1,Evening,Friday,Summer,18-24,Female,North,No purchases,Mobile,0.3,0.6482036377684982,1
2,Evening,Thursday,Fall,35-44,Female,West,1-5 purchases,Desktop,0.65,0.5475345605142323,0
1,Afternoon,Monday,Winter,25-34,Male,North,1-5 purchases,Mobile,0.15,0.5274158340576605,0
3,Evening,Tuesday,Spring,35-44,Male,West,1-5 purchases,Tablet,0.9,0.6824672452215691,0
3,Night,Monday,Summer,35-44,Male,West,10+ purchases,Desktop,0.7,0.7039012537401348,1
1,Afternoon,Saturday,Summer,45-54,Male,North,10+ purchases,Mobile,0.6,0.7411747846701843,1
1,Night,Friday,Winter,35-44,Female,North,6-10 purchases,Desktop,0.8,0.5740331231405583,1
3,Evening,Sunday,Winter,45-54,Female,South,1-5 purchases,Desktop,0.75,0.655813638973583,0
1,Morning,Tuesday,Summer,45-54,Female,South,1-5 purchases,Mobile,0.45,0.5397080297846379,1
4,Night,Monday,Winter,25-34,Female,North,No purchases,Mobile,0.35,0.6401410719968028,1
3,Afternoon,Tuesday,Fall,35-44,Male,North,10+ purchases,Mobile,0.75,0.8241630457344115,0
3,Afternoon,Tuesday,Fall,25-34,Male,East,6-10 purchases,Mobile,0.85,0.803118934381389,0
1,Morning,Monday,Winter,35-44,Female,South,10+ purchases,Mobile,0.5,0.5811901772264749,0
4,Evening,Monday,Winter,18-24,Male,South,No purchases,Mobile,0.85,0.7895625858250384,1
2,Afternoon,Tuesday,Winter,45-54,Female,East,No purchases,Desktop,0.55,0.46994539418898307,1
2,Evening,Friday,Fall,35-44,Male,South,No purchases,Mobile,1.0,0.6786903329209054,1
1,Evening,Saturday,Winter,18-24,Female,West,10+ purchases,Mobile,0.5,0.6805867048649202,0
2,Night,Monday,Summer,45-54,Female,East,No purchases,Tablet,0.85,0.55224043162465,0
2,Afternoon,Friday,Summer,35-44,Male,East,No purchases,Mobile,0.95,0.6897488155221663,1
1,Afternoon,Sunday,Summer,18-24,Female,West,6-10 purchases,Mobile,0.55,0.6591286429170164,0
2,Night,Monday,Winter,18-24,Female,East,1-5 purchases,Desktop,0.85,0.5200205611290333,1
3,Afternoon,Thursday,Spring,55+,Male,East,6-10 purchases,Tablet,0.05,0.5272813535051716,0
2,Night,Sunday,Winter,18-24,Female,South,No purchases,Desktop,0.4,0.4275287685152622,0
3,Night,Friday,Spring,55+,Female,West,6-10 purchases,Mobile,0.6,0.5926712946103103,1
1,Night,Saturday,Summer,35-44,Male,South,6-10 purchases,Mobile,0.75,0.7073413474130451,0
1,Night,Saturday,Summer,25-34,Female,West,1-5 purchases,Desktop,0.35,0.42454343712918857,0
4,Morning,Thursday,Spring,35-44,Female,North,No purchases,Desktop,0.05,0.5160741733400505,0
4,Afternoon,Sunday,Summer,18-24,Female,North,No purchases,Mobile,0.75,0.7821166425183916,1
1,Morning,Monday,Summer,25-34,Female,North,10+ purchases,Desktop,0.55,0.6568759879129912,1
4,Morning,Sunday,Winter,25-34,Female,East,No purchases,Desktop,0.9,0.624021251173387,1
3,Evening,Sunday,Fall,25-34,Female,South,1-5 purchases,Desktop,1.0,0.7495649072465358,1
2,Afternoon,Friday,Spring,25-34,Female,North,10+ purchases,Mobile,0.1,0.6841005573079701,1
3,Morning,Sunday,Summer,55+,Male,West,10+ purchases,Desktop,0.3,0.5832094497914926,1
1,Morning,Friday,Fall,25-34,Male,North,6-10 purchases,Mobile,0.8,0.7147081903905522,1
1,Evening,Sunday,Winter,25-34,Male,West,10+ purchases,Desktop,0.5,0.5996684241655856,0
2,Afternoon,Friday,Summer,18-24,Female,West,No purchases,Mobile,0.2,0.48054638928244764,1
4,Morning,Tuesday,Summer,35-44,Female,North,No purchases,Tablet,0.9,0.6789496795875862,1
