U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Evening,Wednesday,Spring,25-34,Female,North,6-10 purchases,Mobile,0.75,0.7672732836476865,0
3,Afternoon,Sunday,Spring,55+,Female,South,6-10 purchases,Desktop,0.35,0.5914424091446141,0
3,Morning,Monday,Fall,45-54,Female,South,6-10 purchases,Desktop,0.05,0.5247112448257225,1
2,Evening,Friday,Winter,25-34,Male,North,6-10 purchases,Mobile,0.95,0.785017435559884,1
3,Morning,Saturday,Spring,45-54,Female,East,6-10 purchases,Desktop,0.4,0.6523790764616799,1
2,Afternoon,Monday,Spring,55+,Female,West,No purchases,Mobile,0.55,0.4042240943332275,0
2,Morning,Sunday,Winter,45-54,Male,North,1-5 purchases,Desktop,0.75,0.5645090268821906,0
3,Evening,Wednesday,Fall,55+,Female,North,6-10 purchases,Mobile,0.9,0.7473468743599259,0
4,Evening,Tuesday,Winter,35-44,Male,North,No purchases,Mobile,0.5,0.7449359252258456,0
3,Evening,Monday,Spring,45-54,Male,South,10+ purchases,Desktop,0.65,0.7575377434248503,1
3,Night,Monday,Summer,25-34,Male,West,No purchases,Desktop,0.85,0.5775535805849253,1
3,Evening,Saturday,Winter,45-54,Female,East,6-10 purchases,Mobile,0.55,0.7636875178905864,0
1,Evening,Friday,Fall,25-34,Male,South,No purchases,Mobile,1.0,0.6408195578795047,1
1,Evening,Saturday,Spring,25-34,Male,East,1-5 purchases,Tablet,0.45,0.5631170794353838,1
4,Afternoon,Thursday,Fall,18-24,Female,West,No purchases,Tablet,0.6,0.4832880653198442,0
4,Night,Monday,Winter,18-24,Male,North,No purchases,Mobile,0.65,0.7071299157213683,1
2,Evening,Thursday,Winter,35-44,Male,East,No purchases,Desktop,0.6,0.5744221577582267,1
4,Night,Saturday,Winter,25-34,Male,East,No purchases,Desktop,0.9,0.6569562548767645,1
1,Night,Tuesday,Spring,45-54,Male,West,1-5 purchases,Mobile,0.7,0.5128262416755173,1
4,Evening,Monday,Spring,25-34,Male,South,No purchases,Tablet,0.5,0.6131319217566294,1
2,Morning,Sunday,Fall,18-24,Male,South,6-10 purchases,Tablet,0.45,0.5733069041763441,1
3,Morning,Thursday,Summer,35-44,Female,North,10+ purchases,Desktop,0.35,0.672410093356096,1
4,Afternoon,Thursday,Fall,35-44,Male,East,No purchases,Mobile,0.85,0.7440534451942493,1
2,Night,Thursday,Summer,55+,Female,East,No purchases,Tablet,0.1,0.32749566409705333,0
3,Afternoon,Monday,Summer,45-54,Female,South,10+ purchases,Desktop,0.8,0.7597020899294302,0
1,Evening,Wednesday,Fall,35-44,Male,North,10+ purchases,Mobile,0.55,0.7322446298908307,0
1,Morning,Monday,Summer,18-24,Female,South,6-10 purchases,Mobile,0.85,0.6921603506125146,0
2,Morning,Friday,Spring,18-24,Male,South,No purchases,Mobile,0.9,0.6523119785573823,1
2,Morning,Saturday,Fall,25-34,Female,North,No purchases,Mobile,0.2,0.47416155568639307,1
4,Afternoon,Thursday,Spring,45-54,Female,South,No purchases,Desktop,0.5,0.5470959803983851,0
2,Evening,Friday,Spring,25-34,Male,North,1-5 purchases,Mobile,0.95,0.7824257761865205,1
2,Afternoon,Sunday,Winter,55+,Male,East,1-5 purchases,Desktop,0.8,0.5747402106400074,1
3,Night,Tuesday,Winter,45-54,Female,East,6-10 purchases,Desktop,0.85,0.6791602101743627,1
1,Evening,Wednesday,Spring,18-24,Male,South,6-10 purchases,Mobile,0.3,0.6915932115310227,1
2,Morning,Saturday,Fall,18-24,Male,South,1-5 purchases,Mobile,0.7,0.692941629406938,0
2,Night,Thursday,Spring,35-44,Female,North,No purchases,Desktop,0.85,0.5704599846509468,0
1,Night,Tuesday,Spring,18-24,Male,East,6-10 purchases,Mobile,0.35,0.6016040154796464,1
1,Night,Wednesday,Spring,25-34,Male,West,10+ purchases,Mobile,0.8,0.7059462505336701,0
1,Morning,Tuesday,Winter,25-34,Male,East,6-10 purchases,Desktop,0.8,0.5898303333951107,0
3,Morning,Friday,Spring,18-24,Female,North,10+ purchases,Desktop,0.45,0.7228919471645023,1
3,Evening,Monday,Winter,55+,Female,West,6-10 purchases,Tablet,0.65,0.5331131346197004,1
2,Evening,Tuesday,Winter,25-34,Male,South,1-5 purchases,Desktop,0.75,0.5620281016840736,1
2,Morning,Monday,Winter,18-24,Male,East,1-5 purchases,Desktop,0.1,0.5115828075563247,0
3,Morning,Saturday,Spring,45-54,Female,East,1-5 purchases,Desktop,0.6,0.6350900031105501,0
2,Evening,Tuesday,Fall,18-24,Female,North,1-5 purchases,Desktop,0.45,0.567705315974406,1
3,Afternoon,Thursday,Fall,45-54,Female,East,10+ purchases,Mobile,0.75,0.7839857140920241,1
3,Night,Monday,Spring,55+,Male,West,No purchases,Tablet,0.35,0.3478968903265147,0
1,Night,Wednesday,Summer,25-34,Female,South,6-10 purchases,Mobile,0.3,0.5983382018369164,0
4,Morning,Wednesday,Spring,18-24,Female,West,No purchases,Desktop,0.2,0.48540024964433315,0
2,Evening,Thursday,Fall,25-34,Male,East,6-10 purchases,Desktop,0.35,0.6044427816130077,1
1,Afternoon,Wednesday,Fall,35-44,Male,South,6-10 purchases,Desktop,0.35,0.5071423522570021,0
2,Night,Monday,Fall,35-44,Male,West,6-10 purchases,Mobile,0.2,0.5117908631137894,1
2,Morning,Friday,Spring,25-34,Male,South,1-5 purchases,Desktop,0.55,0.5496649032471254,0
3,Evening,Tuesday,Spring,25-34,Female,East,1-5 purchases,Desktop,0.3,0.694671021820907,1
4,Afternoon,Tuesday,Spring,25-34,Female,South,No purchases,Mobile,0.7,0.6979416919391125,1
3,Evening,Monday,Summer,55+,Female,East,10+ purchases,Mobile,1.0,0.8177387182401624,1
1,Afternoon,Saturday,Spring,25-34,Male,West,1-5 purchases,Mobile,0.45,0.5528339924131059,0
1,Night,Tuesday,Spring,55+,Male,East,1-5 purchases,Desktop,0.25,0.4464227995657871,0
2,Evening,Saturday,Fall,18-24,Female,North,1-5 purchases,Desktop,0.8,0.7100473849835013,1
4,Night,Wednesday,Fall,25-34,Male,East,No purchases,Mobile,0.9,0.7560081282086129,1
1,Night,Thursday,Fall,18-24,Male,South,1-5 purchases,Mobile,0.05,0.5265337209797938,0
1,Evening,Tuesday,Summer,18-24,Male,North,10+ purchases,Mobile,0.8,0.831506387673174,0
2,Afternoon,Tuesday,Winter,18-24,Female,East,No purchases,Mobile,0.6,0.6053222511353857,1
1,Afternoon,Sunday,Summer,25-34,Male,North,10+ purchases,Desktop,0.45,0.7186183470328653,1
2,Night,Sunday,Fall,45-54,Female,West,1-5 purchases,Desktop,0.3,0.39045664177065614,0
1,Morning,Sunday,Fall,18-24,Male,East,10+ purchases,Mobile,0.6,0.7232399890948865,1
2,Morning,Tuesday,Spring,25-34,Female,East,10+ purchases,Desktop,0.55,0.6453469433370178,1
1,Evening,Thursday,Summer,25-34,Male,South,10+ purchases,Mobile,0.9,0.8159407827172033,1
1,Night,Wednesday,Fall,35-44,Male,West,10+ purchases,Mobile,0.5,0.6445582538472634,0
1,Afternoon,Tuesday,Spring,18-24,Male,East,6-10 purchases,Tablet,0.05,0.496110777905628,0
2,Morning,Monday,Fall,18-24,Male,West,No purchases,Desktop,0.3,0.42308386737729703,1
3,Afternoon,Saturday,Summer,25-34,Male,North,6-10 purchases,Desktop,0.35,0.7273933976413403,1
2,Evening,Sunday,Winter,25-34,Male,East,No purchases,Mobile,0.9,0.6993796307370993,1
2,Night,Thursday,Fall,35-44,Female,South,1-5 purchases,Desktop,0.25,0.4243104596052929,1
2,Night,Wednesday,Fall,25-34,Female,South,1-5 purchases,Mobile,0.8,0.6497414130886082,0
2,Evening,Friday,Winter,25-34,Male,South,6-10 purchases,Desktop,1.0,0.6500495361508989,1
1,Night,Tuesday,Winter,35-44,Male,South,10+ purchases,Mobile,0.9,0.7286965794150714,1
1,Evening,Tuesday,Fall,18-24,Female,East,1-5 purchases,Mobile,0.4,0.6214544929120114,1
1,Night,Friday,Summer,18-24,Female,North,1-5 purchases,Mobile,0.2,0.5607241214879345,1
4,Evening,Monday,Spring,45-54,Female,West,No purchases,Desktop,0.5,0.6121422470747698,1
4,Afternoon,Saturday,Winter,55+,Male,North,No purchases,Tablet,0.3,0.48308246853531833,0
4,Morning,Sunday,Spring,18-24,Male,West,No purchases,Tablet,0.6,0.5579387357102322,1
1,Morning,Monday,Summer,25-34,Male,East,1-5 purchases,Mobile,0.05,0.5171842403343162,1
2,Morning,Saturday,Spring,55+,Male,North,1-5 purchases,Mobile,0.55,0.6195081577401966,1
4,Night,Friday,Summer,18-24,Female,North,No purchases,Desktop,0.4,0.6078801549314903,0
3,Afternoon,Thursday,Summer,25-34,Female,North,1-5 purchases,Desktop,0.05,0.5757578293066725,1
1,Afternoon,Friday,Summer,35-44,Male,North,1-5 purchases,Mobile,0.8,0.6827776982741411,0
4,Morning,Saturday,Spring,18-24,Female,North,1-5 purchases,Mobile,0.35,0.7304823897859768,1
3,Morning,Sunday,Spring,35-44,Male,West,10+ purchases,Tablet,0.7,0.644724218497162,1
4,Night,Tuesday,Winter,45-54,Male,East,No purchases,Mobile,0.7,0.6943674108643428,1
2,Night,Tuesday,Summer,25-34,Male,South,1-5 purchases,Desktop,0.35,0.5291974454310371,1
2,Evening,Thursday,Winter,45-54,Male,South,1-5 purchases,Desktop,0.55,0.5538130538608508,0
3,Afternoon,Thursday,Winter,35-44,Female,South,6-10 purchases,Mobile,0.25,0.6523045835113099,0
1,Afternoon,Saturday,Fall,18-24,Female,South,No purchases,Mobile,0.85,0.6230429222154854,1
3,Morning,Wednesday,Winter,35-44,Female,South,1-5 purchases,Desktop,0.65,0.6022374538072953,1
2,Evening,Tuesday,Fall,25-34,Female,East,10+ purchases,Mobile,0.6,0.7666471896296526,1
2,Evening,Thursday,Fall,35-44,Male,South,No purchases,Mobile,0.55,0.6149969483094944,1
2,Evening,Monday,Summer,18-24,Female,North,No purchases,Mobile,0.65,0.6673045253550962,1
2,Evening,Friday,Winter,25-34,Male,West,1-5 purchases,Mobile,0.85,0.679409352251488,1
2,Night,Sunday,Fall,35-44,Female,North,No purchases,Tablet,0.2,0.3578590640193112,0
1,Evening,Sunday,Summer,35-44,Male,North,10+ purchases,Desktop,0.8,0.7290578511312367,1
4,Night,Saturday,Winter,25-34,Male,North,No purchases,Mobile,1.0,0.7860080924545892,1
4,Night,Monday,Summer,18-24,Male,North,No purchases,Mobile,0.3,0.6993114309803812,1
3,Evening,Thursday,Fall,45-54,Female,North,6-10 purchases,Mobile,0.6,0.7799221186163355,1
3,Evening,Tuesday,Winter,35-44,Female,East,10+ purchases,Tablet,0.85,0.753462813161653,1
4,Morning,Saturday,Summer,55+,Male,North,No purchases,Desktop,0.55,0.6826225312625065,0
4,Evening,Friday,Spring,45-54,Male,West,No purchases,Tablet,0.9,0.6121109241663317,1
2,Night,Tuesday,Summer,35-44,Female,West,No purchases,Desktop,0.65,0.468399406413348,0
1,Morning,Friday,Summer,18-24,Male,West,6-10 purchases,Desktop,0.5,0.5252929575865256,1
4,Evening,Sunday,Winter,35-44,Female,East,No purchases,Tablet,1.0,0.6813110679868902,1
2,Night,Thursday,Summer,25-34,Male,West,1-5 purchases,Tablet,0.9,0.5285792554485726,1
3,Evening,Wednesday,Spring,45-54,Female,South,6-10 purchases,Desktop,0.65,0.7302022446775326,1
3,Night,Tuesday,Fall,55+,Female,North,1-5 purchases,Tablet,0.85,0.5708112076525528,0
4,Evening,Friday,Spring,25-34,Male,North,1-5 purchases,Desktop,0.5,0.7303840035943484,1
1,Night,Monday,Fall,55+,Female,South,6-10 purchases,Mobile,0.9,0.5921034625410976,1
3,Afternoon,Saturday,Fall,35-44,Female,West,1-5 purchases,Desktop,0.9,0.6115389777392587,1
2,Evening,Friday,Winter,25-34,Female,North,1-5 purchases,Desktop,0.25,0.5057874192269888,1
4,Evening,Monday,Summer,25-34,Male,West,No purchases,Desktop,0.85,0.7278032643765864,0
3,Afternoon,Tuesday,Fall,25-34,Male,South,10+ purchases,Tablet,0.5,0.6467093099334614,1
4,Night,Tuesday,Winter,18-24,Male,West,No purchases,Mobile,0.85,0.7076629530654794,1
1,Morning,Friday,Summer,18-24,Male,North,6-10 purchases,Tablet,0.95,0.6721262210713419,1
4,Afternoon,Sunday,Spring,25-34,Female,North,No purchases,Mobile,0.95,0.7697620554957465,1
1,Evening,Monday,Winter,25-34,Male,South,6-10 purchases,Mobile,0.5,0.6559513629004006,1
4,Night,Wednesday,Winter,35-44,Female,East,No purchases,Mobile,0.25,0.5941578204840944,1
1,Evening,Monday,Winter,18-24,Female,West,1-5 purchases,Tablet,0.9,0.5239547315464022,1
3,Night,Saturday,Spring,55+,Male,East,10+ purchases,Mobile,0.7,0.7879715344440488,0
2,Night,Sunday,Winter,18-24,Female,East,1-5 purchases,Mobile,0.65,0.6288011025081459,1
1,Night,Monday,Winter,35-44,Male,West,6-10 purchases,Mobile,0.8,0.5754358289965114,0
1,Morning,Tuesday,Summer,25-34,Male,West,1-5 purchases,Mobile,0.05,0.44890149426510145,1
1,Night,Wednesday,Spring,18-24,Female,East,10+ purchases,Mobile,0.45,0.6702265218225415,1
3,Morning,Saturday,Summer,45-54,Female,West,6-10 purchases,Tablet,0.8,0.5841604330770124,0
3,Night,Monday,Summer,25-34,Male,West,6-10 purchases,Mobile,0.65,0.7504257955013747,1
4,Night,Sunday,Spring,18-24,Female,South,No purchases,Mobile,0.75,0.7341391269134085,1
1,Morning,Sunday,Fall,25-34,Male,North,6-10 purchases,Desktop,0.95,0.6641896648715666,0
3,Night,Friday,Fall,45-54,Female,West,6-10 purchases,Desktop,0.4,0.5020714768903966,0
4,Evening,Wednesday,Spring,45-54,Male,West,1-5 purchases,Mobile,0.5,0.7281407809217836,1
4,Night,Saturday,Fall,25-34,Female,South,No purchases,Desktop,0.95,0.6325405118992405,1
3,Morning,Friday,Fall,25-34,Male,South,1-5 purchases,Tablet,0.55,0.5320396883802788,1
4,Evening,Monday,Spring,18-24,Male,West,No purchases,Mobile,0.9,0.7885945205964352,1
2,Night,Tuesday,Spring,35-44,Male,North,1-5 purchases,Desktop,0.7,0.6178563513489348,1
4,Night,Thursday,Spring,55+,Male,West,No purchases,Mobile,0.7,0.6247377097769711,0
1,Morning,Thursday,Spring,25-34,Male,North,10+ purchases,Mobile,0.45,0.6629361232635146,0
3,Morning,Wednesday,Summer,45-54,Male,South,6-10 purchases,Mobile,0.15,0.6682633276827743,1
2,Evening,Monday,Fall,45-54,Male,South,No purchases,Mobile,0.95,0.6446698609388923,1
