U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
3,Afternoon,Thursday,Spring,45-54,Male,North,6-10 purchases,Desktop,0.15,0.6133459424345542,0
3,Night,Wednesday,Fall,25-34,Male,South,10+ purchases,Mobile,0.2,0.7221187718918035,0
3,Night,Wednesday,Summer,45-54,Female,South,1-5 purchases,Desktop,0.4,0.5740374313988916,1
4,Morning,Tuesday,Fall,55+,Male,East,No purchases,Desktop,0.75,0.5600116949894328,1
1,Afternoon,Monday,Fall,18-24,Female,South,1-5 purchases,Mobile,0.95,0.6336029650261212,1
3,Evening,Saturday,Fall,25-34,Male,West,6-10 purchases,Desktop,0.8,0.7160541909975375,1
3,Morning,Tuesday,Fall,55+,Male,East,6-10 purchases,Tablet,0.45,0.5321990305228991,1
1,Night,Tuesday,Fall,18-24,Male,South,No purchases,Desktop,0.15,0.40231550227475443,0
4,Afternoon,Wednesday,Spring,25-34,Female,North,No purchases,Desktop,0.4,0.6310794886958782,1
3,Morning,Saturday,Summer,35-44,Male,West,No purchases,Mobile,0.65,0.6679991435340955,1
3,Morning,Saturday,Spring,25-34,Female,East,6-10 purchases,Tablet,0.95,0.709701154703316,1
2,Night,Saturday,Winter,25-34,Male,East,1-5 purchases,Mobile,1.0,0.6926986175121517,1
4,Afternoon,Tuesday,Spring,18-24,Female,North,No purchases,Mobile,1.0,0.7861111006757294,1
1,Night,Wednesday,Winter,25-34,Male,South,1-5 purchases,Mobile,0.35,0.5015303035439137,1
1,Night,Tuesday,Fall,18-24,Male,West,10+ purchases,Tablet,0.1,0.42675797182309794,0
3,Night,Sunday,Winter,55+,Male,East,6-10 purchases,Tablet,0.95,0.6262593739560437,1
4,Afternoon,Tuesday,Summer,18-24,Female,North,1-5 purchases,Mobile,0.25,0.731887648699998,1
4,Night,Friday,Spring,18-24,Male,South,No purchases,Mobile,0.55,0.7025556411403955,1
2,Evening,Monday,Summer,25-34,Female,West,6-10 purchases,Mobile,0.75,0.7018255925510476,1
3,Night,Sunday,Winter,35-44,Female,East,6-10 purchases,Desktop,0.2,0.5116332588071615,0
3,Morning,Friday,Spring,45-54,Female,North,10+ purchases,Desktop,0.9,0.740532383689713,1
2,Night,Saturday,Winter,35-44,Female,North,6-10 purchases,Desktop,0.4,0.5281034633171232,0
1,Afternoon,Thursday,Spring,18-24,Female,South,6-10 purchases,Mobile,0.6,0.6462199874635771,1
3,Night,Wednesday,Summer,55+,Female,North,6-10 purchases,Desktop,0.45,0.6194573522336115,0
1,Morning,Wednesday,Spring,18-24,Male,East,1-5 purchases,Mobile,0.85,0.7015497114558716,0
1,Evening,Sunday,Fall,25-34,Male,West,6-10 purchases,Mobile,0.7,0.7029409882320988,0
3,Night,Saturday,Spring,55+,Female,North,6-10 purchases,Desktop,0.55,0.6566162084278414,1
3,Night,Saturday,Fall,35-44,Male,West,6-10 purchases,Desktop,1.0,0.6992921806834529,1
4,Morning,Wednesday,Summer,55+,Female,North,1-5 purchases,Mobile,0.5,0.6358043455440893,0
1,Evening,Friday,Summer,55+,Male,East,1-5 purchases,Mobile,0.55,0.6225702596159854,0
3,Afternoon,Thursday,Spring,45-54,Male,East,10+ purchases,Mobile,0.2,0.7142956227488653,1
4,Afternoon,Monday,Fall,45-54,Female,North,No purchases,Desktop,0.1,0.49270917962734145,1
3,Evening,Monday,Fall,25-34,Male,East,1-5 purchases,Desktop,0.6,0.7206482196710466,0
1,Night,Monday,Spring,18-24,Female,West,6-10 purchases,Mobile,0.05,0.5012811180608263,1
3,Evening,Monday,Fall,25-34,Male,North,10+ purchases,Mobile,0.7,0.8334807499437616,1
1,Evening,Tuesday,Fall,18-24,Male,East,6-10 purchases,Mobile,0.9,0.7644459048202525,1
1,Morning,Friday,Spring,35-44,Female,South,1-5 purchases,Desktop,0.35,0.44817453760574333,1
3,Night,Tuesday,Spring,55+,Female,West,6-10 purchases,Mobile,0.05,0.5128476871631378,1
4,Afternoon,Thursday,Fall,18-24,Male,South,No purchases,Mobile,0.45,0.637705079114896,0
1,Evening,Monday,Summer,45-54,Male,West,10+ purchases,Desktop,0.6,0.6299819114583396,0
1,Evening,Saturday,Winter,25-34,Male,West,10+ purchases,Mobile,0.7,0.6779191171989647,1
2,Morning,Saturday,Fall,25-34,Male,North,No purchases,Mobile,0.55,0.6459115465725165,1
2,Evening,Monday,Spring,45-54,Female,West,No purchases,Mobile,0.35,0.5535500316991017,0
4,Night,Friday,Summer,55+,Male,South,No purchases,Mobile,0.65,0.6796108379119565,1
3,Morning,Sunday,Winter,45-54,Female,East,10+ purchases,Tablet,0.65,0.660250089713753,0
4,Night,Friday,Spring,35-44,Female,South,No purchases,Tablet,0.4,0.4751990603289377,0
4,Evening,Wednesday,Fall,35-44,Female,West,No purchases,Mobile,0.4,0.612741258654076,0
3,Evening,Sunday,Summer,35-44,Female,North,6-10 purchases,Desktop,0.6,0.7763935443874567,1
3,Night,Thursday,Fall,45-54,Male,East,6-10 purchases,Mobile,0.45,0.6647731086086975,1
1,Afternoon,Sunday,Fall,25-34,Female,South,6-10 purchases,Mobile,0.4,0.6134522428940568,1
1,Evening,Wednesday,Summer,18-24,Male,South,6-10 purchases,Mobile,0.3,0.723638131725467,1
1,Night,Friday,Summer,35-44,Male,South,10+ purchases,Desktop,0.25,0.6068167546648218,1
4,Night,Monday,Spring,25-34,Male,North,No purchases,Desktop,0.4,0.6348854813234259,1
3,Morning,Thursday,Winter,55+,Female,East,10+ purchases,Desktop,0.1,0.5388518333075984,1
1,Morning,Wednesday,Summer,45-54,Female,North,6-10 purchases,Desktop,0.5,0.5639826385563442,1
4,Night,Friday,Winter,18-24,Male,East,No purchases,Mobile,0.15,0.6091701095765325,1
1,Night,Monday,Winter,35-44,Male,West,6-10 purchases,Desktop,0.9,0.5220983449844989,0
4,Night,Thursday,Winter,25-34,Male,East,No purchases,Mobile,1.0,0.7345300386155798,1
1,Morning,Tuesday,Winter,25-34,Female,West,6-10 purchases,Mobile,0.75,0.580311344332262,0
1,Night,Monday,Spring,25-34,Male,East,6-10 purchases,Mobile,0.9,0.6979933055041052,0
4,Afternoon,Saturday,Fall,35-44,Male,West,No purchases,Tablet,0.4,0.49019594158242363,0
4,Evening,Wednesday,Summer,45-54,Male,South,No purchases,Tablet,0.75,0.6647821158486336,1
1,Afternoon,Wednesday,Spring,25-34,Male,South,10+ purchases,Mobile,0.15,0.6171849459792631,0
3,Night,Monday,Fall,45-54,Male,West,6-10 purchases,Tablet,0.25,0.4299951023221471,1
4,Night,Friday,Summer,25-34,Female,South,No purchases,Mobile,0.1,0.6078450246557611,1
1,Morning,Thursday,Spring,18-24,Male,South,10+ purchases,Mobile,0.6,0.7187110120792971,1
4,Morning,Friday,Fall,18-24,Male,North,No purchases,Mobile,0.85,0.7486017778755703,0
3,Night,Monday,Fall,35-44,Female,North,10+ purchases,Mobile,0.6,0.776009419350548,1
2,Night,Thursday,Summer,25-34,Female,South,10+ purchases,Mobile,0.6,0.6866927484888314,1
1,Morning,Sunday,Winter,25-34,Male,North,10+ purchases,Mobile,0.4,0.6706336140027346,0
4,Afternoon,Tuesday,Winter,35-44,Female,West,No purchases,Mobile,0.1,0.47864743112057,1
3,Afternoon,Wednesday,Fall,35-44,Female,West,6-10 purchases,Desktop,0.9,0.6584931361413566,1
1,Evening,Wednesday,Spring,18-24,Male,East,10+ purchases,Mobile,0.9,0.8208973132254193,1
4,Evening,Sunday,Fall,45-54,Female,South,No purchases,Mobile,0.85,0.7593353590767046,1
3,Afternoon,Wednesday,Fall,45-54,Female,East,6-10 purchases,Mobile,0.75,0.7585277533255459,0
4,Evening,Monday,Summer,25-34,Male,West,No purchases,Mobile,1.0,0.77522558018359,1
1,Evening,Monday,Fall,55+,Female,South,No purchases,Mobile,0.4,0.46559562212524275,1
1,Evening,Thursday,Winter,25-34,Male,North,No purchases,Mobile,0.6,0.5979519339886212,1
4,Afternoon,Wednesday,Summer,55+,Female,West,No purchases,Mobile,0.8,0.6799883301874081,1
2,Afternoon,Friday,Winter,55+,Male,North,No purchases,Desktop,0.55,0.43927987739850866,0
4,Night,Wednesday,Winter,35-44,Male,North,No purchases,Mobile,0.25,0.6194230158118709,1
4,Morning,Friday,Winter,45-54,Male,North,No purchases,Mobile,0.25,0.6059122801291331,1
2,Afternoon,Monday,Fall,35-44,Female,West,No purchases,Mobile,0.45,0.45512210470070147,1
3,Morning,Friday,Summer,25-34,Female,East,6-10 purchases,Desktop,0.4,0.6799928104180823,1
1,Afternoon,Tuesday,Spring,45-54,Female,South,10+ purchases,Desktop,0.65,0.6209185400908604,1
4,Morning,Friday,Fall,35-44,Male,East,No purchases,Mobile,0.15,0.622249307531704,1
4,Morning,Thursday,Summer,25-34,Female,South,No purchases,Desktop,0.95,0.691612934334089,0
2,Morning,Sunday,Winter,35-44,Female,South,1-5 purchases,Mobile,0.4,0.5608744677424871,0
1,Evening,Friday,Fall,25-34,Male,East,1-5 purchases,Mobile,0.45,0.6293916086452038,0
4,Afternoon,Monday,Spring,25-34,Male,West,No purchases,Tablet,0.45,0.5200405396539102,0
1,Morning,Monday,Winter,35-44,Male,North,1-5 purchases,Mobile,0.5,0.5654002826117996,0
2,Night,Wednesday,Spring,35-44,Female,North,No purchases,Mobile,0.1,0.4756212936941644,1
2,Evening,Monday,Winter,18-24,Male,North,10+ purchases,Mobile,0.7,0.7360063556624089,0
2,Evening,Thursday,Winter,35-44,Female,North,6-10 purchases,Desktop,0.5,0.5788046131260959,0
2,Afternoon,Tuesday,Winter,18-24,Female,North,10+ purchases,Mobile,0.1,0.649640112336623,1
4,Afternoon,Sunday,Summer,25-34,Female,South,No purchases,Mobile,0.35,0.7156337302508488,1
2,Afternoon,Sunday,Winter,18-24,Male,East,1-5 purchases,Mobile,0.65,0.7080707083414788,1
2,Night,Wednesday,Spring,45-54,Female,East,1-5 purchases,Mobile,0.55,0.5869033720317066,0
4,Morning,Saturday,Spring,45-54,Female,South,No purchases,Mobile,0.35,0.651353427054593,0
4,Afternoon,Thursday,Summer,35-44,Female,South,No purchases,Tablet,0.75,0.6463207658159443,0
2,Evening,Tuesday,Winter,55+,Male,West,1-5 purchases,Tablet,0.85,0.4933997467952041,1
4,Morning,Wednesday,Summer,45-54,Male,North,No purchases,Desktop,0.15,0.5608604682026552,1
4,Night,Friday,Winter,35-44,Male,North,1-5 purchases,Mobile,0.4,0.7206160234694592,0
2,Evening,Tuesday,Winter,35-44,Male,West,No purchases,Mobile,1.0,0.6042112228158423,1
2,Afternoon,Wednesday,Summer,25-34,Female,East,1-5 purchases,Tablet,0.4,0.5309865653700999,1
2,Afternoon,Monday,Fall,25-34,Male,South,No purchases,Mobile,0.25,0.5916415147042839,1
2,Morning,Sunday,Summer,55+,Female,East,1-5 purchases,Mobile,0.7,0.6517542017308148,1
3,Afternoon,Saturday,Spring,55+,Female,North,6-10 purchases,Desktop,0.2,0.5922023768803946,0
3,Morning,Tuesday,Winter,55+,Female,South,6-10 purchases,Tablet,0.7,0.5268620118304378,0
1,Evening,Saturday,Summer,25-34,Male,East,10+ purchases,Mobile,0.95,0.8626181506946055,0
4,Evening,Wednesday,Fall,25-34,Female,West,No purchases,Tablet,1.0,0.6498149644001916,0
3,Afternoon,Monday,Winter,35-44,Male,West,1-5 purchases,Desktop,0.35,0.48642843665849367,0
4,Afternoon,Tuesday,Winter,18-24,Male,West,No purchases,Tablet,0.4,0.5182991856091174,1
4,Afternoon,Sunday,Fall,18-24,Female,West,No purchases,Mobile,0.9,0.7133190780271699,0
2,Afternoon,Sunday,Spring,25-34,Male,South,1-5 purchases,Tablet,0.65,0.6143016828079495,1
4,Afternoon,Monday,Fall,35-44,Female,East,No purchases,Mobile,0.3,0.6366556091476848,1
2,Morning,Saturday,Fall,45-54,Male,North,10+ purchases,Desktop,0.9,0.703051341597864,0
4,Afternoon,Friday,Spring,35-44,Male,East,No purchases,Tablet,0.6,0.6091539349391829,1
1,Night,Monday,Spring,35-44,Male,West,6-10 purchases,Desktop,0.75,0.5067723040220508,0
2,Evening,Wednesday,Winter,18-24,Male,West,6-10 purchases,Mobile,0.8,0.6946167755862412,1
1,Afternoon,Wednesday,Fall,25-34,Female,East,6-10 purchases,Desktop,0.8,0.6489909525224477,1
3,Evening,Tuesday,Spring,35-44,Female,West,6-10 purchases,Desktop,0.25,0.6030091986099404,0
4,Night,Monday,Summer,45-54,Male,South,1-5 purchases,Mobile,1.0,0.7962821973764478,0
4,Night,Thursday,Summer,25-34,Male,North,No purchases,Desktop,0.15,0.5853169386550454,1
1,Evening,Wednesday,Summer,35-44,Male,South,No purchases,Mobile,0.9,0.6959640209371122,1
4,Afternoon,Saturday,Summer,25-34,Male,North,1-5 purchases,Mobile,0.75,0.8269452766703158,1
1,Evening,Saturday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.75,0.7261129440055645,1
2,Night,Tuesday,Fall,35-44,Female,East,No purchases,Tablet,0.95,0.5082016202592002,0
3,Afternoon,Thursday,Fall,35-44,Male,North,10+ purchases,Desktop,0.6,0.7410833288355673,1
2,Morning,Saturday,Winter,25-34,Female,North,1-5 purchases,Desktop,0.65,0.523743739193966,0
1,Afternoon,Thursday,Fall,25-34,Male,East,10+ purchases,Mobile,0.75,0.7777644127335848,1
4,Afternoon,Monday,Winter,18-24,Female,South,1-5 purchases,Mobile,0.8,0.7415811901914648,1
2,Afternoon,Monday,Fall,35-44,Female,West,6-10 purchases,Mobile,0.45,0.6067954974048914,0
