U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Morning,Wednesday,Summer,25-34,Male,South,10+ purchases,Desktop,0.3,0.7159486728832329,0
4,Afternoon,Thursday,Winter,25-34,Female,East,No purchases,Tablet,0.4,0.38943136738628736,1
2,Night,Thursday,Summer,35-44,Male,West,6-10 purchases,Mobile,0.85,0.586443710265894,1
4,Morning,Friday,Winter,18-24,Male,West,No purchases,Tablet,0.15,0.4471770028897576,0
1,Morning,Tuesday,Spring,25-34,Male,West,No purchases,Mobile,0.8,0.6640772266450059,0
2,Evening,Monday,Winter,25-34,Male,South,10+ purchases,Mobile,0.5,0.564933487539724,1
3,Evening,Saturday,Fall,45-54,Female,South,No purchases,Mobile,0.7,0.6883210220060645,0
3,Night,Tuesday,Summer,25-34,Female,North,6-10 purchases,Tablet,0.7,0.6818121746611201,1
4,Afternoon,Friday,Fall,35-44,Female,North,No purchases,Mobile,0.9,0.5155576400793827,0
3,Night,Monday,Summer,45-54,Female,South,6-10 purchases,Mobile,0.1,0.6224473334707665,1
4,Afternoon,Tuesday,Summer,25-34,Female,North,No purchases,Desktop,1.0,0.6185073988130652,1
1,Afternoon,Friday,Spring,35-44,Female,West,6-10 purchases,Desktop,0.65,0.6321379831157803,1
2,Evening,Sunday,Fall,45-54,Female,South,No purchases,Mobile,0.55,0.516796063648658,0
2,Afternoon,Sunday,Winter,18-24,Female,North,No purchases,Mobile,0.95,0.4507558770284312,0
4,Morning,Friday,Winter,18-24,Male,North,No purchases,Mobile,0.85,0.5805691826643292,1
3,Morning,Saturday,Spring,55+,Female,North,1-5 purchases,Desktop,1.0,0.6726363087002017,1
3,Morning,Monday,Fall,18-24,Male,North,1-5 purchases,Tablet,0.45,0.6674350227370353,1
4,Night,Sunday,Fall,35-44,Male,West,No purchases,Desktop,0.95,0.5668322583316493,0
2,Night,Saturday,Summer,25-34,Male,North,1-5 purchases,Tablet,0.85,0.5844304976263074,0
4,Morning,Friday,Summer,25-34,Female,North,No purchases,Desktop,1.0,0.5891917641764863,0
1,Afternoon,Monday,Fall,18-24,Female,North,1-5 purchases,Mobile,0.6,0.6112776420865962,1
1,Evening,Tuesday,Winter,25-34,Female,West,1-5 purchases,Desktop,0.95,0.6424482937592344,1
1,Morning,Monday,Spring,18-24,Male,West,6-10 purchases,Mobile,0.85,0.7508009122413385,1
2,Morning,Friday,Summer,35-44,Male,West,No purchases,Tablet,0.35,0.514135860656718,1
4,Afternoon,Saturday,Winter,35-44,Female,North,No purchases,Tablet,0.2,0.3765131692215524,1
2,Night,Sunday,Winter,18-24,Female,South,No purchases,Mobile,0.6,0.4785480569588752,1
2,Afternoon,Friday,Winter,45-54,Female,North,No purchases,Mobile,0.95,0.4590129391140519,0
3,Afternoon,Wednesday,Fall,55+,Female,North,10+ purchases,Desktop,0.3,0.5994022834499338,1
3,Evening,Tuesday,Winter,45-54,Female,West,6-10 purchases,Desktop,0.6,0.6579081876045534,1
2,Morning,Saturday,Winter,55+,Female,South,1-5 purchases,Desktop,0.4,0.4421347262068234,1
3,Afternoon,Saturday,Spring,55+,Male,West,10+ purchases,Desktop,0.45,0.6943830456109178,1
2,Evening,Tuesday,Fall,45-54,Female,West,No purchases,Desktop,0.55,0.48413977295987953,0
2,Afternoon,Friday,Winter,25-34,Female,South,1-5 purchases,Mobile,0.1,0.40731046598054627,0
4,Night,Saturday,Summer,45-54,Female,West,No purchases,Mobile,0.35,0.4951191453417265,1
1,Morning,Monday,Fall,25-34,Male,East,No purchases,Mobile,0.2,0.5841123899178997,1
1,Evening,Wednesday,Winter,55+,Female,South,6-10 purchases,Desktop,0.6,0.6054686523064027,1
1,Afternoon,Sunday,Winter,25-34,Female,North,6-10 purchases,Desktop,0.8,0.6829820614911187,1
2,Night,Friday,Summer,35-44,Male,South,No purchases,Mobile,0.55,0.5458744569804087,1
2,Morning,Thursday,Summer,35-44,Female,East,No purchases,Desktop,1.0,0.5444701318338732,1
2,Morning,Thursday,Summer,18-24,Female,South,10+ purchases,Mobile,0.35,0.6348217703533746,1
4,Afternoon,Sunday,Summer,18-24,Male,West,1-5 purchases,Mobile,0.4,0.6093902980466408,0
4,Afternoon,Sunday,Summer,35-44,Female,West,No purchases,Mobile,0.95,0.5967504947182074,1
4,Night,Wednesday,Winter,45-54,Female,West,No purchases,Mobile,0.25,0.43357298923016935,1
2,Night,Monday,Fall,35-44,Female,West,1-5 purchases,Desktop,0.7,0.4398801819913498,0
4,Night,Sunday,Winter,55+,Female,North,No purchases,Desktop,0.45,0.39348411176884357,0
3,Morning,Tuesday,Winter,25-34,Female,North,10+ purchases,Desktop,0.4,0.6612083424016547,1
2,Afternoon,Thursday,Spring,35-44,Male,South,1-5 purchases,Mobile,1.0,0.6088862174947771,0
3,Night,Monday,Spring,45-54,Female,West,6-10 purchases,Mobile,1.0,0.7364680254962535,0
3,Evening,Saturday,Fall,35-44,Female,East,6-10 purchases,Mobile,0.5,0.7345105097453688,0
3,Afternoon,Sunday,Spring,45-54,Male,East,10+ purchases,Mobile,0.75,0.7478697343682443,0
4,Night,Thursday,Summer,55+,Female,West,1-5 purchases,Desktop,0.85,0.5228160062188086,1
4,Night,Saturday,Spring,25-34,Female,East,No purchases,Tablet,0.7,0.48418074090313323,0
2,Afternoon,Wednesday,Winter,25-34,Female,North,No purchases,Desktop,0.9,0.4343229776033321,0
2,Morning,Wednesday,Winter,18-24,Male,North,6-10 purchases,Tablet,0.35,0.48206097187357255,0
2,Evening,Wednesday,Summer,35-44,Male,East,1-5 purchases,Desktop,0.85,0.606137687057647,0
3,Morning,Sunday,Spring,18-24,Female,East,6-10 purchases,Desktop,0.4,0.7012450243693809,1
3,Morning,Tuesday,Spring,25-34,Female,East,10+ purchases,Mobile,0.1,0.6659364971644186,1
3,Evening,Monday,Spring,35-44,Female,North,10+ purchases,Mobile,0.85,0.8035975571000759,1
2,Morning,Sunday,Summer,25-34,Male,South,1-5 purchases,Mobile,0.3,0.6114336281132566,1
3,Night,Wednesday,Spring,35-44,Female,West,10+ purchases,Desktop,0.35,0.6907851638147585,1
4,Afternoon,Tuesday,Spring,18-24,Male,North,No purchases,Tablet,0.85,0.5348121771779445,1
4,Afternoon,Saturday,Spring,25-34,Male,North,No purchases,Tablet,0.25,0.46492115925445404,0
4,Evening,Saturday,Spring,45-54,Male,South,No purchases,Mobile,0.5,0.5956911766825217,1
4,Night,Monday,Winter,25-34,Female,North,No purchases,Mobile,0.25,0.3782458839426448,0
2,Evening,Tuesday,Winter,35-44,Female,South,1-5 purchases,Desktop,0.75,0.5027178524317105,0
2,Evening,Saturday,Summer,18-24,Male,South,1-5 purchases,Desktop,0.7,0.5892048158534903,1
3,Night,Thursday,Summer,45-54,Female,East,10+ purchases,Mobile,0.5,0.6825829467694208,1
1,Afternoon,Wednesday,Winter,45-54,Female,South,6-10 purchases,Desktop,0.75,0.5478158970406861,0
3,Evening,Saturday,Winter,45-54,Male,West,10+ purchases,Mobile,0.5,0.7532403135073954,0
3,Morning,Wednesday,Fall,45-54,Female,North,6-10 purchases,Desktop,0.55,0.6386758609520582,0
1,Evening,Thursday,Winter,18-24,Female,West,1-5 purchases,Mobile,0.9,0.6682416346982,0
2,Evening,Tuesday,Summer,25-34,Male,North,1-5 purchases,Desktop,0.65,0.6761332024501187,1
3,Morning,Monday,Spring,55+,Female,West,1-5 purchases,Mobile,0.1,0.5834080205235358,1
3,Evening,Thursday,Spring,25-34,Male,South,10+ purchases,Desktop,0.45,0.7630985993086528,1
4,Morning,Monday,Winter,18-24,Male,East,No purchases,Tablet,0.25,0.41884709285960325,0
4,Morning,Sunday,Spring,45-54,Male,South,No purchases,Desktop,0.8,0.5416392017985688,1
1,Night,Friday,Spring,35-44,Male,West,10+ purchases,Mobile,0.6,0.6886196158430039,1
4,Night,Monday,Fall,25-34,Male,East,No purchases,Mobile,0.1,0.47717272553033957,0
2,Morning,Friday,Winter,35-44,Female,East,6-10 purchases,Mobile,0.5,0.5054021610666724,1
4,Evening,Tuesday,Winter,45-54,Female,North,No purchases,Desktop,0.8,0.47796633479571277,0
2,Morning,Saturday,Spring,25-34,Male,South,6-10 purchases,Mobile,0.35,0.5980359311950205,1
4,Evening,Thursday,Summer,35-44,Male,South,No purchases,Mobile,0.35,0.5698745955615484,0
3,Evening,Saturday,Summer,18-24,Female,North,1-5 purchases,Mobile,0.45,0.7483099218607072,1
3,Afternoon,Tuesday,Spring,55+,Female,West,10+ purchases,Tablet,0.95,0.6671309700599691,0
3,Evening,Thursday,Summer,25-34,Female,South,6-10 purchases,Desktop,0.9,0.7849355346958905,1
3,Evening,Wednesday,Fall,55+,Female,North,6-10 purchases,Tablet,1.0,0.6740237221183957,0
2,Morning,Friday,Winter,55+,Female,West,1-5 purchases,Mobile,0.95,0.5361448382313034,0
1,Afternoon,Monday,Spring,25-34,Female,North,6-10 purchases,Mobile,0.7,0.6894561824829941,1
4,Night,Saturday,Spring,45-54,Male,South,1-5 purchases,Mobile,0.2,0.506940928941477,1
4,Afternoon,Sunday,Spring,18-24,Male,East,No purchases,Tablet,0.5,0.5830838505497207,0
2,Evening,Friday,Spring,55+,Female,South,No purchases,Desktop,0.4,0.426591601357658,0
1,Night,Tuesday,Spring,55+,Female,South,10+ purchases,Mobile,0.45,0.5987109605651838,1
3,Night,Tuesday,Summer,55+,Male,North,10+ purchases,Desktop,0.45,0.6535973169536763,0
1,Evening,Monday,Fall,55+,Male,North,6-10 purchases,Mobile,1.0,0.7376341328188609,1
1,Night,Thursday,Spring,25-34,Female,East,10+ purchases,Mobile,0.6,0.6934788785482956,1
4,Afternoon,Sunday,Spring,55+,Male,West,No purchases,Mobile,0.75,0.5721854154133416,0
1,Afternoon,Monday,Summer,25-34,Male,North,6-10 purchases,Mobile,0.15,0.6805421566576986,1
1,Afternoon,Friday,Summer,18-24,Female,South,10+ purchases,Mobile,0.8,0.7704052903923119,1
3,Night,Thursday,Summer,25-34,Male,West,10+ purchases,Desktop,0.35,0.6954812098058513,1
4,Afternoon,Monday,Summer,55+,Male,West,No purchases,Desktop,1.0,0.5579049861318041,0
1,Night,Wednesday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.4,0.6121034460726753,1
1,Afternoon,Tuesday,Winter,45-54,Female,North,1-5 purchases,Mobile,1.0,0.6182581833772355,1
3,Night,Tuesday,Summer,55+,Male,South,10+ purchases,Desktop,0.9,0.7072583048383971,1
3,Evening,Sunday,Fall,35-44,Female,North,1-5 purchases,Desktop,0.45,0.6587780302629173,0
3,Night,Saturday,Winter,25-34,Male,West,10+ purchases,Mobile,0.75,0.7331963923896684,1
3,Afternoon,Monday,Spring,45-54,Male,South,10+ purchases,Mobile,0.15,0.7069425461510083,1
3,Night,Monday,Fall,18-24,Male,South,10+ purchases,Tablet,0.85,0.6675066327593174,1
1,Afternoon,Monday,Winter,25-34,Female,East,1-5 purchases,Desktop,0.8,0.5599918835778399,1
1,Night,Wednesday,Spring,25-34,Female,South,1-5 purchases,Mobile,0.95,0.665539133174892,0
1,Afternoon,Sunday,Summer,18-24,Female,East,No purchases,Mobile,0.95,0.7035491840478224,1
4,Morning,Sunday,Summer,35-44,Male,East,No purchases,Mobile,0.95,0.680046728030334,1
3,Night,Sunday,Fall,18-24,Male,East,10+ purchases,Desktop,0.9,0.7743798017160728,1
3,Evening,Tuesday,Fall,18-24,Female,East,6-10 purchases,Tablet,0.85,0.6986122332128015,1
2,Afternoon,Thursday,Winter,18-24,Female,West,1-5 purchases,Mobile,0.75,0.525429002778679,0
4,Night,Tuesday,Fall,55+,Female,North,No purchases,Desktop,0.65,0.45942800121953487,1
2,Morning,Saturday,Winter,18-24,Female,North,1-5 purchases,Desktop,0.85,0.5417607780214879,1
3,Night,Tuesday,Fall,45-54,Female,North,6-10 purchases,Desktop,0.8,0.6383972051491221,0
3,Morning,Wednesday,Fall,45-54,Female,East,10+ purchases,Desktop,0.3,0.6663221910662143,0
4,Night,Tuesday,Summer,45-54,Female,East,No purchases,Mobile,0.4,0.4576236758779672,0
4,Evening,Sunday,Fall,35-44,Male,West,No purchases,Mobile,0.9,0.6423840879924317,0
3,Night,Friday,Spring,35-44,Female,East,10+ purchases,Mobile,0.3,0.6779134525179743,0
4,Morning,Tuesday,Fall,25-34,Male,North,No purchases,Mobile,0.45,0.5317685954364255,1
2,Night,Monday,Winter,35-44,Female,East,10+ purchases,Desktop,0.6,0.5292908372545212,1
1,Afternoon,Thursday,Winter,18-24,Female,South,10+ purchases,Desktop,0.8,0.6406668199303472,1
2,Morning,Wednesday,Winter,18-24,Female,South,1-5 purchases,Mobile,0.8,0.5441601593978068,0
3,Night,Saturday,Fall,45-54,Female,West,10+ purchases,Tablet,0.5,0.6208539573781287,0
2,Afternoon,Friday,Fall,35-44,Female,West,No purchases,Mobile,0.6,0.45403760048749625,1
3,Afternoon,Thursday,Winter,45-54,Male,East,10+ purchases,Tablet,0.45,0.6284353081519041,0
1,Morning,Sunday,Winter,18-24,Male,East,1-5 purchases,Desktop,1.0,0.6839828447884942,0
1,Evening,Thursday,Winter,18-24,Male,North,1-5 purchases,Mobile,0.5,0.6289281464511355,1
4,Evening,Wednesday,Spring,35-44,Male,West,No purchases,Desktop,0.8,0.5730282268794555,0
1,Night,Friday,Winter,18-24,Female,South,6-10 purchases,Mobile,0.45,0.5920089594348871,0
2,Morning,Monday,Spring,35-44,Male,West,No purchases,Desktop,0.4,0.4716334889581947,1
4,Afternoon,Saturday,Fall,55+,Female,West,No purchases,Mobile,0.6,0.49206464376289216,1
4,Afternoon,Friday,Fall,55+,Female,South,No purchases,Mobile,0.25,0.40854418448900776,1
4,Night,Monday,Fall,25-34,Male,South,No purchases,Desktop,0.45,0.45746686967700584,0
3,Morning,Friday,Fall,25-34,Male,South,No purchases,Mobile,0.95,0.6889035622434293,1
3,Afternoon,Monday,Summer,25-34,Female,North,6-10 purchases,Tablet,0.75,0.6778599633970428,1
3,Evening,Monday,Winter,35-44,Male,North,6-10 purchases,Desktop,0.9,0.7375133909134324,1
