U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
3,Evening,Friday,Spring,35-44,Male,North,10+ purchases,Mobile,0.55,0.7778077996158265,1
1,Morning,Sunday,Fall,25-34,Male,East,1-5 purchases,Mobile,0.45,0.6464336408457453,1
3,Afternoon,Friday,Spring,25-34,Male,South,10+ purchases,Tablet,0.15,0.6385427100209095,1
4,Evening,Saturday,Spring,35-44,Male,North,No purchases,Desktop,0.85,0.5971663912515146,1
3,Evening,Sunday,Summer,45-54,Female,North,10+ purchases,Tablet,0.5,0.7238676046653614,1
3,Night,Saturday,Spring,55+,Female,North,10+ purchases,Desktop,0.45,0.6677789905450352,0
4,Afternoon,Friday,Summer,35-44,Male,South,No purchases,Tablet,0.35,0.5224018890646391,0
2,Morning,Friday,Spring,18-24,Female,West,1-5 purchases,Mobile,0.55,0.6011895662399876,0
3,Morning,Thursday,Winter,35-44,Female,West,6-10 purchases,Desktop,0.5,0.639689234532756,1
3,Evening,Saturday,Summer,55+,Female,South,6-10 purchases,Desktop,0.65,0.749512512606636,1
4,Evening,Wednesday,Summer,25-34,Female,East,No purchases,Mobile,0.6,0.5818255371318163,0
1,Night,Wednesday,Winter,18-24,Female,North,10+ purchases,Mobile,0.85,0.6874638729606447,0
1,Afternoon,Wednesday,Winter,55+,Female,South,6-10 purchases,Mobile,0.05,0.519394781458963,0
1,Afternoon,Monday,Summer,18-24,Female,South,10+ purchases,Mobile,0.15,0.6926207259292947,1
3,Afternoon,Saturday,Spring,18-24,Female,South,10+ purchases,Desktop,0.75,0.7638560277709268,1
3,Afternoon,Wednesday,Summer,45-54,Female,West,10+ purchases,Desktop,0.15,0.6377084855252401,0
4,Afternoon,Sunday,Spring,25-34,Female,North,1-5 purchases,Desktop,0.4,0.48235747340834034,0
2,Afternoon,Sunday,Fall,35-44,Male,South,No purchases,Mobile,0.95,0.5632633233250819,0
4,Afternoon,Sunday,Winter,18-24,Female,South,No purchases,Mobile,0.5,0.45795756590442566,0
2,Night,Thursday,Summer,25-34,Female,South,6-10 purchases,Desktop,0.3,0.4646257680580967,0
3,Morning,Saturday,Fall,55+,Female,South,10+ purchases,Mobile,0.4,0.7164776052503354,0
4,Evening,Saturday,Winter,55+,Male,North,No purchases,Mobile,0.45,0.537270934299425,1
4,Morning,Saturday,Fall,18-24,Male,East,No purchases,Mobile,0.2,0.54783038494756,1
3,Morning,Thursday,Spring,35-44,Male,West,10+ purchases,Tablet,0.95,0.7389345726000346,1
1,Morning,Saturday,Winter,18-24,Male,South,10+ purchases,Mobile,0.5,0.7232468854327203,0
3,Morning,Sunday,Spring,45-54,Female,South,6-10 purchases,Desktop,0.95,0.7285222809615287,1
2,Morning,Thursday,Fall,25-34,Female,North,1-5 purchases,Mobile,0.05,0.4895037994671811,1
2,Afternoon,Sunday,Summer,18-24,Male,South,6-10 purchases,Desktop,0.25,0.6045514495358884,1
1,Afternoon,Tuesday,Summer,18-24,Female,East,1-5 purchases,Mobile,0.9,0.6882689276571473,1
3,Afternoon,Saturday,Summer,45-54,Female,South,10+ purchases,Mobile,0.85,0.7543447400964557,1
1,Morning,Monday,Spring,18-24,Female,West,10+ purchases,Mobile,0.85,0.7509074024783718,1
3,Evening,Saturday,Spring,35-44,Female,East,10+ purchases,Desktop,0.55,0.7368969844028854,1
4,Afternoon,Thursday,Summer,35-44,Female,East,No purchases,Mobile,0.6,0.5526623351351202,0
1,Afternoon,Friday,Spring,25-34,Female,East,1-5 purchases,Desktop,0.75,0.6129341752199821,1
3,Afternoon,Saturday,Spring,55+,Female,South,10+ purchases,Mobile,0.55,0.7343448771845842,1
1,Evening,Friday,Winter,25-34,Male,West,10+ purchases,Mobile,0.85,0.748281777742794,1
1,Morning,Thursday,Winter,55+,Male,East,6-10 purchases,Desktop,0.25,0.5769784454146255,1
1,Evening,Thursday,Winter,35-44,Male,North,6-10 purchases,Mobile,0.75,0.7108783207635013,0
2,Morning,Monday,Fall,45-54,Male,East,1-5 purchases,Mobile,0.4,0.5124379728238223,0
4,Night,Wednesday,Fall,55+,Male,South,No purchases,Mobile,0.85,0.46256005379152604,1
3,Night,Tuesday,Winter,45-54,Female,West,10+ purchases,Desktop,0.9,0.6984648253512842,1
3,Afternoon,Thursday,Winter,35-44,Female,East,1-5 purchases,Tablet,0.8,0.6195584667955588,0
3,Evening,Saturday,Fall,45-54,Female,East,1-5 purchases,Desktop,0.4,0.6713381919705411,0
3,Evening,Wednesday,Fall,25-34,Female,North,6-10 purchases,Mobile,0.75,0.7607362996709035,1
4,Evening,Tuesday,Spring,18-24,Female,South,No purchases,Desktop,0.6,0.5571114275258657,0
2,Night,Tuesday,Winter,25-34,Female,West,1-5 purchases,Mobile,0.05,0.3690776523284129,0
2,Night,Tuesday,Winter,35-44,Female,North,1-5 purchases,Mobile,0.45,0.4008742184332897,0
2,Night,Wednesday,Summer,25-34,Male,East,No purchases,Tablet,0.45,0.4400351762542009,1
3,Afternoon,Friday,Winter,35-44,Female,South,10+ purchases,Desktop,0.35,0.6494568288163362,1
3,Night,Friday,Spring,35-44,Male,West,10+ purchases,Desktop,0.15,0.6178876183179858,1
2,Morning,Monday,Winter,35-44,Male,West,1-5 purchases,Desktop,0.95,0.5205657112431565,0
3,Morning,Sunday,Fall,55+,Male,West,10+ purchases,Desktop,0.4,0.6776584417895974,0
2,Evening,Wednesday,Spring,25-34,Male,West,No purchases,Mobile,0.35,0.5344467577609628,1
3,Night,Wednesday,Summer,55+,Female,North,10+ purchases,Mobile,0.2,0.6668358910433623,1
4,Evening,Wednesday,Winter,25-34,Male,South,1-5 purchases,Desktop,0.75,0.5324742773206808,0
1,Morning,Thursday,Summer,25-34,Female,West,6-10 purchases,Mobile,0.95,0.730519517918518,0
4,Morning,Wednesday,Spring,18-24,Male,North,No purchases,Desktop,0.35,0.5121929192029915,1
2,Afternoon,Thursday,Fall,25-34,Female,South,1-5 purchases,Desktop,0.15,0.38592586884063607,0
3,Morning,Wednesday,Spring,18-24,Female,West,10+ purchases,Tablet,0.9,0.7389850101640562,1
1,Night,Thursday,Fall,18-24,Male,South,10+ purchases,Mobile,1.0,0.7240460822674024,0
3,Afternoon,Monday,Winter,35-44,Female,West,10+ purchases,Desktop,0.5,0.5970142184285894,0
4,Morning,Sunday,Fall,25-34,Male,West,No purchases,Desktop,0.6,0.5505141133999308,1
4,Afternoon,Thursday,Fall,45-54,Male,South,No purchases,Mobile,0.6,0.5023580069405849,0
2,Afternoon,Wednesday,Summer,25-34,Male,West,6-10 purchases,Mobile,0.9,0.6574743852068362,1
1,Night,Tuesday,Summer,45-54,Female,West,1-5 purchases,Desktop,0.9,0.6011417113507977,1
3,Afternoon,Sunday,Winter,35-44,Female,North,No purchases,Tablet,0.75,0.5782122504152951,1
1,Afternoon,Monday,Spring,25-34,Male,West,6-10 purchases,Mobile,0.9,0.7229756142782461,1
2,Night,Friday,Fall,55+,Female,West,No purchases,Mobile,0.4,0.4152341974244892,1
3,Morning,Monday,Fall,55+,Male,West,No purchases,Tablet,0.6,0.5773649088369787,0
2,Night,Wednesday,Summer,25-34,Female,East,1-5 purchases,Mobile,0.2,0.4975660266105091,0
2,Evening,Monday,Winter,25-34,Female,South,1-5 purchases,Mobile,0.55,0.4984196592130034,1
3,Night,Saturday,Summer,18-24,Female,South,6-10 purchases,Tablet,0.9,0.7380198020274344,1
1,Evening,Friday,Spring,18-24,Female,West,1-5 purchases,Mobile,0.55,0.6476939281843934,1
3,Afternoon,Sunday,Winter,18-24,Female,East,10+ purchases,Mobile,0.65,0.7302023824536553,1
2,Night,Wednesday,Spring,25-34,Female,North,1-5 purchases,Desktop,0.1,0.4538130565163924,0
4,Night,Tuesday,Fall,18-24,Male,South,No purchases,Desktop,0.25,0.4913693763147923,0
2,Morning,Tuesday,Spring,18-24,Female,North,No purchases,Desktop,0.2,0.46822700195938577,1
1,Evening,Monday,Winter,45-54,Male,South,1-5 purchases,Desktop,0.55,0.5778953030276686,0
2,Evening,Wednesday,Spring,25-34,Female,North,No purchases,Tablet,0.7,0.4825971943765833,1
1,Night,Saturday,Fall,35-44,Male,North,6-10 purchases,Mobile,0.65,0.6424056421942897,1
2,Evening,Saturday,Fall,18-24,Female,West,1-5 purchases,Desktop,0.4,0.546041910781111,1
2,Night,Tuesday,Spring,18-24,Female,North,No purchases,Mobile,0.4,0.4790786483909805,1
1,Afternoon,Thursday,Winter,35-44,Female,East,1-5 purchases,Desktop,0.6,0.5558497554361667,1
3,Afternoon,Thursday,Winter,55+,Female,West,1-5 purchases,Desktop,0.65,0.5811516416104073,1
4,Afternoon,Tuesday,Fall,25-34,Male,West,No purchases,Desktop,0.05,0.477608026346965,1
3,Evening,Friday,Summer,25-34,Female,East,10+ purchases,Tablet,0.65,0.7589439102876094,1
4,Night,Thursday,Spring,45-54,Female,North,No purchases,Tablet,0.8,0.4325476053153993,1
1,Evening,Monday,Fall,45-54,Male,North,1-5 purchases,Tablet,0.35,0.5844347287440991,1
3,Morning,Wednesday,Spring,25-34,Male,East,6-10 purchases,Desktop,0.05,0.6912797315727621,0
4,Evening,Monday,Fall,35-44,Female,West,1-5 purchases,Mobile,0.3,0.48471777404129995,1
3,Afternoon,Tuesday,Summer,55+,Female,West,1-5 purchases,Desktop,0.9,0.681527607994777,1
2,Morning,Wednesday,Fall,35-44,Female,East,No purchases,Mobile,0.45,0.4499677456747276,1
3,Evening,Saturday,Winter,45-54,Male,North,6-10 purchases,Desktop,1.0,0.7287355501606066,1
2,Night,Tuesday,Fall,55+,Female,East,1-5 purchases,Mobile,0.85,0.4933685598874313,0
4,Evening,Monday,Fall,18-24,Female,South,No purchases,Mobile,0.95,0.5774560660323921,1
1,Night,Monday,Spring,18-24,Male,East,1-5 purchases,Mobile,0.9,0.653845940687448,0
4,Afternoon,Saturday,Summer,25-34,Male,South,No purchases,Mobile,0.6,0.5760239550934969,1
2,Afternoon,Tuesday,Fall,55+,Male,South,No purchases,Desktop,0.1,0.39005498569867497,1
2,Night,Friday,Winter,55+,Female,West,No purchases,Desktop,0.65,0.3809046970098902,0
1,Afternoon,Friday,Fall,18-24,Male,South,6-10 purchases,Mobile,0.15,0.6098137132487592,1
2,Evening,Monday,Spring,55+,Male,West,6-10 purchases,Desktop,0.35,0.5297140574715676,0
3,Afternoon,Saturday,Summer,35-44,Female,West,10+ purchases,Desktop,0.9,0.7408957403083187,1
2,Afternoon,Tuesday,Spring,18-24,Female,West,6-10 purchases,Mobile,0.05,0.531732902002598,1
3,Afternoon,Sunday,Winter,25-34,Male,West,1-5 purchases,Tablet,0.95,0.6403145551187259,1
4,Night,Tuesday,Winter,55+,Female,South,No purchases,Desktop,1.0,0.49158804395544253,0
2,Afternoon,Thursday,Fall,18-24,Female,West,6-10 purchases,Mobile,0.15,0.4596694406525166,1
1,Evening,Sunday,Winter,25-34,Male,West,1-5 purchases,Mobile,0.55,0.680789630999715,1
1,Afternoon,Thursday,Spring,18-24,Female,South,1-5 purchases,Mobile,0.5,0.6172580908756456,0
1,Evening,Friday,Spring,18-24,Female,East,10+ purchases,Desktop,0.5,0.6961522540859038,1
1,Evening,Monday,Spring,18-24,Male,West,6-10 purchases,Mobile,0.95,0.7827527305410055,1
2,Morning,Thursday,Winter,25-34,Female,South,No purchases,Desktop,0.35,0.41547244204718364,0
1,Afternoon,Tuesday,Summer,25-34,Male,North,6-10 purchases,Mobile,0.1,0.6233009765575094,0
3,Afternoon,Monday,Winter,55+,Male,North,10+ purchases,Desktop,0.55,0.6612388059361798,0
1,Evening,Sunday,Fall,35-44,Male,West,No purchases,Mobile,0.7,0.6912649150489591,0
1,Morning,Thursday,Fall,25-34,Male,West,No purchases,Mobile,1.0,0.7012332684440626,0
1,Afternoon,Thursday,Summer,25-34,Male,South,6-10 purchases,Desktop,0.05,0.6101199284597342,1
2,Afternoon,Sunday,Spring,45-54,Male,East,No purchases,Mobile,0.55,0.5193980578659478,0
1,Morning,Thursday,Spring,18-24,Female,West,1-5 purchases,Mobile,0.4,0.6306009590138066,1
1,Morning,Monday,Winter,35-44,Male,West,1-5 purchases,Mobile,0.5,0.6542270006881516,0
4,Night,Thursday,Winter,25-34,Female,North,No purchases,Tablet,0.55,0.40035040159780055,1
4,Afternoon,Monday,Spring,55+,Female,East,No purchases,Mobile,0.45,0.4921293493215759,0
1,Night,Tuesday,Winter,18-24,Female,West,6-10 purchases,Desktop,0.3,0.5667921482186455,1
1,Night,Tuesday,Fall,18-24,Female,South,1-5 purchases,Mobile,0.55,0.5786544037802207,0
1,Morning,Monday,Winter,25-34,Male,South,6-10 purchases,Mobile,0.8,0.7131155296479675,1
3,Night,Tuesday,Summer,55+,Female,East,6-10 purchases,Mobile,0.45,0.6784984931481834,1
2,Evening,Friday,Winter,55+,Female,South,No purchases,Tablet,0.3,0.3983024251945599,1
1,Afternoon,Monday,Winter,45-54,Male,East,1-5 purchases,Mobile,0.7,0.5705438126852154,0
1,Evening,Tuesday,Winter,25-34,Male,North,6-10 purchases,Desktop,0.25,0.6087845952778975,1
4,Morning,Saturday,Winter,18-24,Male,North,No purchases,Mobile,0.65,0.5528002037309409,0
3,Morning,Monday,Summer,25-34,Male,North,6-10 purchases,Desktop,0.8,0.7476429094000052,1
1,Afternoon,Tuesday,Spring,35-44,Male,South,6-10 purchases,Desktop,0.05,0.5745025662030334,0
1,Afternoon,Wednesday,Summer,18-24,Female,East,1-5 purchases,Mobile,0.15,0.5554895077350843,1
2,Afternoon,Sunday,Summer,45-54,Male,West,No purchases,Mobile,0.25,0.4872386891385245,0
1,Evening,Sunday,Winter,18-24,Female,West,10+ purchases,Mobile,0.4,0.7280135875781848,0
1,Night,Thursday,Summer,35-44,Male,West,6-10 purchases,Mobile,1.0,0.723534910794495,0
3,Morning,Tuesday,Summer,35-44,Male,North,6-10 purchases,Mobile,0.6,0.7975080823039657,1
4,Morning,Monday,Fall,25-34,Female,South,No purchases,Mobile,0.45,0.5168455519485244,0
2,Night,Wednesday,Spring,25-34,Male,North,1-5 purchases,Mobile,0.5,0.5127623293474737,1
3,Morning,Wednesday,Summer,35-44,Male,North,1-5 purchases,Desktop,0.85,0.7218368927902691,1
4,Evening,Wednesday,Fall,25-34,Female,North,No purchases,Desktop,0.4,0.4594285316164861,0
1,Morning,Wednesday,Summer,25-34,Male,North,1-5 purchases,Tablet,0.25,0.5774687407346921,1
3,Evening,Sunday,Summer,25-34,Male,North,10+ purchases,Mobile,0.9,0.8218738219848486,1
2,Afternoon,Thursday,Winter,18-24,Male,South,1-5 purchases,Desktop,0.05,0.4536357638740045,0
2,Morning,Saturday,Summer,55+,Female,East,No purchases,Tablet,0.75,0.5264768519285354,1
3,Evening,Wednesday,Winter,45-54,Male,North,10+ purchases,Mobile,0.9,0.751712396523655,1
4,Afternoon,Saturday,Spring,25-34,Female,North,No purchases,Desktop,0.5,0.5293939731167189,0
2,Night,Wednesday,Spring,18-24,Male,South,6-10 purchases,Desktop,0.85,0.6305494372255749,0
1,Afternoon,Wednesday,Winter,18-24,Male,South,No purchases,Mobile,0.3,0.5456042330864224,0
3,Night,Sunday,Winter,25-34,Female,North,10+ purchases,Tablet,0.6,0.6301988333592061,1
1,Afternoon,Saturday,Fall,25-34,Male,East,1-5 purchases,Mobile,0.25,0.5968108606843131,1
3,Morning,Monday,Fall,25-34,Male,South,6-10 purchases,Tablet,0.2,0.6391685432344787,1
2,Evening,Monday,Spring,35-44,Male,North,10+ purchases,Desktop,0.4,0.579162520649135,0
3,Morning,Monday,Spring,45-54,Female,West,6-10 purchases,Desktop,0.95,0.7279680946915509,0
4,Morning,Wednesday,Spring,55+,Female,West,No purchases,Desktop,0.45,0.44677358034525366,0
2,Morning,Friday,Spring,55+,Female,East,1-5 purchases,Mobile,0.65,0.5325722758046438,0
4,Afternoon,Thursday,Summer,45-54,Male,North,No purchases,Tablet,0.6,0.5307845698890433,0
1,Evening,Tuesday,Fall,25-34,Male,West,No purchases,Mobile,0.7,0.6637361489319679,1
2,Night,Sunday,Spring,25-34,Male,South,1-5 purchases,Mobile,0.45,0.5332760409355551,1
4,Afternoon,Monday,Winter,18-24,Female,East,No purchases,Tablet,0.95,0.42667752030760986,1
4,Night,Tuesday,Spring,45-54,Male,East,No purchases,Tablet,0.8,0.48087043837506294,0
3,Morning,Tuesday,Fall,55+,Male,West,6-10 purchases,Mobile,0.5,0.6826312133368678,1
1,Morning,Saturday,Winter,25-34,Male,South,1-5 purchases,Mobile,0.45,0.6643615072560082,0
1,Night,Friday,Winter,18-24,Male,North,No purchases,Mobile,0.2,0.48797238796158304,1
4,Night,Friday,Winter,45-54,Male,North,No purchases,Mobile,0.85,0.4800980867711079,1
1,Night,Tuesday,Winter,18-24,Male,North,10+ purchases,Mobile,0.95,0.7243188666043153,0
2,Evening,Wednesday,Spring,18-24,Male,North,1-5 purchases,Desktop,0.5,0.5995626163496676,1
1,Morning,Wednesday,Winter,25-34,Female,East,1-5 purchases,Desktop,0.05,0.47972776112587595,0
3,Evening,Saturday,Spring,35-44,Male,North,10+ purchases,Desktop,0.45,0.7872404582493763,1
4,Morning,Monday,Fall,35-44,Male,West,No purchases,Tablet,0.45,0.4899705104683423,1
2,Evening,Monday,Spring,18-24,Male,North,10+ purchases,Tablet,0.95,0.6585181348591049,1
1,Evening,Monday,Fall,18-24,Male,East,6-10 purchases,Mobile,0.5,0.6624954654540084,0
4,Night,Monday,Spring,18-24,Female,West,No purchases,Desktop,0.95,0.5296940671771166,0
2,Afternoon,Tuesday,Fall,25-34,Male,North,No purchases,Mobile,1.0,0.4995196664481425,0
2,Afternoon,Friday,Summer,35-44,Male,West,No purchases,Tablet,0.95,0.4979661147743343,0
3,Night,Sunday,Spring,25-34,Female,East,10+ purchases,Tablet,0.8,0.6770068575429067,0
4,Afternoon,Sunday,Winter,35-44,Male,West,No purchases,Tablet,0.5,0.4577104658262547,1
4,Morning,Wednesday,Spring,35-44,Male,West,No purchases,Desktop,0.1,0.5087132785606012,0
2,Afternoon,Saturday,Summer,35-44,Male,North,6-10 purchases,Desktop,0.55,0.5898389000075265,0
1,Afternoon,Friday,Winter,25-34,Male,North,6-10 purchases,Mobile,0.85,0.7081257161406715,1
4,Morning,Monday,Summer,35-44,Male,South,No purchases,Desktop,0.75,0.608394293218322,1
3,Evening,Tuesday,Spring,25-34,Male,East,6-10 purchases,Mobile,0.8,0.795539858053823,1
2,Night,Sunday,Summer,25-34,Female,South,1-5 purchases,Tablet,0.5,0.4699846097271416,1
2,Morning,Thursday,Winter,18-24,Male,North,No purchases,Mobile,0.9,0.5517911406473859,0
3,Evening,Sunday,Winter,55+,Female,North,6-10 purchases,Desktop,0.75,0.6913945905481466,0
4,Evening,Wednesday,Spring,45-54,Male,East,No purchases,Desktop,1.0,0.5728170272661772,1
3,Evening,Wednesday,Spring,18-24,Male,South,10+ purchases,Desktop,0.75,0.8105867615619691,1
2,Afternoon,Thursday,Winter,35-44,Male,North,No purchases,Mobile,0.5,0.49948552490506953,0
2,Afternoon,Monday,Winter,35-44,Male,West,6-10 purchases,Mobile,0.75,0.5519970302885486,0
4,Night,Monday,Summer,25-34,Female,East,No purchases,Mobile,0.9,0.555685825881079,1
2,Evening,Wednesday,Summer,45-54,Male,West,No purchases,Mobile,0.4,0.5180668390617011,0
1,Night,Wednesday,Fall,25-34,Female,North,No purchases,Mobile,0.15,0.42448530692411246,1
3,Night,Sunday,Fall,25-34,Male,West,10+ purchases,Mobile,0.8,0.7879386102802315,1
2,Night,Friday,Summer,45-54,Female,West,No purchases,Tablet,0.7,0.42627128184800767,1
3,Evening,Tuesday,Fall,55+,Female,West,6-10 purchases,Desktop,0.65,0.7273044985883353,1
2,Morning,Wednesday,Fall,35-44,Female,West,No purchases,Mobile,0.9,0.5522136270383886,0
2,Night,Monday,Winter,25-34,Male,North,1-5 purchases,Mobile,0.45,0.4640554090303857,0
3,Morning,Monday,Spring,35-44,Male,South,10+ purchases,Desktop,1.0,0.7742326721370718,1
1,Night,Thursday,Winter,45-54,Female,South,10+ purchases,Mobile,0.3,0.5793583111026249,1
4,Night,Thursday,Spring,35-44,Male,East,1-5 purchases,Mobile,0.75,0.5489260676849145,1
1,Afternoon,Thursday,Fall,18-24,Female,East,6-10 purchases,Mobile,0.75,0.6709003951050152,0
1,Evening,Saturday,Spring,25-34,Male,East,10+ purchases,Desktop,0.6,0.7280170530805331,0
4,Morning,Saturday,Summer,25-34,Male,East,No purchases,Desktop,0.4,0.55840189623973,1
4,Evening,Sunday,Summer,35-44,Female,West,No purchases,Desktop,0.45,0.5720931431463607,0
2,Afternoon,Tuesday,Spring,45-54,Male,South,No purchases,Desktop,0.35,0.4841684936576122,1
3,Afternoon,Saturday,Spring,35-44,Female,West,10+ purchases,Tablet,0.65,0.7506541638817597,0
3,Evening,Tuesday,Fall,35-44,Female,South,1-5 purchases,Desktop,0.25,0.6206115527726929,1
2,Evening,Thursday,Winter,45-54,Female,East,1-5 purchases,Desktop,0.8,0.5279291163837287,1
2,Evening,Tuesday,Summer,25-34,Male,East,No purchases,Desktop,0.65,0.5213376107570963,1
3,Afternoon,Saturday,Fall,45-54,Female,East,10+ purchases,Mobile,0.85,0.7307947164506554,1
3,Night,Wednesday,Spring,35-44,Male,East,6-10 purchases,Tablet,0.15,0.6344762967581552,0
3,Evening,Tuesday,Winter,25-34,Female,North,6-10 purchases,Tablet,0.25,0.6097124200863089,0
4,Afternoon,Friday,Summer,25-34,Male,West,No purchases,Tablet,0.8,0.5729190161852896,0
2,Afternoon,Friday,Summer,18-24,Female,North,1-5 purchases,Tablet,0.6,0.5061107188562479,0
3,Afternoon,Thursday,Summer,18-24,Female,West,6-10 purchases,Desktop,0.95,0.7352306169409102,1
2,Morning,Tuesday,Fall,45-54,Female,South,1-5 purchases,Desktop,0.6,0.42978016077091896,0
4,Afternoon,Friday,Spring,35-44,Female,East,No purchases,Mobile,0.85,0.5148192039517344,0
3,Evening,Monday,Winter,45-54,Female,South,10+ purchases,Desktop,0.45,0.6570671030672709,0
