U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Morning,Sunday,Winter,25-34,Male,North,1-5 purchases,Mobile,0.95,0.6688212028600252,0
3,Evening,Wednesday,Spring,45-54,Male,East,6-10 purchases,Mobile,0.5,0.7300875212406739,0
2,Evening,Friday,Spring,18-24,Male,North,No purchases,Tablet,0.45,0.4736046927330294,0
4,Evening,Tuesday,Spring,45-54,Female,East,1-5 purchases,Desktop,0.55,0.5921002183069366,1
4,Morning,Wednesday,Spring,35-44,Female,North,No purchases,Mobile,0.35,0.5545490138661654,0
4,Afternoon,Sunday,Spring,55+,Female,East,No purchases,Mobile,0.3,0.46506038938122624,0
2,Morning,Wednesday,Fall,25-34,Female,North,10+ purchases,Tablet,0.85,0.5582347999889832,1
4,Evening,Tuesday,Spring,25-34,Female,West,No purchases,Mobile,0.75,0.6265071417910655,0
2,Evening,Monday,Spring,25-34,Male,South,1-5 purchases,Tablet,0.8,0.5902917135512016,0
2,Afternoon,Monday,Spring,35-44,Male,East,No purchases,Desktop,0.6,0.4602668605161559,0
2,Evening,Thursday,Winter,18-24,Female,East,No purchases,Tablet,0.3,0.4062553167635891,0
3,Morning,Saturday,Summer,35-44,Female,South,6-10 purchases,Mobile,1.0,0.8007753178055746,1
3,Night,Tuesday,Winter,45-54,Female,North,6-10 purchases,Mobile,0.2,0.5814127968444612,0
4,Afternoon,Tuesday,Summer,45-54,Female,East,No purchases,Desktop,0.4,0.43844070502643634,0
3,Morning,Sunday,Summer,18-24,Female,North,10+ purchases,Desktop,0.45,0.7969123654017174,1
3,Afternoon,Tuesday,Spring,35-44,Female,North,10+ purchases,Mobile,0.9,0.7264741896478304,0
2,Evening,Thursday,Summer,45-54,Female,East,1-5 purchases,Desktop,0.55,0.5424159144681907,1
1,Evening,Thursday,Spring,18-24,Male,West,No purchases,Mobile,1.0,0.7052418084245076,1
2,Afternoon,Friday,Summer,25-34,Female,West,No purchases,Mobile,0.2,0.4663260778156317,1
1,Evening,Friday,Spring,18-24,Male,West,10+ purchases,Mobile,1.0,0.8280311001070825,1
4,Night,Monday,Fall,18-24,Female,East,No purchases,Desktop,0.95,0.5219854062532978,1
4,Afternoon,Tuesday,Fall,18-24,Male,North,No purchases,Desktop,0.8,0.5764677326697907,0
1,Morning,Tuesday,Fall,45-54,Male,East,10+ purchases,Desktop,0.75,0.6916408286107388,0
2,Evening,Saturday,Fall,35-44,Female,East,1-5 purchases,Desktop,0.65,0.5401936517428177,0
1,Morning,Wednesday,Winter,18-24,Male,East,No purchases,Desktop,0.7,0.5807265590149261,1
1,Morning,Saturday,Spring,18-24,Male,West,6-10 purchases,Tablet,0.4,0.6471023308277501,1
1,Night,Saturday,Fall,18-24,Male,East,6-10 purchases,Mobile,0.35,0.658076040115854,1
1,Evening,Wednesday,Summer,35-44,Male,North,6-10 purchases,Mobile,0.7,0.7617163713862236,1
4,Night,Tuesday,Winter,25-34,Male,East,No purchases,Desktop,0.35,0.42529902485439636,1
4,Morning,Monday,Fall,35-44,Female,South,No purchases,Desktop,1.0,0.5285604547408967,0
2,Afternoon,Tuesday,Spring,45-54,Male,South,No purchases,Desktop,0.1,0.3784474186980548,1
1,Morning,Saturday,Summer,25-34,Male,South,10+ purchases,Tablet,0.6,0.7083642055995278,1
3,Afternoon,Tuesday,Spring,45-54,Female,North,1-5 purchases,Tablet,0.75,0.5938173643789451,1
2,Afternoon,Tuesday,Winter,35-44,Female,East,No purchases,Desktop,0.75,0.4517651666354146,1
2,Night,Monday,Spring,35-44,Male,West,No purchases,Mobile,0.6,0.42778246539645676,0
1,Morning,Saturday,Fall,18-24,Female,East,10+ purchases,Mobile,0.5,0.7169360022177093,0
1,Night,Tuesday,Spring,18-24,Female,East,6-10 purchases,Mobile,0.55,0.6457782796430362,1
4,Night,Sunday,Spring,18-24,Female,North,No purchases,Desktop,0.25,0.49534937284279124,0
4,Night,Monday,Fall,18-24,Female,North,No purchases,Desktop,0.6,0.4658760197467179,1
4,Morning,Thursday,Spring,55+,Female,North,1-5 purchases,Desktop,0.5,0.4674113935078383,1
2,Night,Monday,Fall,55+,Male,South,No purchases,Desktop,0.2,0.43438264835971613,0
4,Night,Friday,Winter,45-54,Male,West,No purchases,Mobile,0.8,0.45062449750468736,1
3,Morning,Sunday,Fall,35-44,Female,West,10+ purchases,Mobile,0.9,0.776521576960959,1
3,Evening,Tuesday,Winter,18-24,Female,North,10+ purchases,Desktop,0.5,0.6943196631187232,1
1,Morning,Tuesday,Spring,18-24,Female,East,No purchases,Mobile,0.1,0.5627328095148738,1
3,Afternoon,Sunday,Spring,45-54,Female,West,1-5 purchases,Desktop,0.55,0.5990779584514356,1
3,Morning,Tuesday,Summer,55+,Female,West,10+ purchases,Desktop,0.4,0.6967319290536828,0
3,Evening,Saturday,Summer,35-44,Female,North,10+ purchases,Mobile,0.9,0.8260507778920784,1
2,Evening,Wednesday,Fall,55+,Male,West,1-5 purchases,Desktop,0.25,0.4533900652660688,0
3,Night,Sunday,Winter,25-34,Female,West,10+ purchases,Mobile,0.65,0.6861376012100594,0
4,Morning,Friday,Winter,55+,Female,North,No purchases,Mobile,0.45,0.4924222675771142,0
2,Morning,Saturday,Spring,25-34,Male,South,6-10 purchases,Desktop,0.7,0.6557931235226224,1
1,Night,Saturday,Fall,25-34,Male,South,No purchases,Mobile,0.75,0.6282004181903306,1
4,Night,Saturday,Spring,45-54,Female,South,No purchases,Mobile,0.5,0.47072093027075707,0
2,Evening,Thursday,Winter,18-24,Male,East,No purchases,Tablet,0.95,0.5630059012949212,1
3,Morning,Saturday,Spring,55+,Female,East,10+ purchases,Mobile,0.2,0.7152644249139999,1
3,Morning,Sunday,Summer,18-24,Female,East,6-10 purchases,Mobile,0.5,0.7743096081201246,1
1,Night,Thursday,Spring,35-44,Female,South,No purchases,Mobile,0.7,0.590797931140305,1
1,Evening,Saturday,Fall,18-24,Male,West,10+ purchases,Tablet,0.9,0.757647865260096,1
2,Morning,Saturday,Winter,25-34,Male,East,1-5 purchases,Mobile,0.7,0.5769061689976652,0
2,Afternoon,Wednesday,Fall,25-34,Male,North,No purchases,Mobile,0.2,0.4422482934603552,0
4,Morning,Monday,Fall,45-54,Male,East,No purchases,Desktop,0.2,0.4456722377508711,0
3,Night,Sunday,Fall,55+,Male,North,1-5 purchases,Desktop,0.6,0.6013751997176061,0
4,Evening,Sunday,Fall,35-44,Male,South,1-5 purchases,Mobile,0.95,0.647462408143185,0
4,Evening,Thursday,Summer,25-34,Male,South,No purchases,Mobile,0.4,0.6027435256147042,0
3,Afternoon,Tuesday,Fall,55+,Male,West,1-5 purchases,Desktop,0.2,0.5417063898578295,1
1,Afternoon,Monday,Fall,35-44,Female,South,10+ purchases,Tablet,1.0,0.6508392774437602,1
2,Night,Saturday,Fall,35-44,Male,South,No purchases,Mobile,0.2,0.46452013915144064,0
4,Morning,Thursday,Spring,45-54,Female,South,No purchases,Mobile,0.8,0.5773529414601776,0
3,Evening,Friday,Winter,55+,Male,North,6-10 purchases,Mobile,1.0,0.7126519266916109,1
4,Evening,Wednesday,Spring,25-34,Female,East,No purchases,Desktop,0.8,0.553020887138971,0
4,Night,Friday,Summer,55+,Female,East,No purchases,Mobile,0.05,0.42606881768175936,1
4,Morning,Friday,Winter,18-24,Male,East,No purchases,Tablet,0.85,0.5413109321452442,0
2,Evening,Wednesday,Spring,18-24,Male,North,1-5 purchases,Desktop,0.4,0.5649957520108208,1
1,Evening,Tuesday,Summer,18-24,Female,North,10+ purchases,Mobile,0.65,0.7727171302246558,0
3,Evening,Saturday,Fall,45-54,Female,West,1-5 purchases,Desktop,0.4,0.6743758480305619,1
1,Morning,Wednesday,Summer,25-34,Male,West,6-10 purchases,Tablet,0.85,0.7431025932227256,1
3,Afternoon,Thursday,Summer,25-34,Female,East,10+ purchases,Desktop,0.45,0.7334395318395758,1
2,Morning,Saturday,Fall,18-24,Female,North,6-10 purchases,Mobile,0.9,0.6366996960683016,0
2,Afternoon,Friday,Spring,35-44,Male,East,6-10 purchases,Desktop,0.05,0.47420339081050533,1
4,Night,Sunday,Summer,18-24,Female,North,No purchases,Desktop,0.3,0.5057792495509873,0
1,Afternoon,Friday,Fall,25-34,Female,East,6-10 purchases,Mobile,0.2,0.5709508915767568,1
4,Night,Monday,Spring,25-34,Male,West,No purchases,Mobile,0.35,0.5129544809952883,0
1,Afternoon,Monday,Summer,55+,Male,South,1-5 purchases,Mobile,0.1,0.5605877617899605,0
1,Evening,Wednesday,Spring,25-34,Male,East,No purchases,Mobile,0.5,0.6548720002701789,0
4,Evening,Tuesday,Summer,25-34,Male,East,No purchases,Mobile,0.65,0.6370855035649359,1
2,Afternoon,Thursday,Fall,35-44,Male,North,No purchases,Desktop,0.45,0.44613599032113055,0
2,Morning,Sunday,Summer,45-54,Female,South,No purchases,Mobile,0.5,0.48414059138830207,1
2,Morning,Thursday,Summer,55+,Female,South,6-10 purchases,Desktop,0.05,0.48903223619830594,1
4,Morning,Sunday,Summer,45-54,Male,East,No purchases,Mobile,0.55,0.6051537805066163,1
3,Afternoon,Monday,Fall,35-44,Female,South,6-10 purchases,Desktop,0.35,0.5985960963771075,1
4,Evening,Tuesday,Summer,25-34,Female,West,No purchases,Mobile,0.35,0.5480121712589024,0
1,Morning,Thursday,Winter,45-54,Male,North,10+ purchases,Mobile,0.45,0.6514986928570319,0
2,Evening,Friday,Spring,35-44,Male,West,1-5 purchases,Mobile,0.8,0.6108985772499289,1
2,Night,Wednesday,Summer,45-54,Female,South,1-5 purchases,Desktop,0.6,0.48590892815458875,1
1,Night,Wednesday,Fall,18-24,Female,South,10+ purchases,Tablet,0.45,0.6037558274981429,0
1,Morning,Saturday,Spring,35-44,Female,West,1-5 purchases,Mobile,0.35,0.6291905074439536,1
1,Morning,Thursday,Summer,35-44,Male,South,No purchases,Mobile,1.0,0.6873973950949751,0
4,Evening,Friday,Fall,18-24,Female,South,No purchases,Desktop,0.6,0.551711684370471,1
4,Evening,Sunday,Winter,25-34,Male,West,No purchases,Tablet,0.75,0.5129053810922586,0
1,Night,Tuesday,Summer,18-24,Female,North,1-5 purchases,Mobile,0.9,0.6909314780182186,1
1,Afternoon,Friday,Spring,55+,Male,West,No purchases,Desktop,0.5,0.5435872239995094,0
2,Afternoon,Sunday,Fall,25-34,Female,North,No purchases,Mobile,0.35,0.5024988247434125,1
4,Evening,Tuesday,Summer,18-24,Male,North,No purchases,Desktop,0.5,0.6009899935108772,0
3,Afternoon,Friday,Summer,35-44,Female,North,10+ purchases,Mobile,0.05,0.6891252986693804,0
3,Evening,Monday,Fall,55+,Male,West,10+ purchases,Mobile,0.3,0.7203669547415789,1
3,Night,Wednesday,Fall,25-34,Male,South,10+ purchases,Mobile,0.9,0.7522856748458647,1
3,Afternoon,Saturday,Summer,35-44,Female,West,6-10 purchases,Mobile,0.35,0.7391831849182708,1
4,Night,Monday,Spring,35-44,Male,East,No purchases,Mobile,0.25,0.4632680707985595,0
4,Afternoon,Sunday,Spring,35-44,Male,North,No purchases,Mobile,0.25,0.49371089796197953,1
3,Afternoon,Wednesday,Winter,45-54,Female,South,10+ purchases,Tablet,0.3,0.6052795701096755,0
2,Morning,Sunday,Winter,35-44,Female,South,1-5 purchases,Mobile,0.45,0.5469284574800053,0
2,Afternoon,Saturday,Winter,25-34,Male,West,1-5 purchases,Mobile,0.35,0.4631620791884362,1
1,Afternoon,Wednesday,Winter,25-34,Male,East,6-10 purchases,Mobile,0.95,0.698384026878659,1
1,Night,Sunday,Summer,35-44,Male,South,6-10 purchases,Mobile,0.6,0.710126024610942,1
2,Night,Tuesday,Fall,55+,Female,West,1-5 purchases,Desktop,0.75,0.43896566207256194,1
3,Afternoon,Saturday,Summer,45-54,Female,East,10+ purchases,Desktop,0.3,0.6990549759593551,1
3,Afternoon,Sunday,Summer,45-54,Male,South,6-10 purchases,Tablet,0.45,0.6995125280334717,1
4,Night,Monday,Fall,18-24,Female,West,No purchases,Mobile,0.55,0.4770936804864673,1
1,Night,Monday,Fall,25-34,Female,East,10+ purchases,Mobile,0.5,0.6428953028287842,1
4,Evening,Wednesday,Spring,35-44,Female,South,No purchases,Mobile,1.0,0.5960644543853336,1
4,Night,Tuesday,Spring,18-24,Male,North,1-5 purchases,Mobile,0.05,0.4794728535012286,1
4,Night,Thursday,Winter,25-34,Female,East,No purchases,Desktop,0.45,0.4080988027142,0
4,Morning,Saturday,Spring,45-54,Female,North,No purchases,Tablet,0.6,0.5003325090945768,1
3,Afternoon,Friday,Spring,35-44,Female,North,6-10 purchases,Mobile,0.25,0.7223426856533618,1
3,Evening,Thursday,Spring,25-34,Female,East,1-5 purchases,Mobile,0.75,0.7377971370838133,1
2,Evening,Wednesday,Summer,25-34,Female,South,1-5 purchases,Tablet,1.0,0.5553032109585146,0
4,Night,Sunday,Spring,45-54,Female,West,No purchases,Desktop,0.9,0.5334755155420207,1
3,Morning,Saturday,Winter,45-54,Female,North,10+ purchases,Mobile,0.75,0.7176879311040039,1
3,Morning,Saturday,Spring,35-44,Female,North,10+ purchases,Mobile,0.45,0.7398993736308971,0
1,Evening,Friday,Spring,35-44,Male,East,10+ purchases,Mobile,0.7,0.7676571425846779,1
4,Evening,Thursday,Winter,35-44,Female,East,No purchases,Tablet,1.0,0.5470597868367651,1
4,Afternoon,Friday,Spring,25-34,Female,South,No purchases,Tablet,0.6,0.4993442683956885,1
2,Night,Sunday,Summer,25-34,Female,East,1-5 purchases,Mobile,0.8,0.55069808744081,1
2,Night,Friday,Fall,25-34,Male,West,1-5 purchases,Desktop,0.75,0.533557500462297,0
1,Afternoon,Tuesday,Spring,18-24,Male,East,1-5 purchases,Mobile,0.7,0.6675097328089424,1
1,Afternoon,Tuesday,Fall,18-24,Male,West,6-10 purchases,Mobile,0.85,0.6965182158629388,0
2,Morning,Tuesday,Fall,35-44,Female,North,No purchases,Mobile,0.6,0.4886123243415211,0
3,Night,Monday,Fall,35-44,Male,South,10+ purchases,Mobile,0.2,0.6445794268566426,1
4,Morning,Sunday,Summer,55+,Female,North,No purchases,Mobile,0.85,0.5368925919728674,1
3,Morning,Tuesday,Summer,18-24,Female,West,6-10 purchases,Desktop,0.05,0.7122648349865539,1
1,Evening,Wednesday,Fall,35-44,Male,South,10+ purchases,Mobile,0.6,0.6907032642819497,1
2,Morning,Thursday,Winter,35-44,Male,North,No purchases,Mobile,0.3,0.458047398591656,1
2,Night,Sunday,Summer,35-44,Male,East,10+ purchases,Mobile,0.35,0.6196839918616026,0
4,Morning,Tuesday,Summer,35-44,Female,East,No purchases,Mobile,0.25,0.5249172767058352,0
2,Night,Saturday,Spring,35-44,Male,East,1-5 purchases,Mobile,0.25,0.4896404377078063,0
3,Afternoon,Saturday,Winter,35-44,Male,South,6-10 purchases,Desktop,0.35,0.6604140213654096,0
3,Afternoon,Wednesday,Winter,45-54,Female,North,6-10 purchases,Mobile,0.65,0.6546871241221862,1
2,Evening,Friday,Fall,18-24,Male,South,1-5 purchases,Desktop,0.85,0.6181569110092,1
