U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
4,Evening,Thursday,Winter,25-34,Female,West,1-5 purchases,Mobile,0.35,0.5094398558990969,0
1,Morning,Friday,Spring,45-54,Male,South,10+ purchases,Mobile,0.4,0.6834804620301469,0
3,Evening,Wednesday,Spring,45-54,Male,North,10+ purchases,Mobile,0.75,0.7982855772936993,0
2,Evening,Monday,Summer,25-34,Female,North,No purchases,Tablet,1.0,0.5807829386152851,1
3,Evening,Friday,Spring,18-24,Female,West,1-5 purchases,Tablet,0.7,0.6022291325052741,1
1,Evening,Tuesday,Fall,18-24,Female,South,10+ purchases,Desktop,0.6,0.7387763587670203,1
2,Morning,Friday,Fall,25-34,Male,North,1-5 purchases,Tablet,0.75,0.5200781490837224,1
3,Morning,Sunday,Spring,55+,Male,North,6-10 purchases,Desktop,1.0,0.7737716784637415,1
4,Evening,Monday,Summer,18-24,Male,East,No purchases,Mobile,0.85,0.6460827135116597,0
1,Night,Saturday,Summer,25-34,Male,West,6-10 purchases,Tablet,1.0,0.6744504303409529,1
2,Afternoon,Monday,Winter,35-44,Female,South,No purchases,Desktop,0.9,0.41112158564736845,0
3,Morning,Thursday,Fall,25-34,Female,North,6-10 purchases,Mobile,0.65,0.7218285232395802,1
4,Afternoon,Sunday,Spring,18-24,Male,North,No purchases,Desktop,0.85,0.5964921593651552,1
2,Afternoon,Monday,Fall,45-54,Female,West,6-10 purchases,Mobile,0.8,0.5624249697496023,1
2,Morning,Thursday,Spring,35-44,Male,South,6-10 purchases,Mobile,0.35,0.6085445647903737,1
3,Afternoon,Monday,Spring,45-54,Male,North,No purchases,Desktop,0.4,0.6466666383847385,0
4,Night,Saturday,Spring,35-44,Female,East,No purchases,Desktop,0.5,0.5041981930003527,0
3,Afternoon,Monday,Spring,55+,Female,East,6-10 purchases,Desktop,0.3,0.5999948717416176,0
2,Evening,Monday,Spring,35-44,Female,East,No purchases,Desktop,0.5,0.5216685183195915,1
1,Afternoon,Sunday,Winter,25-34,Male,East,1-5 purchases,Mobile,0.95,0.6874699623711489,0
4,Evening,Sunday,Spring,25-34,Female,North,No purchases,Mobile,0.75,0.5898990352262338,1
1,Night,Thursday,Summer,25-34,Female,West,1-5 purchases,Mobile,0.85,0.6263457910129979,1
3,Afternoon,Friday,Spring,45-54,Female,West,6-10 purchases,Tablet,0.65,0.6261631442633202,1
2,Evening,Thursday,Spring,25-34,Female,West,No purchases,Mobile,1.0,0.5779643656972753,1
2,Evening,Friday,Spring,18-24,Male,West,6-10 purchases,Mobile,0.3,0.6555261132071842,1
1,Morning,Saturday,Winter,18-24,Male,West,1-5 purchases,Mobile,0.25,0.6141071495946964,1
4,Afternoon,Monday,Winter,18-24,Female,West,No purchases,Mobile,0.5,0.4794467531331425,1
4,Afternoon,Friday,Winter,25-34,Female,North,No purchases,Desktop,0.35,0.42877953708457583,1
4,Evening,Friday,Spring,35-44,Female,West,No purchases,Desktop,0.3,0.48332667124696094,1
2,Night,Saturday,Summer,45-54,Male,West,1-5 purchases,Desktop,0.75,0.5226136764173737,1
3,Morning,Monday,Fall,35-44,Male,South,10+ purchases,Mobile,0.35,0.7262707144367153,1
1,Evening,Tuesday,Winter,25-34,Male,South,10+ purchases,Mobile,0.55,0.6712182798360695,0
4,Night,Thursday,Spring,18-24,Female,East,No purchases,Mobile,0.45,0.4940021361054163,0
1,Night,Sunday,Summer,25-34,Male,North,1-5 purchases,Mobile,0.95,0.6820047950389284,0
2,Night,Friday,Summer,18-24,Male,East,6-10 purchases,Desktop,0.25,0.5235254171829758,1
2,Afternoon,Saturday,Summer,45-54,Male,East,1-5 purchases,Desktop,0.7,0.5865107864404984,0
1,Evening,Sunday,Summer,35-44,Male,West,6-10 purchases,Mobile,0.55,0.7203846779398305,1
1,Morning,Thursday,Summer,55+,Male,South,1-5 purchases,Mobile,0.3,0.6102796230850629,1
2,Morning,Tuesday,Winter,25-34,Male,South,No purchases,Desktop,0.5,0.4715708770869334,0
2,Night,Monday,Winter,18-24,Male,North,1-5 purchases,Desktop,1.0,0.5497503681851659,0
3,Night,Tuesday,Summer,35-44,Male,West,1-5 purchases,Mobile,0.5,0.6729380668914073,1
2,Night,Saturday,Summer,45-54,Male,South,1-5 purchases,Desktop,0.6,0.5935133431750202,0
2,Evening,Thursday,Winter,18-24,Female,North,1-5 purchases,Mobile,0.25,0.4989271880820556,0
2,Morning,Sunday,Winter,25-34,Female,North,No purchases,Tablet,0.3,0.43488710825934324,0
4,Evening,Monday,Winter,45-54,Male,East,No purchases,Desktop,0.8,0.5308172634212409,0
4,Afternoon,Sunday,Fall,25-34,Female,North,No purchases,Mobile,0.35,0.5395444614196813,0
2,Evening,Tuesday,Spring,45-54,Male,East,1-5 purchases,Desktop,0.85,0.5935677442349215,0
1,Night,Sunday,Spring,55+,Female,South,1-5 purchases,Tablet,0.95,0.591505838354608,0
3,Night,Sunday,Spring,25-34,Male,South,10+ purchases,Mobile,0.9,0.7805489934839893,1
2,Afternoon,Friday,Summer,35-44,Male,South,1-5 purchases,Desktop,0.45,0.5349532396302027,0
4,Night,Saturday,Fall,45-54,Female,East,No purchases,Mobile,0.65,0.46741006483922737,1
4,Afternoon,Friday,Fall,18-24,Female,East,No purchases,Mobile,0.75,0.5336067860459055,0
3,Night,Sunday,Winter,18-24,Female,West,10+ purchases,Desktop,0.8,0.7138830223196417,0
3,Afternoon,Wednesday,Fall,25-34,Male,South,10+ purchases,Desktop,0.35,0.6593888680777926,1
3,Afternoon,Monday,Winter,35-44,Female,West,6-10 purchases,Tablet,0.75,0.6491336180505708,0
4,Morning,Sunday,Spring,35-44,Female,East,No purchases,Mobile,0.3,0.48823141640848494,1
3,Morning,Sunday,Winter,18-24,Female,South,6-10 purchases,Mobile,0.9,0.7457730689079016,1
2,Night,Thursday,Winter,35-44,Female,East,10+ purchases,Desktop,0.75,0.4936598891867995,0
4,Morning,Sunday,Summer,35-44,Female,East,No purchases,Mobile,0.5,0.5553510965305203,1
2,Night,Thursday,Spring,25-34,Male,South,1-5 purchases,Mobile,0.8,0.5358748907774342,1
3,Morning,Monday,Summer,35-44,Male,North,10+ purchases,Desktop,0.45,0.7389191770648732,1
2,Morning,Monday,Fall,35-44,Male,South,1-5 purchases,Desktop,0.65,0.5191704785606975,0
1,Afternoon,Wednesday,Fall,18-24,Male,North,6-10 purchases,Desktop,0.3,0.6229064962929874,1
3,Morning,Saturday,Summer,35-44,Female,West,6-10 purchases,Tablet,0.8,0.7469076528894708,0
4,Afternoon,Tuesday,Fall,18-24,Female,West,No purchases,Desktop,0.8,0.5151755223694793,0
1,Morning,Thursday,Winter,25-34,Male,West,10+ purchases,Mobile,0.8,0.7382047650210884,1
4,Afternoon,Tuesday,Fall,18-24,Male,North,No purchases,Mobile,0.9,0.5110139248196732,0
2,Evening,Thursday,Spring,25-34,Male,North,1-5 purchases,Desktop,0.65,0.5867364571264002,0
2,Evening,Sunday,Spring,25-34,Female,South,1-5 purchases,Tablet,0.4,0.5407188176510245,0
3,Afternoon,Friday,Winter,45-54,Male,West,10+ purchases,Tablet,0.2,0.6038325130997528,1
2,Evening,Tuesday,Summer,25-34,Male,South,No purchases,Mobile,0.5,0.6010712332294338,1
4,Morning,Monday,Fall,25-34,Male,North,No purchases,Mobile,0.25,0.5544035093324904,1
1,Night,Monday,Summer,55+,Female,North,6-10 purchases,Mobile,0.65,0.6368795443298421,0
3,Afternoon,Monday,Winter,55+,Male,West,10+ purchases,Mobile,0.15,0.6200452213385343,0
4,Evening,Tuesday,Fall,18-24,Male,East,No purchases,Desktop,0.65,0.5488143971963431,1
2,Morning,Wednesday,Fall,35-44,Male,East,No purchases,Mobile,0.1,0.45064461125025534,0
3,Morning,Monday,Summer,45-54,Female,East,6-10 purchases,Mobile,0.55,0.7182552199457067,1
1,Afternoon,Thursday,Spring,25-34,Female,West,6-10 purchases,Mobile,0.5,0.6199651997545651,1
1,Morning,Wednesday,Spring,35-44,Female,North,6-10 purchases,Mobile,0.9,0.7236788173104801,1
4,Evening,Wednesday,Summer,45-54,Female,South,No purchases,Desktop,0.5,0.488803922894714,1
3,Evening,Friday,Summer,25-34,Male,North,6-10 purchases,Desktop,0.9,0.8029463450906894,1
4,Morning,Thursday,Summer,25-34,Male,West,No purchases,Tablet,0.95,0.6272868461792528,0
2,Morning,Thursday,Spring,35-44,Male,West,6-10 purchases,Tablet,0.35,0.5381707070065082,0
2,Morning,Sunday,Spring,25-34,Male,South,6-10 purchases,Mobile,0.7,0.6308184836886537,0
1,Morning,Saturday,Spring,25-34,Male,West,1-5 purchases,Mobile,0.65,0.6868518818644156,0
2,Afternoon,Wednesday,Fall,18-24,Male,North,No purchases,Mobile,0.9,0.5972232272284851,1
3,Afternoon,Friday,Fall,45-54,Male,North,6-10 purchases,Mobile,0.3,0.7118883035519544,1
1,Morning,Wednesday,Winter,18-24,Female,South,6-10 purchases,Mobile,0.05,0.5918308648979265,1
1,Evening,Monday,Fall,18-24,Female,North,1-5 purchases,Mobile,0.65,0.6290490484774945,0
2,Afternoon,Thursday,Summer,18-24,Male,South,No purchases,Tablet,0.95,0.5854117606757523,1
4,Morning,Tuesday,Winter,55+,Male,East,No purchases,Desktop,0.9,0.5361308087366966,1
3,Evening,Tuesday,Spring,55+,Female,South,10+ purchases,Desktop,0.85,0.7209664448731925,1
1,Afternoon,Saturday,Spring,55+,Male,South,10+ purchases,Mobile,0.4,0.671957437979189,0
2,Morning,Wednesday,Spring,55+,Male,North,6-10 purchases,Desktop,0.95,0.6225932444617838,1
4,Afternoon,Sunday,Winter,18-24,Male,North,No purchases,Desktop,0.5,0.5334677767712822,1
2,Night,Wednesday,Winter,55+,Male,North,No purchases,Tablet,0.15,0.28412691515281685,0
1,Morning,Wednesday,Summer,25-34,Male,West,1-5 purchases,Desktop,0.55,0.6339942773815886,0
3,Afternoon,Thursday,Spring,18-24,Male,North,No purchases,Mobile,0.25,0.6217270020549157,1
1,Morning,Sunday,Summer,18-24,Female,West,6-10 purchases,Mobile,0.7,0.7921050729607519,1
3,Afternoon,Sunday,Spring,45-54,Female,South,10+ purchases,Mobile,0.65,0.7284902969455261,1
2,Morning,Tuesday,Fall,25-34,Female,East,1-5 purchases,Mobile,0.7,0.508691077798469,1
3,Evening,Thursday,Spring,25-34,Male,West,10+ purchases,Tablet,0.75,0.7341959905113778,1
3,Evening,Saturday,Spring,25-34,Female,North,6-10 purchases,Mobile,0.9,0.792017027838006,0
1,Evening,Tuesday,Winter,35-44,Male,East,10+ purchases,Mobile,0.65,0.6851703332374786,0
2,Afternoon,Sunday,Spring,45-54,Male,West,1-5 purchases,Desktop,0.45,0.5156814653873648,1
3,Evening,Friday,Summer,35-44,Male,North,6-10 purchases,Mobile,0.85,0.7986056137563756,1
3,Night,Saturday,Summer,45-54,Male,West,6-10 purchases,Desktop,0.35,0.7118288594638249,1
3,Morning,Sunday,Summer,35-44,Male,West,1-5 purchases,Mobile,0.5,0.691357999268089,1
3,Afternoon,Thursday,Summer,35-44,Female,East,6-10 purchases,Mobile,0.75,0.7080337313703099,1
3,Afternoon,Monday,Summer,25-34,Male,North,6-10 purchases,Mobile,0.25,0.6989109052309636,1
1,Afternoon,Wednesday,Spring,18-24,Male,East,No purchases,Mobile,1.0,0.6521661286571879,0
2,Night,Saturday,Summer,35-44,Male,East,6-10 purchases,Mobile,0.85,0.656191254430226,0
1,Night,Sunday,Summer,18-24,Male,East,1-5 purchases,Tablet,0.45,0.6112110182019131,1
3,Afternoon,Saturday,Winter,45-54,Male,South,1-5 purchases,Desktop,0.7,0.6187453766351387,1
4,Morning,Sunday,Summer,55+,Female,South,No purchases,Mobile,0.3,0.5448372603603329,0
3,Night,Friday,Winter,35-44,Female,West,6-10 purchases,Mobile,0.75,0.6208269087032018,1
3,Morning,Sunday,Spring,25-34,Female,North,6-10 purchases,Desktop,0.45,0.6682907445478732,1
4,Evening,Saturday,Fall,35-44,Female,South,No purchases,Tablet,0.75,0.531825680674319,0
1,Night,Sunday,Fall,25-34,Male,West,6-10 purchases,Desktop,0.6,0.6333867530189095,0
4,Afternoon,Wednesday,Winter,45-54,Female,North,No purchases,Mobile,0.25,0.3983907258687634,0
4,Evening,Monday,Spring,35-44,Female,North,No purchases,Desktop,0.45,0.49258500221857804,0
1,Evening,Wednesday,Spring,18-24,Male,East,6-10 purchases,Mobile,0.3,0.7353739422920403,0
1,Night,Sunday,Fall,35-44,Male,East,6-10 purchases,Mobile,0.6,0.6748287218177155,0
1,Morning,Sunday,Fall,18-24,Male,East,10+ purchases,Mobile,0.3,0.7081337046392089,1
4,Afternoon,Sunday,Fall,45-54,Male,West,No purchases,Mobile,0.25,0.44423973104147774,0
2,Night,Saturday,Fall,18-24,Male,East,No purchases,Tablet,0.95,0.5358209883793579,1
1,Afternoon,Thursday,Summer,18-24,Male,East,10+ purchases,Desktop,0.95,0.7604928650281925,0
4,Afternoon,Thursday,Spring,18-24,Male,East,No purchases,Desktop,0.45,0.5713135633950834,1
4,Afternoon,Sunday,Summer,25-34,Female,East,1-5 purchases,Mobile,0.9,0.6265260101493897,0
1,Evening,Wednesday,Fall,18-24,Male,South,No purchases,Mobile,0.85,0.6656147585650917,1
1,Night,Friday,Fall,18-24,Male,East,10+ purchases,Mobile,0.85,0.7147918892857217,0
1,Morning,Tuesday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.75,0.7016661647916178,1
1,Evening,Tuesday,Summer,25-34,Male,West,6-10 purchases,Desktop,0.9,0.7378813187723382,0
2,Morning,Sunday,Winter,35-44,Male,West,1-5 purchases,Desktop,0.2,0.42045245965544537,0
4,Morning,Tuesday,Winter,35-44,Male,East,No purchases,Mobile,0.6,0.5212137526088597,1
3,Evening,Saturday,Fall,35-44,Female,East,10+ purchases,Mobile,0.8,0.8079182578374954,1
3,Evening,Saturday,Fall,55+,Male,West,10+ purchases,Mobile,0.55,0.756120072964672,1
4,Morning,Saturday,Winter,55+,Female,North,No purchases,Mobile,0.75,0.46129104922197905,0
3,Morning,Sunday,Spring,55+,Female,South,6-10 purchases,Tablet,0.95,0.6974297839393868,1
4,Night,Tuesday,Spring,35-44,Male,North,No purchases,Desktop,0.35,0.4366025849821008,0
1,Evening,Thursday,Spring,18-24,Male,North,10+ purchases,Desktop,0.5,0.7479841613088938,1
4,Afternoon,Tuesday,Summer,25-34,Female,East,No purchases,Tablet,0.8,0.5297524887167561,0
3,Morning,Monday,Summer,55+,Female,South,10+ purchases,Mobile,0.45,0.7412860002353157,1
3,Afternoon,Wednesday,Spring,45-54,Male,East,10+ purchases,Desktop,0.3,0.7010482013988316,1
1,Afternoon,Friday,Fall,25-34,Male,West,10+ purchases,Mobile,0.25,0.6554765376678569,0
4,Morning,Wednesday,Fall,35-44,Female,East,No purchases,Desktop,0.1,0.4297756076275384,0
4,Night,Thursday,Winter,35-44,Male,North,1-5 purchases,Mobile,0.4,0.439101140199724,0
2,Evening,Thursday,Spring,55+,Female,South,1-5 purchases,Mobile,0.5,0.5302440092111522,0
3,Evening,Monday,Fall,18-24,Male,North,10+ purchases,Desktop,0.5,0.7594707694330415,1
2,Morning,Wednesday,Fall,45-54,Male,West,1-5 purchases,Mobile,0.45,0.5062041298355103,0
2,Evening,Tuesday,Spring,35-44,Female,North,No purchases,Mobile,0.55,0.5086638363843112,1
2,Evening,Thursday,Fall,25-34,Female,North,10+ purchases,Desktop,0.4,0.5715497098449772,1
1,Evening,Friday,Fall,18-24,Female,North,10+ purchases,Mobile,0.35,0.6539874758743097,1
4,Evening,Monday,Spring,18-24,Female,South,No purchases,Mobile,0.85,0.6359697909107732,0
3,Night,Thursday,Summer,55+,Female,South,1-5 purchases,Desktop,0.85,0.6265433871427998,0
3,Night,Wednesday,Fall,45-54,Male,East,6-10 purchases,Desktop,0.6,0.5848066451438955,1
3,Morning,Tuesday,Spring,25-34,Male,North,10+ purchases,Desktop,0.25,0.710957686742475,1
3,Night,Wednesday,Winter,45-54,Female,South,10+ purchases,Desktop,0.6,0.5860392896983126,1
2,Evening,Friday,Winter,35-44,Male,East,1-5 purchases,Mobile,0.25,0.4576765305952767,0
2,Morning,Friday,Spring,55+,Female,East,No purchases,Desktop,0.45,0.42511489364020694,0
3,Night,Tuesday,Winter,35-44,Female,North,No purchases,Desktop,0.3,0.4836986557790201,1
2,Evening,Wednesday,Winter,25-34,Female,West,No purchases,Mobile,0.3,0.46919947353947766,1
1,Evening,Wednesday,Winter,18-24,Male,South,6-10 purchases,Mobile,0.9,0.7493643858935201,1
1,Morning,Friday,Winter,25-34,Female,West,No purchases,Mobile,0.5,0.5819128882230099,0
3,Afternoon,Monday,Spring,35-44,Female,North,10+ purchases,Tablet,1.0,0.7444949988998587,1
1,Morning,Friday,Spring,35-44,Male,North,1-5 purchases,Mobile,0.35,0.6149555926003668,0
1,Evening,Saturday,Summer,25-34,Female,North,No purchases,Mobile,0.65,0.6995947425439943,1
1,Morning,Sunday,Summer,18-24,Female,West,1-5 purchases,Mobile,0.9,0.7462401603684049,1
2,Afternoon,Sunday,Fall,25-34,Male,East,No purchases,Mobile,0.3,0.4767240120064837,1
2,Evening,Friday,Spring,55+,Female,East,1-5 purchases,Mobile,0.7,0.5870489060694511,1
1,Evening,Sunday,Winter,55+,Female,South,1-5 purchases,Mobile,0.45,0.6130248508483419,1
4,Morning,Saturday,Summer,25-34,Female,East,No purchases,Desktop,0.45,0.516049937176745,1
2,Afternoon,Tuesday,Spring,18-24,Male,South,No purchases,Mobile,0.45,0.5016156997026179,0
1,Morning,Tuesday,Spring,45-54,Female,East,6-10 purchases,Mobile,0.65,0.6155638961392497,1
2,Afternoon,Thursday,Winter,18-24,Male,West,No purchases,Mobile,0.8,0.4577715886180522,0
4,Night,Saturday,Fall,25-34,Male,East,No purchases,Mobile,0.35,0.47155703973804625,0
2,Afternoon,Thursday,Summer,45-54,Male,East,No purchases,Tablet,0.6,0.4467494344959551,0
2,Night,Wednesday,Spring,45-54,Female,North,No purchases,Tablet,1.0,0.4506553764529908,1
4,Afternoon,Tuesday,Winter,25-34,Female,South,No purchases,Desktop,0.1,0.4077124307567149,1
3,Afternoon,Wednesday,Fall,35-44,Female,East,10+ purchases,Desktop,0.3,0.6129347681570251,1
4,Evening,Tuesday,Summer,35-44,Male,South,No purchases,Mobile,0.65,0.6044122700561626,0
3,Afternoon,Saturday,Summer,35-44,Male,West,10+ purchases,Tablet,0.35,0.7073557696014624,1
3,Evening,Sunday,Spring,35-44,Female,North,1-5 purchases,Tablet,1.0,0.7284068442834523,1
1,Morning,Sunday,Summer,25-34,Male,West,6-10 purchases,Desktop,0.4,0.7211967722156474,1
3,Morning,Wednesday,Winter,18-24,Male,West,6-10 purchases,Desktop,0.95,0.7366505281791274,1
4,Morning,Saturday,Spring,45-54,Female,North,No purchases,Tablet,0.95,0.5445763553883426,1
4,Morning,Sunday,Summer,35-44,Female,South,No purchases,Desktop,0.5,0.551006654006839,1
4,Night,Tuesday,Spring,25-34,Male,South,No purchases,Mobile,1.0,0.575693326785879,0
3,Night,Monday,Summer,35-44,Female,East,10+ purchases,Desktop,0.75,0.7052346189834496,1
1,Morning,Tuesday,Winter,25-34,Male,North,6-10 purchases,Mobile,0.3,0.6158614256320777,0
3,Evening,Wednesday,Winter,35-44,Female,South,10+ purchases,Desktop,0.5,0.6717617260954608,1
3,Evening,Tuesday,Fall,55+,Male,South,10+ purchases,Desktop,0.3,0.661331372687353,1
3,Night,Sunday,Spring,35-44,Female,North,6-10 purchases,Tablet,0.95,0.7126578366649459,1
1,Morning,Tuesday,Winter,25-34,Male,North,1-5 purchases,Tablet,0.15,0.4981965574408254,0
1,Night,Thursday,Spring,55+,Male,East,10+ purchases,Tablet,0.45,0.5372245978710753,0
3,Evening,Wednesday,Fall,18-24,Female,East,10+ purchases,Desktop,0.4,0.7153330573113758,1
2,Night,Sunday,Winter,35-44,Female,West,1-5 purchases,Mobile,0.9,0.48214660815038574,1
4,Morning,Monday,Summer,55+,Male,North,No purchases,Mobile,0.5,0.5624646457800105,0
2,Evening,Thursday,Summer,18-24,Female,East,6-10 purchases,Mobile,0.4,0.6615410508829447,1
2,Afternoon,Saturday,Fall,18-24,Male,South,1-5 purchases,Desktop,0.25,0.4852371528426105,0
2,Night,Tuesday,Fall,35-44,Female,West,6-10 purchases,Desktop,0.4,0.4725093710872008,0
1,Afternoon,Friday,Winter,18-24,Male,North,1-5 purchases,Mobile,0.1,0.5740374591176706,1
3,Afternoon,Friday,Fall,45-54,Female,North,10+ purchases,Desktop,0.7,0.6712662884180489,1
4,Afternoon,Wednesday,Fall,35-44,Female,West,No purchases,Tablet,1.0,0.4734975114517544,0
3,Afternoon,Monday,Winter,35-44,Male,South,6-10 purchases,Mobile,0.05,0.6001124706987347,1
3,Afternoon,Friday,Spring,25-34,Male,West,1-5 purchases,Tablet,0.35,0.6362796730627789,1
1,Afternoon,Saturday,Winter,18-24,Male,South,10+ purchases,Mobile,0.3,0.6726020920779597,1
3,Night,Wednesday,Winter,55+,Male,South,6-10 purchases,Desktop,0.35,0.5838906222662887,0
2,Morning,Saturday,Fall,25-34,Female,West,No purchases,Desktop,0.85,0.4883651067930201,0
2,Evening,Wednesday,Fall,25-34,Female,North,6-10 purchases,Desktop,0.35,0.5308939788298275,1
1,Afternoon,Tuesday,Summer,35-44,Female,North,10+ purchases,Mobile,0.3,0.6895181577011796,0
1,Evening,Wednesday,Fall,18-24,Male,East,6-10 purchases,Tablet,0.45,0.6806455891642245,1
2,Evening,Monday,Winter,35-44,Female,West,No purchases,Desktop,0.65,0.4783336627387498,0
3,Afternoon,Tuesday,Winter,55+,Female,East,1-5 purchases,Mobile,0.5,0.5560514836519824,1
2,Afternoon,Wednesday,Summer,25-34,Female,North,1-5 purchases,Desktop,1.0,0.6055981841050915,1
4,Evening,Sunday,Fall,35-44,Male,East,No purchases,Mobile,1.0,0.6606550441735795,1
4,Evening,Monday,Summer,45-54,Female,East,No purchases,Tablet,0.45,0.5505497105134863,1
3,Afternoon,Saturday,Summer,35-44,Female,South,No purchases,Tablet,0.2,0.6185889572296246,1
1,Afternoon,Sunday,Spring,35-44,Female,North,6-10 purchases,Mobile,0.2,0.632710511443657,1
3,Night,Wednesday,Winter,45-54,Male,South,10+ purchases,Desktop,0.75,0.623684534466259,1
1,Afternoon,Thursday,Fall,18-24,Male,South,6-10 purchases,Mobile,0.9,0.7064292501316435,0
1,Afternoon,Friday,Summer,18-24,Female,North,1-5 purchases,Mobile,0.6,0.6437443048044285,0
4,Night,Tuesday,Summer,35-44,Female,East,No purchases,Tablet,1.0,0.540836018932263,0
4,Night,Monday,Spring,18-24,Male,West,No purchases,Desktop,0.95,0.5524455106837213,1
3,Evening,Tuesday,Spring,35-44,Male,North,1-5 purchases,Desktop,0.5,0.7079138712957787,1
1,Morning,Sunday,Winter,25-34,Male,North,10+ purchases,Desktop,0.5,0.6618200561616776,1
2,Afternoon,Thursday,Winter,25-34,Male,East,1-5 purchases,Tablet,0.15,0.3896755534267431,1
1,Evening,Wednesday,Spring,25-34,Female,West,10+ purchases,Mobile,0.3,0.6880862206042397,1
1,Morning,Monday,Fall,35-44,Male,West,10+ purchases,Mobile,0.8,0.7113769380465915,1
4,Evening,Tuesday,Summer,35-44,Male,North,No purchases,Mobile,0.8,0.6631196204881867,0
4,Morning,Thursday,Winter,25-34,Male,West,No purchases,Tablet,0.7,0.5022563217665765,1
3,Afternoon,Friday,Summer,45-54,Female,South,10+ purchases,Desktop,0.4,0.6859498717599869,0
2,Night,Thursday,Winter,25-34,Male,South,6-10 purchases,Mobile,0.75,0.5505038670030349,0
4,Night,Friday,Summer,25-34,Male,South,No purchases,Tablet,0.15,0.4503781177992263,1
4,Morning,Wednesday,Spring,25-34,Female,North,No purchases,Mobile,0.6,0.5695283913574283,1
1,Evening,Thursday,Winter,18-24,Female,North,No purchases,Mobile,1.0,0.6490328588765617,1
2,Afternoon,Thursday,Summer,18-24,Female,West,1-5 purchases,Mobile,0.3,0.5305129472868081,1
1,Evening,Friday,Spring,25-34,Male,North,No purchases,Mobile,1.0,0.7119452442126059,1
1,Evening,Saturday,Fall,25-34,Male,South,10+ purchases,Mobile,0.4,0.7481157627749259,1
4,Morning,Saturday,Summer,35-44,Female,West,No purchases,Desktop,1.0,0.6557610428725714,0
3,Afternoon,Friday,Fall,45-54,Female,West,6-10 purchases,Desktop,0.4,0.6445665177048958,0
4,Afternoon,Wednesday,Spring,45-54,Female,North,No purchases,Desktop,0.8,0.5403194331743254,1
1,Morning,Friday,Winter,45-54,Male,North,10+ purchases,Desktop,0.55,0.6425874766091675,1
4,Evening,Friday,Winter,35-44,Female,North,No purchases,Tablet,0.75,0.4884714705524653,1
