U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Night,Tuesday,Spring,18-24,Male,East,10+ purchases,Mobile,0.85,0.757493192345347,1
2,Morning,Tuesday,Fall,55+,Male,East,No purchases,Mobile,0.05,0.448850398719669,1
4,Night,Wednesday,Summer,55+,Male,North,No purchases,Desktop,0.85,0.4990897633599163,1
3,Afternoon,Sunday,Fall,25-34,Male,South,6-10 purchases,Desktop,0.8,0.750264637945886,0
1,Night,Sunday,Summer,25-34,Female,North,10+ purchases,Mobile,0.9,0.756763864992565,1
4,Afternoon,Saturday,Summer,55+,Female,East,No purchases,Desktop,0.75,0.5578773520538658,1
1,Evening,Friday,Fall,25-34,Female,North,No purchases,Mobile,0.4,0.5532399912489324,1
4,Morning,Sunday,Winter,35-44,Female,North,No purchases,Mobile,0.4,0.4840885467197824,1
4,Night,Thursday,Spring,35-44,Female,East,No purchases,Desktop,0.5,0.4797806704174819,1
4,Morning,Monday,Winter,18-24,Female,West,No purchases,Desktop,0.6,0.4744350923017876,1
2,Evening,Saturday,Summer,18-24,Male,North,6-10 purchases,Desktop,0.55,0.688979064230497,1
3,Afternoon,Wednesday,Fall,18-24,Female,North,6-10 purchases,Tablet,0.85,0.6805340959745114,1
3,Afternoon,Friday,Winter,55+,Male,North,10+ purchases,Desktop,0.95,0.7470787310407896,1
3,Evening,Sunday,Winter,35-44,Female,North,10+ purchases,Mobile,0.4,0.7073082466812257,1
4,Afternoon,Friday,Winter,25-34,Male,East,No purchases,Tablet,0.85,0.5037117612950421,1
3,Evening,Thursday,Winter,45-54,Female,West,10+ purchases,Mobile,1.0,0.7776373358806697,0
3,Evening,Friday,Fall,18-24,Female,South,10+ purchases,Desktop,0.35,0.7001024771783432,0
1,Night,Wednesday,Winter,35-44,Male,West,10+ purchases,Desktop,0.4,0.5708811368078733,1
1,Morning,Saturday,Summer,18-24,Male,East,6-10 purchases,Mobile,0.2,0.7462641233774617,0
1,Evening,Wednesday,Winter,18-24,Female,South,1-5 purchases,Tablet,0.75,0.5967603071571819,1
1,Evening,Sunday,Spring,18-24,Male,East,1-5 purchases,Mobile,0.5,0.6975973118394366,0
2,Afternoon,Wednesday,Winter,55+,Female,South,No purchases,Mobile,0.45,0.39171328573153313,0
3,Evening,Wednesday,Summer,25-34,Female,West,10+ purchases,Desktop,0.3,0.7048461389467207,1
4,Night,Friday,Spring,45-54,Female,East,No purchases,Mobile,0.35,0.4009115097574635,1
2,Evening,Saturday,Spring,45-54,Male,West,1-5 purchases,Mobile,1.0,0.6222550439432393,0
3,Afternoon,Sunday,Summer,18-24,Male,North,6-10 purchases,Mobile,0.3,0.8010359063769721,1
3,Morning,Saturday,Winter,45-54,Female,North,10+ purchases,Mobile,0.95,0.7265461531691075,1
2,Night,Tuesday,Spring,45-54,Female,East,6-10 purchases,Tablet,0.5,0.4715213242712042,0
1,Morning,Tuesday,Summer,18-24,Female,East,10+ purchases,Desktop,0.1,0.6982717874721158,0
4,Evening,Wednesday,Spring,55+,Male,South,No purchases,Tablet,0.4,0.48633524728370864,1
3,Evening,Thursday,Spring,35-44,Female,East,10+ purchases,Desktop,0.6,0.7181150668850569,1
4,Afternoon,Tuesday,Spring,45-54,Male,North,No purchases,Desktop,0.05,0.41784019870048217,0
4,Afternoon,Saturday,Winter,45-54,Male,South,No purchases,Tablet,0.55,0.45891099807061453,1
2,Afternoon,Monday,Fall,25-34,Male,East,1-5 purchases,Desktop,0.9,0.5392309964068508,0
3,Evening,Wednesday,Spring,25-34,Female,West,6-10 purchases,Desktop,0.75,0.7267480983290621,0
4,Evening,Saturday,Summer,18-24,Female,South,No purchases,Mobile,0.8,0.6589894834278487,1
1,Evening,Tuesday,Winter,18-24,Female,East,10+ purchases,Mobile,0.75,0.7374312796676231,1
1,Morning,Saturday,Fall,18-24,Female,South,6-10 purchases,Desktop,0.9,0.7167962125300309,1
1,Night,Thursday,Winter,35-44,Male,South,6-10 purchases,Desktop,1.0,0.6636360066284178,0
4,Evening,Thursday,Fall,45-54,Male,South,No purchases,Desktop,0.25,0.5024082449254205,1
1,Afternoon,Thursday,Fall,18-24,Male,South,10+ purchases,Tablet,0.75,0.6776573991578351,1
2,Afternoon,Friday,Fall,18-24,Male,West,1-5 purchases,Tablet,0.5,0.46328607035697794,1
2,Evening,Tuesday,Winter,45-54,Male,South,No purchases,Mobile,0.65,0.5340820372155166,1
4,Afternoon,Monday,Fall,55+,Male,West,No purchases,Tablet,0.95,0.4494443568287833,0
1,Morning,Thursday,Summer,35-44,Male,North,No purchases,Mobile,0.9,0.6971929551695529,0
1,Morning,Monday,Winter,25-34,Male,West,1-5 purchases,Desktop,0.55,0.5868751423534495,0
2,Afternoon,Tuesday,Fall,18-24,Male,North,1-5 purchases,Desktop,0.4,0.47187760634099224,0
4,Afternoon,Friday,Spring,55+,Female,South,1-5 purchases,Tablet,0.55,0.46104433680722007,1
3,Evening,Tuesday,Winter,35-44,Male,South,10+ purchases,Mobile,0.8,0.7687718102065052,1
4,Afternoon,Saturday,Fall,25-34,Female,East,No purchases,Mobile,0.7,0.4827894331133931,0
1,Evening,Saturday,Spring,25-34,Male,West,1-5 purchases,Tablet,0.85,0.6858174182247136,1
1,Evening,Friday,Spring,18-24,Male,South,10+ purchases,Mobile,0.35,0.7490381333534323,1
3,Evening,Thursday,Fall,35-44,Female,North,6-10 purchases,Desktop,0.8,0.7498221270131834,1
4,Night,Thursday,Summer,18-24,Male,East,No purchases,Mobile,0.1,0.48922186931515815,1
4,Evening,Friday,Fall,35-44,Male,East,No purchases,Mobile,0.45,0.5838902882503276,1
1,Morning,Tuesday,Winter,18-24,Female,North,10+ purchases,Desktop,0.8,0.6534912366919845,1
1,Afternoon,Saturday,Summer,25-34,Female,East,6-10 purchases,Mobile,0.5,0.7051513255357129,1
4,Evening,Monday,Spring,25-34,Male,North,No purchases,Mobile,0.4,0.5851447505417315,1
2,Afternoon,Friday,Summer,45-54,Female,South,1-5 purchases,Desktop,0.35,0.46558721240914125,0
2,Evening,Friday,Winter,18-24,Female,West,No purchases,Desktop,0.9,0.5191014117915353,1
1,Night,Saturday,Winter,25-34,Male,North,10+ purchases,Mobile,0.65,0.7183893663580664,0
1,Morning,Saturday,Summer,45-54,Male,West,6-10 purchases,Mobile,0.65,0.7638750117910005,1
1,Morning,Friday,Winter,25-34,Female,West,1-5 purchases,Mobile,0.65,0.6379242936426538,0
3,Evening,Tuesday,Summer,18-24,Male,East,10+ purchases,Mobile,0.6,0.8097602498143366,1
1,Night,Wednesday,Summer,35-44,Male,South,6-10 purchases,Desktop,0.7,0.6589549361137298,0
4,Morning,Wednesday,Spring,25-34,Male,West,No purchases,Tablet,0.4,0.49915848902377613,1
3,Morning,Sunday,Spring,45-54,Female,East,10+ purchases,Mobile,0.2,0.7503506731919767,1
2,Afternoon,Thursday,Winter,35-44,Male,South,No purchases,Tablet,0.55,0.4140234303715319,1
3,Morning,Friday,Summer,35-44,Male,South,6-10 purchases,Desktop,0.35,0.7328532505352848,1
3,Morning,Tuesday,Winter,25-34,Male,West,6-10 purchases,Mobile,1.0,0.7524435841176879,1
1,Afternoon,Monday,Summer,18-24,Female,North,1-5 purchases,Desktop,0.3,0.5866240121349573,1
4,Night,Sunday,Winter,35-44,Male,East,No purchases,Mobile,0.8,0.47899610209194404,1
3,Morning,Thursday,Spring,35-44,Male,East,6-10 purchases,Tablet,0.35,0.6966546710355663,0
3,Night,Wednesday,Winter,25-34,Female,South,10+ purchases,Tablet,0.2,0.555930820028454,1
2,Night,Sunday,Winter,18-24,Male,East,1-5 purchases,Mobile,0.4,0.4921415075369896,0
2,Evening,Monday,Spring,45-54,Male,South,No purchases,Tablet,0.6,0.5476419507210363,0
2,Evening,Friday,Spring,25-34,Female,South,No purchases,Mobile,0.3,0.5275430254328469,0
4,Night,Thursday,Spring,45-54,Male,North,No purchases,Mobile,0.65,0.5465782204734492,0
2,Morning,Tuesday,Summer,45-54,Male,West,No purchases,Desktop,0.9,0.5550086149685697,1
4,Afternoon,Wednesday,Fall,18-24,Male,West,No purchases,Tablet,0.05,0.490671297547746,0
1,Evening,Tuesday,Fall,18-24,Male,South,1-5 purchases,Desktop,0.85,0.7113438320075607,1
1,Night,Sunday,Spring,18-24,Female,West,No purchases,Desktop,0.45,0.5952178779170902,0
4,Evening,Sunday,Summer,35-44,Male,East,No purchases,Mobile,0.75,0.6380186547245766,0
3,Morning,Monday,Winter,25-34,Female,East,6-10 purchases,Mobile,0.2,0.638552862360566,1
2,Evening,Saturday,Summer,25-34,Male,West,1-5 purchases,Desktop,0.6,0.6394246484654689,0
3,Evening,Tuesday,Fall,35-44,Female,South,6-10 purchases,Desktop,0.7,0.7130111501913827,1
4,Night,Thursday,Winter,35-44,Female,West,No purchases,Mobile,0.5,0.44243617197367485,0
4,Morning,Thursday,Summer,18-24,Female,East,No purchases,Tablet,0.1,0.4482308130690648,1
2,Afternoon,Thursday,Fall,18-24,Male,South,1-5 purchases,Mobile,0.65,0.5271657148433331,0
3,Evening,Wednesday,Winter,55+,Male,East,6-10 purchases,Desktop,0.35,0.627766770233236,0
4,Evening,Tuesday,Summer,35-44,Male,East,No purchases,Desktop,1.0,0.6272684219580164,1
1,Night,Monday,Winter,18-24,Female,East,1-5 purchases,Mobile,0.1,0.5291309009114398,0
3,Afternoon,Thursday,Spring,18-24,Female,North,10+ purchases,Mobile,0.55,0.7228904370057095,1
3,Afternoon,Tuesday,Winter,35-44,Female,East,1-5 purchases,Desktop,0.45,0.5269028915944708,0
4,Morning,Thursday,Spring,45-54,Female,East,No purchases,Tablet,0.05,0.4020005038492774,0
1,Night,Friday,Winter,35-44,Female,East,No purchases,Mobile,0.6,0.5408342691399618,1
2,Evening,Monday,Fall,25-34,Male,North,1-5 purchases,Desktop,0.4,0.49864877762842663,0
1,Morning,Monday,Spring,25-34,Male,East,6-10 purchases,Mobile,0.5,0.6971484067045158,0
3,Night,Friday,Spring,18-24,Male,North,6-10 purchases,Desktop,0.6,0.7115073980385849,1
3,Morning,Saturday,Fall,35-44,Male,North,10+ purchases,Desktop,0.55,0.6978243198249764,1
1,Morning,Tuesday,Spring,18-24,Female,East,1-5 purchases,Mobile,0.6,0.6793308779583097,1
3,Evening,Saturday,Fall,25-34,Male,South,10+ purchases,Desktop,0.5,0.757287666535529,1
2,Night,Thursday,Spring,18-24,Male,North,No purchases,Mobile,0.25,0.466993269956007,1
2,Afternoon,Thursday,Fall,25-34,Female,West,No purchases,Mobile,0.1,0.447977239303352,1
4,Morning,Wednesday,Summer,45-54,Male,East,1-5 purchases,Desktop,0.85,0.6053991805646886,1
1,Evening,Saturday,Summer,45-54,Female,South,1-5 purchases,Tablet,0.65,0.663985633922006,1
1,Afternoon,Saturday,Summer,25-34,Female,South,10+ purchases,Tablet,0.75,0.7407462292564374,1
3,Afternoon,Friday,Winter,55+,Male,North,10+ purchases,Mobile,0.25,0.6566624195144657,1
2,Evening,Tuesday,Spring,55+,Male,South,No purchases,Desktop,0.25,0.44399120589136337,1
1,Afternoon,Wednesday,Summer,25-34,Male,North,6-10 purchases,Mobile,0.65,0.7072484061529799,1
1,Evening,Monday,Winter,25-34,Male,East,6-10 purchases,Mobile,0.25,0.6162756988715758,0
2,Evening,Saturday,Summer,18-24,Male,West,1-5 purchases,Mobile,0.85,0.703332286306588,1
3,Morning,Friday,Summer,45-54,Male,South,6-10 purchases,Desktop,0.8,0.7643159145021687,1
4,Afternoon,Monday,Spring,18-24,Male,East,No purchases,Desktop,0.7,0.534110977546461,1
2,Afternoon,Tuesday,Winter,55+,Male,West,6-10 purchases,Desktop,0.8,0.5311218523657172,0
4,Night,Sunday,Fall,35-44,Male,East,No purchases,Mobile,0.8,0.5308317016227632,1
3,Morning,Tuesday,Fall,18-24,Female,South,1-5 purchases,Desktop,0.25,0.6150584102721542,1
1,Night,Monday,Summer,55+,Male,South,10+ purchases,Mobile,0.85,0.7179856369070352,0
1,Morning,Saturday,Summer,18-24,Male,North,6-10 purchases,Tablet,0.35,0.6885023359492567,0
1,Night,Wednesday,Fall,35-44,Female,North,10+ purchases,Mobile,1.0,0.6835891125690863,1
4,Night,Saturday,Spring,55+,Female,East,No purchases,Mobile,0.9,0.5484068995109089,1
2,Afternoon,Saturday,Winter,25-34,Male,East,1-5 purchases,Mobile,0.75,0.5338798569786712,1
1,Evening,Monday,Fall,18-24,Male,West,6-10 purchases,Mobile,0.55,0.7340805658677335,1
4,Night,Wednesday,Spring,25-34,Male,West,No purchases,Tablet,0.2,0.41811942790065537,0
3,Afternoon,Thursday,Spring,55+,Male,East,1-5 purchases,Mobile,0.55,0.6222148020401431,1
2,Afternoon,Monday,Spring,25-34,Male,South,No purchases,Desktop,0.25,0.48281229406494397,0
2,Night,Thursday,Summer,35-44,Male,East,10+ purchases,Tablet,0.3,0.5555861662814329,1
3,Afternoon,Friday,Fall,25-34,Female,North,6-10 purchases,Mobile,0.2,0.6210504074203188,1
1,Morning,Wednesday,Spring,18-24,Male,South,10+ purchases,Mobile,0.55,0.7435162330839182,0
3,Night,Thursday,Summer,25-34,Female,South,10+ purchases,Desktop,0.05,0.639365261250101,0
1,Night,Wednesday,Summer,35-44,Female,East,1-5 purchases,Mobile,0.45,0.5958940791310673,1
4,Afternoon,Friday,Spring,25-34,Male,West,No purchases,Mobile,0.65,0.5391767112739471,1
2,Night,Friday,Spring,25-34,Male,West,6-10 purchases,Desktop,0.3,0.49692175242884107,1
2,Evening,Saturday,Fall,18-24,Female,North,No purchases,Tablet,0.85,0.5591291822334039,1
1,Morning,Sunday,Summer,45-54,Female,East,6-10 purchases,Mobile,0.25,0.6568273362111223,1
3,Evening,Monday,Winter,55+,Male,East,10+ purchases,Desktop,0.8,0.7169533080552618,0
2,Morning,Sunday,Spring,55+,Female,West,1-5 purchases,Mobile,0.5,0.5584473234525404,1
2,Evening,Friday,Fall,45-54,Female,North,1-5 purchases,Mobile,0.75,0.5190118832847312,0
4,Evening,Monday,Summer,35-44,Male,East,No purchases,Desktop,0.4,0.5697985039815718,0
3,Afternoon,Tuesday,Summer,45-54,Male,West,6-10 purchases,Desktop,0.9,0.7795924620194327,1
4,Morning,Sunday,Spring,18-24,Female,North,No purchases,Tablet,0.35,0.5048533074103443,0
3,Night,Sunday,Summer,25-34,Female,East,10+ purchases,Mobile,0.55,0.7495863507538432,1
2,Afternoon,Tuesday,Winter,55+,Female,North,1-5 purchases,Desktop,0.7,0.41324914447208594,1
4,Afternoon,Monday,Winter,35-44,Male,North,No purchases,Mobile,0.55,0.4794338672162082,1
1,Night,Friday,Summer,25-34,Male,East,10+ purchases,Desktop,0.15,0.6310937939556012,1
4,Morning,Wednesday,Summer,35-44,Male,North,No purchases,Mobile,0.6,0.5930185749290346,0
1,Afternoon,Friday,Summer,25-34,Male,West,6-10 purchases,Mobile,0.25,0.678981698047288,1
1,Evening,Friday,Fall,18-24,Male,East,10+ purchases,Mobile,0.95,0.7888494996666993,1
1,Morning,Saturday,Winter,18-24,Male,North,No purchases,Desktop,0.7,0.6189544628542676,0
3,Evening,Tuesday,Winter,35-44,Female,East,10+ purchases,Tablet,0.5,0.6584283793515718,0
2,Night,Sunday,Spring,18-24,Male,North,1-5 purchases,Mobile,0.55,0.5452283029934082,1
2,Evening,Tuesday,Winter,35-44,Male,South,1-5 purchases,Tablet,0.3,0.45173805525665633,0
3,Morning,Monday,Fall,45-54,Female,North,1-5 purchases,Desktop,0.2,0.5676572387476291,0
3,Night,Friday,Summer,45-54,Female,North,6-10 purchases,Mobile,0.35,0.6601574960872321,1
4,Night,Monday,Winter,18-24,Male,South,No purchases,Tablet,0.8,0.4137210599740707,0
