theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2,target
-1.7488470077514648,1.1229840517044067,1.8124099969863892,0.2858439981937408,1.3177850246429443,-0.2207199931144714,-0.0162330009043216,-0.4294629991054535,8.307913780212402
0.7560979723930359,-0.6309090256690979,1.075924038887024,-1.212110996246338,0.6492329835891724,1.5295590162277222,0.0872000008821487,0.3730869889259338,4.417236804962158
-0.6916300058364868,-1.597187042236328,1.615327000617981,1.669772982597351,0.6477879881858826,-0.1302579939365387,0.341390997171402,0.5631579756736755,-2.1782500743865967
1.2206790447235107,0.0950120016932487,-1.5804510116577148,0.1540569961071014,-0.6928719878196716,0.1597310006618499,0.1329420059919357,-0.0426729992032051,-3.413480043411255
-1.6194239854812622,1.095386028289795,1.6785099506378174,0.4716280102729797,-1.476101994514465,0.9380720257759094,0.1306270062923431,-0.5555089712142944,8.290131568908691
0.5844150185585022,1.6490169763565063,-1.363415002822876,-1.3967210054397583,0.5481460094451904,-0.9783729910850524,0.2643330097198486,0.2425660043954849,-2.6260809898376465
-0.0763750001788139,-1.859539031982422,-0.7012869715690613,-1.7940939664840698,-1.5874110460281372,0.0525970011949539,0.5857570171356201,0.0165870003402233,-4.547285079956055
1.7218270301818848,0.9018189907073976,1.8336939811706543,-0.1351889967918396,1.1360269784927368,-1.386165976524353,0.241903007030487,0.0712430030107498,6.934030055999756
-0.3004310131072998,-1.425212025642395,0.4722130000591278,0.8246949911117554,-1.3092999458312988,-0.4329690039157867,-0.3124490082263946,-0.130498006939888,-8.92442798614502
-1.617987036705017,-1.141165018081665,1.743406057357788,1.6674309968948364,-1.0016820430755615,1.147117018699646,0.0833000019192695,-0.3800269961357116,5.253176212310791
1.481037974357605,-0.9176170229911804,0.3192349970340729,0.8073490262031555,1.2026770114898682,-0.8647329807281494,-0.1755390018224716,0.5110129714012146,-1.565194010734558
1.310150980949402,-0.3418740034103393,-0.536316990852356,-0.0274700000882148,-1.7625800371170044,0.284290999174118,0.5113720297813416,0.2328940033912658,1.5673760175704956
0.2373310029506683,0.2496089935302734,-0.7303979992866516,-0.9737470149993896,-0.576108992099762,-1.5353130102157593,0.3315390050411224,0.5806199908256531,0.0889950022101402
-1.3540979623794556,0.6260359883308411,-0.0290750004351139,1.4172420501708984,1.2948850393295288,-0.5569499731063843,0.0115750003606081,0.1411489993333816,8.067961692810059
1.0575170516967771,-1.4388010501861572,-1.7119289636611938,-0.4249770045280456,1.4004789590835571,-1.4817299842834473,0.1897410005331039,0.5797100067138672,2.9832510948181152
1.8263460397720337,0.7743110060691833,0.1071610003709793,-0.9543349742889404,1.4685529470443726,0.3550229966640472,-0.2841500043869018,0.2921180129051208,6.40840482711792
1.1349680423736572,-0.3509089946746826,-1.587370991706848,0.7130600214004517,-0.1450719982385635,0.9008579850196838,0.2405280023813247,-0.2475820034742355,-3.401689052581787
-1.0752919912338257,0.5278519988059998,1.01167094707489,0.8585720062255859,-1.1986709833145142,0.3346500098705292,-0.0798309966921806,-0.1263069957494735,6.661963939666748
0.8962420225143433,-1.430353045463562,0.7851070165634155,0.6082670092582703,-0.8611869812011719,-1.2849509716033936,0.5230979919433594,0.5027379989624023,-9.52841854095459
0.1627649962902069,-1.3724119663238523,-1.8126859664916992,-1.158411979675293,-1.6056209802627563,-0.6487399935722351,-0.2505359947681427,0.0376570001244545,-3.2267279624938965
-0.3553699851036072,-1.167773962020874,-0.6132569909095764,-0.070373997092247,0.981724977493286,-1.0536750555038452,-0.5842819809913635,-0.421748012304306,-4.911872863769531
-0.0349080003798007,1.40660297870636,-0.3420380055904388,0.4775289893150329,-0.3152210116386413,-1.1923869848251345,0.1295250058174133,0.1268759965896606,7.681870937347412
1.343804955482483,-0.2076659947633743,0.6870399713516235,-0.1644400060176849,-0.3992229998111725,0.703594982624054,-0.2847999930381775,0.1659470051527023,7.661243915557861
1.1532020568847656,0.7600119709968567,1.068477988243103,1.8271620273590088,-0.5836049914360046,0.6635779738426208,0.4301309883594513,0.4172990024089813,9.298142433166504
0.0596189983189106,-0.7825940251350403,0.1549949944019317,-0.0060220002196729,0.5779110193252563,1.6512850522994995,-0.2967169880867004,0.2723270058631897,1.4374020099639893
-1.7228660583496094,0.4765180051326751,1.5545179843902588,1.2980639934539795,0.0868619978427887,0.9351580142974854,0.1394760012626648,0.5653669834136963,8.766039848327637
0.6311669945716858,-0.5092020034790039,-0.4630900025367737,1.7102099657058716,1.6938669681549072,-1.550732970237732,-0.5648890137672424,0.3172270059585571,-6.132932186126709
-1.749377965927124,-0.2654690146446228,1.8411320447921753,0.4799090027809143,-1.7854959964752195,-0.3333539962768554,-0.1897280067205429,-0.3527700006961822,6.812064170837402
-0.2708320021629333,-1.5976760387420654,0.9458749890327454,-0.3962210118770599,-1.6233060359954834,-0.0477190017700195,0.3113090097904205,0.1693580001592636,-9.685651779174805
1.58200204372406,-0.4827150106430053,-0.1487739980220794,-0.9900490045547484,0.6302890181541443,-0.1822700053453445,0.4855639934539795,-0.3296569883823395,0.4809199869632721
1.6032249927520752,1.8503739833831787,1.2416340112686155,1.6896920204162598,-0.0921320021152496,0.9743589758872986,-0.1386909931898117,-0.5816410183906555,5.060995101928711
1.2545230388641355,-0.3487829864025116,0.2179480046033859,-1.3002289533615112,1.2254990339279177,-1.8410789966583252,0.1307550072669983,0.4036389887332916,-0.9338070154190063
-0.9431419968605042,1.0853619575500488,-0.9219639897346495,-1.118257999420166,-1.55062997341156,-0.0472079999744892,-0.5534690022468567,0.2478599995374679,1.431035041809082
-0.6755139827728271,1.6050490140914917,-1.4257559776306152,-1.131919026374817,-1.1869759559631348,0.8643249869346619,0.3954200148582458,0.2174919992685318,-3.226741075515747
-0.972797989845276,0.2865000069141388,1.0339930057525637,-0.9635170102119446,1.700162053108215,-1.3003770112991333,-0.4036749899387359,0.2410320043563842,8.839288711547852
-0.1197749972343444,0.0822480022907257,-1.2228649854660034,0.8619059920310974,-1.7221299409866333,1.5343949794769287,-0.440212994813919,0.5395780205726624,-2.598829984664917
-1.7066479921340942,1.6150130033493042,0.1558900028467178,-0.0372579991817474,-0.3862900137901306,-0.5921869874000549,-0.1030550003051757,-0.4414730072021484,9.996210098266602
0.9399579763412476,-1.8272180557250977,-0.3540849983692169,1.5891519784927368,-0.9469540119171144,1.1023529767990112,-0.5952969789505005,0.4380770027637481,-10.238354682922363
1.795071005821228,-0.8408229947090149,1.6838079690933228,-0.966521978378296,0.2092359960079193,-0.70489501953125,0.5273110270500183,0.5185350179672241,-4.978066921234131
-1.6527860164642334,-1.6775269508361816,0.9701300263404846,0.1067690029740333,-0.0144220003858208,-1.1245039701461792,-0.3124189972877502,0.3782379925251007,-7.575122833251953
-1.55621600151062,0.3241750001907348,0.8808540105819702,0.0659679993987083,0.3778339922428131,1.7286330461502075,-0.5027160048484802,0.0585720017552375,9.408103942871094
-0.1958059966564178,0.223699003458023,1.109974980354309,1.834856033325195,0.5581179857254028,0.742093026638031,0.4751259982585907,-0.5549190044403076,8.384270668029785
-0.5223069787025452,1.705652952194214,0.5011199712753296,0.3443059921264648,-0.0564280003309249,1.628779053688049,0.4979850053787231,-0.3634699881076813,3.4163050651550293
-1.5803149938583374,-1.3293269872665403,-1.5072940587997437,0.7088339924812317,0.4526109993457794,-0.652055025100708,0.0153740001842379,0.3967610001564026,2.3719899654388428
1.637442946434021,0.151881992816925,0.4431979954242706,-0.5135279893875122,-1.5299160480499268,1.2719919681549072,-0.2550809979438782,0.4540989995002746,6.984000205993652
0.1364469975233078,1.16628897190094,-1.7155499458312988,-0.9700559973716736,1.1419299840927124,-0.2032150030136108,0.0320760011672973,0.3014790117740631,-4.763007164001465
-0.1792380064725875,-0.2955690026283264,1.11919903755188,-1.472005009651184,-1.836557984352112,1.010923981666565,-0.1233410015702247,-0.5841330289840698,7.199610233306885
0.563959002494812,0.8991649746894836,-1.311218023300171,1.253033995628357,1.0241949558258057,0.2302560061216354,-0.5691220164299011,-0.0377780012786388,0.693248987197876
0.9406610131263732,-1.3098679780960083,1.336827039718628,-0.6131430268287659,1.8427120447158811,0.6431229710578918,0.2035139948129654,0.4651829898357391,-3.962393045425415
0.5363050103187561,-0.1857600063085556,-0.5883179903030396,0.6217560172080994,-0.3417310118675232,1.8740110397338867,-0.3489120006561279,0.2376569956541061,-1.4820849895477295
-1.6824320554733276,1.477720022201538,-0.1259900033473968,1.181467056274414,0.7963839769363403,1.6405349969863892,-0.2079840004444122,0.010857000015676,8.680235862731934
1.842929005622864,0.5100229978561401,-0.8277320265769958,-0.7129769921302795,1.5410590171813965,1.2815749645233154,-0.5882710218429565,-0.2656069993972778,0.8797850012779236
-0.7475370168685913,1.2555999755859375,-1.0933300256729126,-1.046947002410889,-1.867737054824829,0.9959200024604796,0.0051589999347925,0.3041140139102936,3.2929530143737793
-0.5700399875640869,-1.3151650428771973,-0.9872329831123352,-1.0492730140686035,0.5187180042266846,-1.7051010131835938,0.3921689987182617,-0.4115639925003052,-5.685306072235107
-0.4936459958553314,0.8684390187263489,-1.2461570501327517,1.4650870561599731,-1.3481500148773191,-1.1961619853973389,0.3322800099849701,-0.1707009971141815,3.360507011413574
-0.0435249991714954,-0.1551879942417144,0.5360789895057678,-0.2063499987125396,0.1989129930734634,-0.7781919836997986,-0.3980939984321594,0.4288069903850555,6.909473896026611
0.2291779965162277,-1.05520498752594,-1.1727169752120972,-0.7527639865875244,0.1237369999289512,-1.3507449626922607,0.1384110003709793,-0.5309249758720398,-7.018834114074707
-1.8332690000534055,-0.2668519914150238,1.2077549695968628,1.5352489948272705,1.652459979057312,-0.0350399985909462,-0.2574169933795929,-0.4109709858894348,8.406617164611816
1.4290319681167605,-0.3568159937858581,0.9154120087623596,0.3268199861049652,0.1043180003762245,0.2683460116386413,0.4091440141201019,0.4832249879837036,5.193296909332275
-0.5769850015640259,-1.171854019165039,-1.3287450075149536,0.7346709966659546,1.1518609523773191,0.8269000053405762,0.577468991279602,-0.0799999982118606,-1.2332299947738647
1.243267059326172,-1.034371018409729,-1.6146290302276611,-1.2525609731674194,-0.6128209829330444,-0.2793070077896118,-0.2436700016260147,0.2362599968910217,-1.110203981399536
0.6707749962806702,1.6742149591445925,-0.0894569978117942,0.6840029954910278,1.5749919414520264,-1.430577039718628,0.2495149970054626,-0.4092530012130737,2.173793077468872
-0.6003919839859009,1.2617169618606567,-0.0803020000457763,-0.0033370000310242,0.4682700037956238,-1.355942964553833,-0.0713249966502189,0.048030000180006,9.071553230285645
-1.5706579685211182,-1.1299710273742676,1.3849400281906128,1.2524960041046145,-0.4836040139198303,-0.0062460000626742,0.1844159960746765,-0.1133230030536651,-2.950206995010376
-1.114467978477478,1.8315629959106443,1.7593879699707031,-1.1452579498291016,0.8192890286445618,-1.6883749961853027,-0.1269689947366714,-0.3743549883365631,-2.6275599002838135
-1.6829650402069092,0.0467519983649253,1.6144510507583618,-1.7431999444961548,1.784060001373291,-1.1773459911346436,0.1942960023880005,0.3379989862442016,8.617135047912598
0.3828909993171692,0.0108120003715157,0.7676360011100769,1.0228420495986938,0.1141849979758262,0.2175559997558593,-0.1097050011157989,0.5805709958076477,4.718455791473389
0.8283179998397827,-0.7463709712028503,-1.7564189434051514,-1.7277159690856934,-1.8624520301818848,-0.6571429967880249,0.396120011806488,-0.013859000056982,-2.5022099018096924
1.5244580507278442,1.2562739849090576,-1.0767929553985596,1.6904319524765017,1.03918194770813,-0.4643830060958862,-0.3703239858150482,0.3670510053634643,4.017507076263428
-1.1917719841003418,-0.576462984085083,0.0610789991915226,1.1469550132751465,1.3109749555587769,-1.568789005279541,0.0397330000996589,0.5903180241584778,1.5581190586090088
-0.463342010974884,1.2484949827194214,0.1382090002298355,0.6112359762191772,0.0378450006246566,-1.0494240522384644,0.554069995880127,0.248879000544548,9.32341194152832
0.7116410136222839,-1.384713053703308,-1.204761981964111,-0.2479639947414398,-1.7722320556640625,0.1716790050268173,0.456061989068985,-0.5645819902420044,1.5791360139846802
-0.631309986114502,1.8665419816970823,1.543552041053772,1.714413046836853,0.7089340090751648,-1.6319619417190552,0.4764400124549866,-0.0666949972510337,0.3059329986572265
-1.4739660024642944,-0.8538879752159119,0.7630770206451416,-0.1984059959650039,1.7622820138931274,-1.512714982032776,0.0242909993976354,0.2633990049362182,7.1096110343933105
-0.4164400100708008,1.6223119497299194,-1.5630710124969482,-1.795176982879639,-0.9388129711151124,-1.550984025001526,0.4921909868717193,-0.5466099977493286,-5.45141077041626
0.1481100022792816,1.1487109661102295,0.6713619828224182,0.2324810028076172,1.685920000076294,0.6011959910392761,0.2971819937229156,0.3443000018596649,6.67562198638916
1.8204820156097412,0.2415850013494491,0.124620996415615,-1.5642019510269165,1.8178529739379885,1.29682195186615,0.5823850035667419,-0.249328002333641,5.0171918869018555
-1.8702950477600095,-0.5256720185279846,1.6968460083007812,-0.4788320064544678,1.0240429639816284,1.4391579627990725,0.0548649989068508,0.5118619799613953,4.617455005645752
-0.626820981502533,-1.8408299684524536,0.8303319811820984,-0.8236590027809143,-0.119107000529766,-0.0133039997890591,-0.3723840117454529,0.546110987663269,-8.603666305541992
0.9139670133590698,-1.3417890071868896,0.155457004904747,0.223131000995636,-0.8938279747962952,0.53615802526474,0.3539069890975952,-0.2801710069179535,-0.0986849963665008
-1.7710939645767212,0.4372560083866119,1.4033219814300537,1.0660899877548218,-0.6127399802207947,1.080772042274475,0.3532339930534363,0.4025050103664398,8.922760963439941
0.0877669975161552,1.0707420110702517,-1.6017539501190186,0.2583569884300232,-0.730355978012085,-0.270000010728836,0.3438059985637665,0.3490689992904663,-0.9531530141830444
-0.0737000033259391,1.6318470239639282,0.3543199896812439,-1.4059330224990845,0.2965269982814789,-0.0924549996852874,-0.2199520021677017,0.4652470052242279,4.105065822601318
1.039546012878418,-1.8817110061645508,-0.1271339952945709,0.7942429780960083,-0.4193800091743469,1.2106980085372925,-0.5673990249633789,0.1175130009651184,-9.879732131958008
-0.4685179889202118,0.9620010256767272,-0.7951290011405945,0.5989660024642944,1.15590500831604,0.9481040239334106,-0.1997389942407608,0.5829640030860901,2.0863471031188965
-0.7253640294075012,0.7024250030517578,-1.7086180448532104,-1.3276000022888184,1.1219840049743652,0.0853710025548935,-0.479788988828659,0.1880249977111816,-3.987560987472534
0.620074987411499,1.5627199411392212,-0.3289810121059418,1.2806529998779297,1.5193209648132324,1.6170539855957031,0.1713510006666183,-0.1023550033569336,4.618587970733643
-0.770704984664917,0.1710769981145858,-1.1537009477615356,-1.5954869985580444,0.0204390008002519,0.4590089917182922,0.4228889942169189,-0.0988000035285949,-2.950360059738159
1.5397889614105225,-1.1979180574417114,1.689344048500061,1.6000620126724243,1.4687999486923218,0.7494670152664185,0.3236429989337921,-0.1322190016508102,10.341449737548828
-0.5331119894981384,1.0688259601593018,0.1296570003032684,0.1403830051422119,-0.5553709864616394,0.1772439926862716,0.2240770012140274,0.4630460143089294,9.500288963317873
0.6886410117149353,0.3674359917640686,0.3844499886035919,-0.1839240044355392,0.1145630031824112,-0.9665070176124572,0.145454004406929,0.2451480031013488,4.519040107727051
0.6925899982452393,-1.1314929723739624,-1.5727310180664062,1.7335410118103027,1.746220946311951,-0.0149630000814795,0.3511329889297485,-0.1089090034365654,-4.457003116607666
-0.6228010058403015,1.630581021308899,1.6871960163116455,-0.5719709992408752,0.1526219993829727,1.5709120035171509,0.5214409828186035,0.2607609927654266,-1.531723976135254
-1.146919012069702,-0.717989981174469,0.2359970062971115,0.4623979926109314,1.7282010316848757,-1.2867200374603271,-0.5358650088310242,-0.2784729897975921,7.434045791625977
0.4092789888381958,-1.3300559520721436,1.3156189918518066,1.0790419578552246,-1.5851199626922607,0.8438339829444885,-0.0262620002031326,0.2175440043210983,3.7135009765625
0.0441550016403198,-0.5559200048446655,-1.5118030309677124,0.3293550014495849,1.245298981666565,-0.7995579838752747,0.4952880144119262,-0.1012699976563453,0.7868930101394653
-1.3551859855651855,1.188037991523743,-1.8717000484466553,-1.521751046180725,-0.9952170252799988,0.4852110147476196,0.1976329982280731,0.0212290007621049,-0.7308859825134277
0.9681079983711244,0.0598420016467571,-0.8000659942626953,0.5600110292434692,-1.361372947692871,-0.9962980151176452,0.3696460127830505,0.2412140071392059,-1.0498089790344238
1.6862030029296875,1.599099040031433,0.3638980090618133,1.2401360273361206,-0.8645899891853333,1.8389699459075928,0.5830820202827454,-0.5439410209655762,6.385509967803955
-1.6691110134124756,-0.846517026424408,0.2298219949007034,-1.5450570583343506,-0.6334139704704285,0.4420700073242187,-0.2000990062952041,0.5336470007896423,-8.315975189208984
-1.1424130201339722,-0.3697560131549835,-1.6820759773254397,-0.0914390012621879,1.3119369745254517,-0.4779900014400482,0.0334729999303817,-0.2260439991950988,1.1571789979934692
-0.3139860033988952,0.7085480093955994,-0.5839139819145203,-0.7720869779586792,-0.4395520091056824,1.4685449600219729,0.0725200027227401,-0.3554359972476959,2.100661039352417
-0.4537650048732757,0.109104000031948,1.5390690565109253,1.7735810279846191,-0.1107819974422454,0.4233880043029785,-0.5418329834938049,0.2158959954977035,9.10085678100586
-1.068225979804993,-1.3603429794311523,1.2195450067520142,-0.1122639998793602,-1.8576209545135496,1.3711429834365845,-0.2113779932260513,0.5743569731712341,5.321221828460693
-1.63148295879364,-1.7648619413375854,-0.3713130056858063,-1.4500160217285156,-1.7180229425430298,-1.0690480470657349,-0.0303569994866848,-0.2017589956521988,-6.182992935180664
-0.483258992433548,-1.7484209537506104,0.7446050047874451,-1.5239100456237793,0.4178430140018463,-0.6526700258255005,0.3250220119953155,0.2377160042524337,-8.509071350097656
-1.5213539600372314,-1.8536369800567627,0.4671179950237274,-1.8807480335235596,0.9702439904212952,-1.7402310371398926,-0.3498710095882416,-0.2791450023651123,-9.187973976135254
0.2638680040836334,1.412629008293152,-0.8502439856529236,1.6839280128479004,1.0601860284805298,-1.818202018737793,0.1178489997982978,-0.5092350244522095,5.093389987945557
0.5438179969787598,1.6845860481262207,0.8016510009765625,-0.312826007604599,1.3604589700698853,0.7279729843139648,0.533473014831543,-0.3200980126857757,8.227072715759277
-1.1016349792480469,-1.1373720169067385,1.4071439504623413,1.2192529439926147,-1.2538260221481323,0.757319986820221,0.3352240025997162,0.1059499979019165,-5.696972846984863
-0.750016987323761,1.0447850227355957,-0.5520480275154114,-0.5131229758262634,1.4917750358581543,-1.409021019935608,0.3716790080070495,-0.388399988412857,6.454383850097656
-1.498589038848877,-0.0067320000380277,-0.0406409986317157,-0.6979029774665833,-1.4677879810333252,1.1950809955596924,-0.1169779971241951,-0.4494189918041229,-0.3772979974746704
1.6999859809875488,-0.4978150129318237,-1.3376569747924805,1.7431939840316772,1.8746769428253176,-1.2142319679260254,-0.3393209874629974,-0.5704360008239746,7.530489921569824
1.0281460285186768,-1.2235020399093628,1.473760008811951,1.1644890308380127,-1.8167999982833865,1.3233250379562378,-0.4329929947853088,-0.5115090012550354,1.187119960784912
1.477658987045288,-1.1655000448226929,-0.097859002649784,-1.0384759902954102,1.0318909883499146,1.4000370502471924,-0.4332059919834137,-0.4959889948368072,-9.855355262756348
1.832890033721924,1.4400579929351809,0.230320006608963,-0.7180799841880798,-1.2808109521865845,-0.390170007944107,-0.5467069745063782,-0.1031339988112449,6.37737512588501
-1.5509289503097534,-1.2933640480041504,-0.2603070139884949,-1.8799450397491455,-0.610755980014801,0.4854399859905243,0.2258249968290329,-0.1536779999732971,-7.5282769203186035
1.3891340494155884,0.1111589968204498,-1.6272499561309814,1.51665198802948,-1.7741340398788452,-1.6394870281219482,-0.1831009984016418,-0.582073986530304,-3.7442660331726074
0.7116730213165283,-0.8374000191688538,-1.1068580150604248,1.556794047355652,1.846683979034424,-0.4607079923152923,0.0875499993562698,0.2485740035772323,0.6485720276832581
0.1056429967284202,-0.0905200019478797,1.67836594581604,1.8237160444259644,1.814558982849121,-1.2836790084838867,0.1277939975261688,-0.1676740050315857,7.014231204986572
0.1825820058584213,-0.0451669991016387,-1.3764419555664062,-1.681743025779724,1.7429529428482056,1.6011149883270264,0.0980869978666305,-0.2569769918918609,-2.7701311111450195
-1.022344946861267,0.695356011390686,0.1196239963173866,1.1608209609985352,0.6224989891052246,0.8307719826698303,-0.309347003698349,0.4094910025596618,5.172398090362549
-0.2301409989595413,-0.0538280010223388,0.0977789983153343,-0.3170889914035797,1.3350909948349,0.3683420121669769,0.1672129929065704,-0.0535579994320869,9.720706939697266
1.2541249990463257,0.5087519884109497,0.4391129910945892,-1.3174999952316284,1.2285959720611572,1.2145709991455078,-0.2465700060129165,-0.506883978843689,8.863043785095215
0.7826250195503235,0.3616620004177093,1.356434941291809,0.9481379985809326,-0.0586480014026165,-1.755426049232483,-0.0391529984772205,-0.4488640129566192,8.130365371704102
1.1655360460281372,0.6985160112380981,0.4590060114860534,1.279626965522766,-0.6483709812164307,1.6452809572219849,-0.0186720006167888,0.5715450048446655,9.702380180358888
-1.2681950330734253,0.5271180272102356,-0.0183530002832412,0.6733369827270508,-0.497096985578537,-0.5877509713172913,-0.3698750138282776,-0.4869039952754974,3.303868055343628
-1.1461260318756104,1.3076119422912598,-1.5406850576400757,1.2325470447540283,-0.2469460070133209,0.2461069971323013,0.2325219959020614,-0.4028829932212829,-2.8297650814056396
-1.2310019731521606,-0.1747400015592575,-0.1024710014462471,0.6122410297393799,1.8466709852218628,-0.6784819960594177,0.2310529947280883,0.1011150032281875,-5.106594085693359
0.7446650266647339,-0.5171210169792175,-1.6030369997024536,1.3092269897460938,-0.7943090200424194,-0.6991729736328125,-0.0602810010313987,-0.3366439938545227,2.9860920906066895
1.800238013267517,-0.7100549936294556,1.6503679752349854,-1.2742819786071775,0.0133100003004074,1.273026943206787,0.481218010187149,-0.1773310005664825,9.52907657623291
-0.8497970104217529,1.6612290143966677,0.3177010118961334,1.413262963294983,-1.49714994430542,1.5610599517822266,-0.5867609977722168,-0.0918200016021728,7.849104881286621
-1.3833049535751345,-0.1715369969606399,0.9590389728546144,-1.5785330533981323,-1.534366011619568,1.8776459693908691,-0.1045100018382072,0.2944709956645965,7.9013671875
1.020774006843567,-0.7176560163497925,-1.6982239484786987,-0.0489180013537406,-0.3257830142974853,-1.518326997756958,0.0010580000234767,-0.2115000039339065,-3.187757968902588
0.4763390123844147,-1.4575599431991575,-0.321927011013031,-0.8033360242843628,-1.6082799434661863,-0.0961449965834617,0.4388700127601623,-0.3044930100440979,-10.614465713500977
-0.0718419998884201,-1.0838710069656372,-0.4028910100460052,-0.6352499723434448,-0.2526969909667969,1.6114200353622437,0.0291729997843503,-0.4885579943656921,-1.6231149435043335
-0.20830699801445,1.2254860401153564,1.719318985939026,0.22291199862957,-0.8181719779968262,1.6109000444412231,-0.3502370119094848,-0.4294129908084869,-0.477972000837326
0.8301259875297546,-0.5213189721107483,-0.5341339707374573,-1.0353130102157593,1.4109859466552734,1.7068220376968384,0.4159800112247467,0.1749700009822845,-4.587930202484131
0.1104279980063438,1.170436978340149,0.1345719993114471,-0.2023649960756302,-0.6934880018234253,1.1186490058898926,0.1865839958190918,0.3130950033664703,8.442790985107422
-0.8078190088272095,-1.5666669607162476,1.85508394241333,1.2280759811401367,0.0032649999484419,-1.677520990371704,0.3401139974594116,-0.5096319913864136,9.236303329467772
-1.1684930324554443,-1.3993070125579834,-1.439473032951355,-1.7080780267715454,0.2027110010385513,-1.04169499874115,-0.0941310003399849,-0.4641830027103424,2.1987431049346924
1.7663660049438477,-0.7390140295028687,1.246914029121399,-0.0615620017051696,-1.720574975013733,1.2778760194778442,0.0237530004233121,-0.3787060081958771,-2.3452630043029785
0.4573850035667419,0.4244970083236694,1.855293035507202,0.9799360036849976,-0.9580389857292176,-0.4784139990806579,0.1669500023126602,0.3252789974212646,7.503677845001221
0.382205992937088,-0.1905129998922348,-1.295559048652649,0.5432450175285339,-0.4076429903507232,-1.321720004081726,-0.582302987575531,0.4273270070552826,3.778456926345825
-0.7795889973640442,1.652264952659607,0.4564250111579895,-0.6310139894485474,-0.6916149854660034,-1.3413219451904297,0.1490129977464676,0.062729999423027,6.457508087158203
