U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
3,Afternoon,Monday,Fall,55+,Female,South,10+ purchases,Tablet,1.0,0.6688281273150488,1
4,Afternoon,Thursday,Fall,18-24,Female,North,No purchases,Tablet,0.05,0.49184535781305666,1
4,Afternoon,Tuesday,Summer,35-44,Male,South,No purchases,Desktop,0.2,0.5961045242965565,0
3,Morning,Wednesday,Winter,55+,Female,North,1-5 purchases,Mobile,0.7,0.594027883628989,1
1,Afternoon,Wednesday,Spring,18-24,Male,East,6-10 purchases,Desktop,0.5,0.6160555263585457,1
2,Evening,Saturday,Winter,45-54,Female,East,6-10 purchases,Desktop,0.95,0.7057299495993442,1
2,Afternoon,Thursday,Summer,25-34,Female,North,No purchases,Mobile,0.1,0.5469424644637702,0
2,Afternoon,Sunday,Winter,25-34,Female,North,1-5 purchases,Tablet,1.0,0.5717092634970745,0
2,Evening,Tuesday,Winter,18-24,Male,East,1-5 purchases,Desktop,0.65,0.6719523152266724,0
1,Morning,Sunday,Fall,55+,Female,North,10+ purchases,Mobile,0.25,0.6188933370662996,1
2,Afternoon,Wednesday,Spring,25-34,Male,North,1-5 purchases,Desktop,0.6,0.611824829752383,0
1,Night,Sunday,Fall,25-34,Female,North,10+ purchases,Desktop,0.95,0.676988494220964,1
4,Morning,Thursday,Fall,35-44,Male,East,No purchases,Desktop,0.8,0.663927677176931,1
1,Evening,Saturday,Fall,25-34,Male,East,No purchases,Mobile,0.75,0.6539706819857004,0
4,Evening,Wednesday,Summer,45-54,Female,South,No purchases,Tablet,0.95,0.7090897547682735,1
2,Morning,Tuesday,Fall,45-54,Female,North,No purchases,Desktop,0.25,0.3858828112736393,0
3,Morning,Saturday,Spring,45-54,Female,West,No purchases,Mobile,0.3,0.540142968173205,1
4,Afternoon,Saturday,Fall,25-34,Male,West,No purchases,Desktop,0.75,0.6555461523448064,1
4,Evening,Tuesday,Fall,55+,Male,West,No purchases,Mobile,0.65,0.6004969940806478,0
1,Afternoon,Thursday,Spring,25-34,Male,East,6-10 purchases,Desktop,0.5,0.6038320806119998,0
3,Morning,Wednesday,Fall,55+,Female,West,No purchases,Desktop,0.9,0.46565321091625655,0
4,Night,Friday,Summer,35-44,Male,North,No purchases,Tablet,0.15,0.5420453879214773,1
1,Night,Saturday,Fall,18-24,Male,North,10+ purchases,Mobile,0.4,0.7000515744177741,0
2,Night,Wednesday,Fall,25-34,Male,West,No purchases,Desktop,0.2,0.37670162394005957,0
4,Evening,Wednesday,Fall,45-54,Female,North,No purchases,Desktop,0.8,0.7351642758395578,1
2,Night,Saturday,Spring,18-24,Male,North,No purchases,Desktop,0.35,0.5180368266663686,0
4,Evening,Monday,Spring,18-24,Male,South,No purchases,Mobile,0.45,0.7393024606258556,1
4,Afternoon,Friday,Winter,18-24,Male,West,No purchases,Mobile,1.0,0.6625748612420864,0
3,Night,Friday,Spring,45-54,Female,North,10+ purchases,Tablet,0.6,0.6842231551210748,1
4,Morning,Tuesday,Winter,45-54,Male,North,No purchases,Mobile,0.75,0.6762305902283912,0
1,Evening,Wednesday,Fall,25-34,Male,East,1-5 purchases,Mobile,0.7,0.6943591986370424,1
2,Morning,Saturday,Spring,25-34,Female,West,No purchases,Desktop,0.8,0.49579257689802764,1
2,Morning,Wednesday,Summer,25-34,Female,North,1-5 purchases,Mobile,0.9,0.728426655906879,0
2,Morning,Monday,Spring,55+,Female,West,1-5 purchases,Desktop,0.9,0.4574066975539403,1
4,Evening,Monday,Spring,35-44,Female,South,No purchases,Mobile,0.4,0.700025468009141,1
1,Morning,Tuesday,Summer,18-24,Male,South,No purchases,Desktop,0.35,0.4986845892347565,1
4,Morning,Saturday,Spring,45-54,Female,West,No purchases,Desktop,0.9,0.629678519103727,0
3,Night,Monday,Winter,25-34,Male,North,10+ purchases,Mobile,0.2,0.689485194702524,0
1,Afternoon,Tuesday,Summer,35-44,Female,North,10+ purchases,Mobile,0.3,0.6944002569218388,1
4,Afternoon,Wednesday,Spring,55+,Female,East,No purchases,Mobile,0.9,0.7263661161336259,0
4,Morning,Wednesday,Summer,35-44,Male,West,No purchases,Mobile,0.7,0.6683777403086344,1
3,Afternoon,Thursday,Spring,35-44,Female,North,6-10 purchases,Tablet,0.6,0.6031469899655103,1
4,Night,Sunday,Winter,35-44,Female,West,1-5 purchases,Tablet,0.25,0.48480606474621757,0
3,Night,Thursday,Spring,45-54,Female,North,10+ purchases,Tablet,0.1,0.5926925641422569,1
4,Night,Tuesday,Spring,45-54,Male,North,No purchases,Desktop,0.15,0.5586770970365803,1
1,Morning,Sunday,Fall,55+,Female,East,1-5 purchases,Mobile,0.9,0.5907352525540369,1
3,Evening,Wednesday,Summer,35-44,Female,South,10+ purchases,Tablet,0.8,0.7417692119670234,1
1,Night,Saturday,Summer,18-24,Male,South,10+ purchases,Mobile,0.65,0.7818658056464058,0
1,Night,Friday,Spring,25-34,Female,North,1-5 purchases,Mobile,0.35,0.5893312000256045,1
1,Night,Friday,Winter,35-44,Male,East,1-5 purchases,Mobile,0.45,0.5350045584549087,1
2,Night,Friday,Summer,18-24,Male,South,1-5 purchases,Tablet,0.25,0.46185479185706946,0
2,Morning,Monday,Fall,18-24,Male,East,6-10 purchases,Mobile,0.95,0.7450704908450911,1
3,Night,Thursday,Spring,55+,Male,South,6-10 purchases,Mobile,0.75,0.7265706435402733,1
1,Morning,Tuesday,Summer,18-24,Male,West,10+ purchases,Mobile,0.05,0.609175073232452,0
1,Afternoon,Wednesday,Summer,35-44,Female,South,1-5 purchases,Mobile,0.95,0.6917026627081901,1
2,Night,Monday,Summer,35-44,Male,North,1-5 purchases,Mobile,0.8,0.685641271070495,0
4,Evening,Tuesday,Summer,45-54,Male,North,No purchases,Tablet,0.6,0.6867929410510719,1
1,Night,Wednesday,Fall,18-24,Male,West,1-5 purchases,Mobile,1.0,0.6093427132902731,0
2,Evening,Tuesday,Fall,45-54,Female,West,1-5 purchases,Mobile,0.6,0.585420805286519,0
3,Morning,Friday,Spring,45-54,Female,West,No purchases,Desktop,0.5,0.4588731676953636,0
3,Night,Monday,Spring,55+,Female,East,6-10 purchases,Desktop,0.25,0.5812805063264809,1
4,Morning,Thursday,Summer,35-44,Female,East,No purchases,Desktop,0.1,0.5177523759285191,1
1,Morning,Thursday,Summer,18-24,Male,South,1-5 purchases,Mobile,0.3,0.6023231764715545,1
2,Morning,Friday,Winter,25-34,Female,East,No purchases,Mobile,0.95,0.6134950634501332,1
2,Morning,Wednesday,Winter,18-24,Female,North,No purchases,Tablet,0.8,0.462678236507831,1
4,Evening,Saturday,Winter,35-44,Male,West,1-5 purchases,Mobile,0.4,0.6924653438326431,0
2,Morning,Monday,Summer,18-24,Male,South,6-10 purchases,Mobile,0.9,0.7831707283995474,1
2,Morning,Sunday,Winter,45-54,Male,South,1-5 purchases,Mobile,0.75,0.6174378276920048,1
4,Morning,Sunday,Fall,35-44,Female,North,No purchases,Desktop,0.25,0.5865890351278588,1
3,Evening,Wednesday,Summer,25-34,Male,North,6-10 purchases,Tablet,0.5,0.7191867082802643,0
4,Night,Thursday,Spring,35-44,Female,South,No purchases,Mobile,0.1,0.5778538296299836,1
4,Night,Tuesday,Summer,45-54,Female,West,No purchases,Mobile,0.4,0.6067045371660984,1
3,Evening,Friday,Summer,25-34,Female,West,1-5 purchases,Desktop,0.6,0.6049883017473362,1
3,Night,Saturday,Spring,35-44,Male,North,10+ purchases,Desktop,0.8,0.7895587923105285,1
4,Evening,Tuesday,Spring,55+,Male,South,No purchases,Mobile,0.85,0.7625385136921445,1
1,Evening,Sunday,Spring,25-34,Male,East,6-10 purchases,Mobile,0.65,0.7471597829332689,1
3,Night,Monday,Spring,55+,Female,South,10+ purchases,Desktop,0.35,0.6057824644949442,0
4,Afternoon,Wednesday,Summer,25-34,Male,South,No purchases,Tablet,0.85,0.6784164912127574,1
2,Afternoon,Friday,Fall,18-24,Female,North,1-5 purchases,Desktop,0.05,0.47617468284974773,0
1,Evening,Sunday,Fall,35-44,Female,South,6-10 purchases,Mobile,0.8,0.7454158116721757,1
2,Morning,Wednesday,Summer,45-54,Male,East,No purchases,Desktop,0.15,0.45763589185439735,0
3,Afternoon,Sunday,Winter,35-44,Female,North,1-5 purchases,Desktop,0.2,0.6372874517662077,1
1,Afternoon,Saturday,Winter,25-34,Male,North,No purchases,Mobile,0.8,0.5996389595096432,1
4,Morning,Sunday,Fall,25-34,Male,East,No purchases,Tablet,0.5,0.6208122488909547,1
1,Morning,Tuesday,Fall,18-24,Male,South,6-10 purchases,Desktop,0.85,0.6259239943812989,0
3,Night,Saturday,Summer,35-44,Male,North,10+ purchases,Desktop,0.4,0.7362738995822212,1
1,Evening,Monday,Spring,25-34,Female,North,1-5 purchases,Desktop,0.35,0.5944498113538915,0
4,Evening,Wednesday,Spring,45-54,Female,East,1-5 purchases,Mobile,0.95,0.8133663288880031,1
4,Afternoon,Friday,Spring,35-44,Male,South,No purchases,Mobile,0.4,0.6555583706344885,1
1,Night,Monday,Summer,45-54,Female,South,10+ purchases,Mobile,0.55,0.6633521788492984,1
4,Night,Sunday,Spring,55+,Male,West,No purchases,Desktop,0.65,0.5921899484060988,1
1,Morning,Monday,Fall,18-24,Male,East,6-10 purchases,Mobile,0.35,0.626651573181037,1
1,Afternoon,Monday,Summer,18-24,Male,East,6-10 purchases,Desktop,0.3,0.6432120467075831,0
1,Night,Monday,Spring,25-34,Male,North,10+ purchases,Desktop,0.55,0.6536582557386807,1
1,Afternoon,Saturday,Spring,25-34,Male,East,1-5 purchases,Mobile,0.3,0.6060454417678582,0
3,Evening,Wednesday,Winter,35-44,Female,South,10+ purchases,Tablet,0.3,0.6224510185738736,1
4,Morning,Thursday,Summer,25-34,Male,West,No purchases,Desktop,1.0,0.6795431720780182,1
1,Morning,Friday,Winter,25-34,Female,South,10+ purchases,Mobile,0.55,0.6128742590088931,1
4,Night,Friday,Spring,25-34,Male,South,1-5 purchases,Mobile,0.95,0.781201997599926,1
3,Morning,Saturday,Summer,25-34,Female,South,6-10 purchases,Tablet,0.35,0.6182628876458356,0
4,Morning,Tuesday,Summer,18-24,Male,East,No purchases,Tablet,0.2,0.6166105416747358,1
4,Night,Friday,Winter,35-44,Female,West,No purchases,Mobile,0.1,0.46702049896715675,0
2,Morning,Thursday,Spring,18-24,Male,North,No purchases,Desktop,0.75,0.5255644510033317,1
2,Morning,Wednesday,Spring,35-44,Female,West,No purchases,Mobile,0.1,0.41299220263011005,1
2,Night,Friday,Fall,35-44,Male,North,1-5 purchases,Tablet,0.45,0.48078601535251364,1
1,Night,Thursday,Summer,25-34,Male,West,6-10 purchases,Mobile,0.6,0.6291709637797618,0
2,Evening,Friday,Spring,18-24,Female,East,6-10 purchases,Mobile,1.0,0.8129834339591065,1
2,Evening,Thursday,Winter,18-24,Female,North,No purchases,Mobile,0.3,0.5462913513270928,1
2,Morning,Thursday,Summer,45-54,Female,North,1-5 purchases,Desktop,1.0,0.6197599778892054,0
4,Morning,Monday,Fall,35-44,Female,North,No purchases,Desktop,0.05,0.4334355206333829,1
1,Evening,Saturday,Fall,25-34,Female,South,10+ purchases,Mobile,0.9,0.7893384014957551,1
4,Night,Monday,Spring,18-24,Female,South,No purchases,Mobile,0.2,0.5516849705012147,1
2,Morning,Friday,Summer,25-34,Female,East,1-5 purchases,Tablet,0.05,0.41801170991400327,0
3,Morning,Wednesday,Summer,55+,Female,South,10+ purchases,Desktop,1.0,0.7290668766376551,1
1,Morning,Tuesday,Fall,18-24,Male,South,10+ purchases,Mobile,0.1,0.6028671812190565,1
2,Night,Thursday,Winter,35-44,Female,South,10+ purchases,Tablet,0.25,0.4883366700971179,0
3,Night,Thursday,Fall,55+,Male,East,6-10 purchases,Tablet,0.05,0.496110372524555,1
1,Night,Thursday,Fall,25-34,Male,North,6-10 purchases,Mobile,0.55,0.6167577126103834,1
3,Evening,Tuesday,Winter,55+,Female,West,10+ purchases,Desktop,0.25,0.5816233413826382,1
1,Evening,Friday,Summer,25-34,Male,West,No purchases,Mobile,0.35,0.5409898171083698,1
2,Night,Saturday,Winter,18-24,Female,South,1-5 purchases,Desktop,0.8,0.56685587117741,1
4,Afternoon,Friday,Spring,25-34,Female,East,1-5 purchases,Desktop,0.65,0.6945766951158839,0
3,Night,Saturday,Spring,45-54,Male,West,6-10 purchases,Tablet,1.0,0.6633905995763695,1
3,Afternoon,Thursday,Winter,18-24,Female,South,6-10 purchases,Desktop,0.2,0.5723230235782858,0
2,Afternoon,Monday,Spring,35-44,Male,North,10+ purchases,Tablet,0.5,0.551581011489282,1
1,Night,Friday,Summer,18-24,Male,East,10+ purchases,Tablet,0.75,0.704081940126118,1
4,Morning,Sunday,Spring,35-44,Male,South,No purchases,Mobile,0.65,0.6892815324893741,1
2,Night,Wednesday,Summer,18-24,Male,South,No purchases,Desktop,0.65,0.559147692060748,1
2,Afternoon,Sunday,Summer,55+,Female,North,No purchases,Mobile,0.8,0.6339673587176653,1
4,Evening,Tuesday,Summer,25-34,Female,West,No purchases,Desktop,0.75,0.6774374033617998,0
1,Evening,Monday,Spring,55+,Female,East,No purchases,Mobile,0.7,0.5713631447074723,1
3,Afternoon,Wednesday,Winter,55+,Male,West,10+ purchases,Desktop,0.1,0.5232205369203289,1
3,Night,Wednesday,Fall,35-44,Female,East,6-10 purchases,Mobile,0.3,0.6472436429456317,1
4,Evening,Wednesday,Winter,45-54,Male,West,No purchases,Mobile,0.95,0.7291770843629422,1
3,Night,Thursday,Winter,35-44,Female,West,1-5 purchases,Mobile,0.8,0.6094736432221107,0
4,Night,Wednesday,Fall,35-44,Male,South,No purchases,Tablet,0.95,0.6462456590261793,0
4,Evening,Saturday,Winter,25-34,Female,West,No purchases,Mobile,0.95,0.7206173383294378,0
4,Evening,Tuesday,Fall,35-44,Female,West,No purchases,Tablet,0.5,0.5039167114226286,1
3,Afternoon,Friday,Winter,35-44,Male,South,10+ purchases,Desktop,0.5,0.6559047408786253,1
2,Morning,Friday,Summer,55+,Male,South,6-10 purchases,Desktop,0.95,0.6187980750403721,0
3,Evening,Wednesday,Winter,45-54,Female,East,6-10 purchases,Mobile,1.0,0.7890687040513119,0
3,Afternoon,Tuesday,Summer,45-54,Female,South,10+ purchases,Desktop,0.4,0.6772829145974815,1
4,Evening,Saturday,Fall,35-44,Female,East,No purchases,Tablet,1.0,0.7204147651814529,1
3,Afternoon,Wednesday,Summer,25-34,Female,East,6-10 purchases,Mobile,0.35,0.7436978976880172,1
4,Afternoon,Tuesday,Winter,35-44,Male,West,No purchases,Desktop,0.2,0.45205975196771325,1
4,Evening,Saturday,Spring,25-34,Male,East,No purchases,Mobile,0.6,0.7919877236663974,1
3,Morning,Thursday,Winter,35-44,Male,South,1-5 purchases,Tablet,0.4,0.5223695432902425,0
3,Evening,Saturday,Fall,45-54,Female,North,6-10 purchases,Tablet,0.65,0.6938110554098131,1
4,Night,Saturday,Winter,18-24,Male,East,No purchases,Tablet,0.25,0.5204696347128888,1
1,Morning,Monday,Summer,45-54,Male,South,6-10 purchases,Mobile,0.4,0.5972431332365893,1
2,Morning,Saturday,Summer,18-24,Male,South,No purchases,Tablet,0.9,0.5969139771003181,0
3,Afternoon,Tuesday,Winter,35-44,Female,West,6-10 purchases,Mobile,0.85,0.6957748247686248,0
4,Afternoon,Friday,Fall,25-34,Female,South,No purchases,Mobile,0.4,0.6104517261913309,1
3,Night,Wednesday,Spring,45-54,Female,North,6-10 purchases,Mobile,0.7,0.7308081524794587,0
2,Afternoon,Thursday,Fall,25-34,Male,South,6-10 purchases,Mobile,0.5,0.6850053995504991,1
3,Night,Thursday,Summer,35-44,Female,East,6-10 purchases,Desktop,0.6,0.6673554705622299,1
2,Evening,Saturday,Fall,18-24,Male,North,No purchases,Mobile,0.55,0.6461190941604139,1
1,Afternoon,Thursday,Fall,18-24,Male,West,1-5 purchases,Mobile,0.15,0.4885085022359296,0
3,Morning,Monday,Spring,55+,Female,West,6-10 purchases,Desktop,0.7,0.5502070255958845,0
3,Afternoon,Saturday,Summer,25-34,Male,South,10+ purchases,Desktop,0.35,0.7411293514241423,0
4,Morning,Friday,Fall,45-54,Female,North,No purchases,Desktop,0.6,0.5864682686917769,1
1,Morning,Saturday,Spring,55+,Male,East,1-5 purchases,Mobile,0.25,0.5582576496807714,1
4,Morning,Wednesday,Fall,35-44,Female,West,No purchases,Mobile,0.05,0.5156817495394758,0
3,Evening,Saturday,Spring,18-24,Male,North,6-10 purchases,Desktop,0.55,0.7779192933821307,1
4,Afternoon,Sunday,Fall,25-34,Female,South,No purchases,Mobile,0.6,0.6980932176309163,1
1,Night,Tuesday,Spring,35-44,Male,South,No purchases,Desktop,0.9,0.5135158012055034,0
1,Afternoon,Sunday,Summer,55+,Male,West,10+ purchases,Mobile,0.6,0.674701016519287,1
3,Afternoon,Thursday,Summer,55+,Male,South,1-5 purchases,Desktop,0.3,0.5626697905961329,0
1,Afternoon,Saturday,Summer,18-24,Male,East,10+ purchases,Mobile,0.7,0.7808711071331528,0
3,Night,Monday,Winter,45-54,Female,East,6-10 purchases,Mobile,0.9,0.7511737007953491,0
4,Morning,Saturday,Spring,35-44,Male,West,No purchases,Desktop,0.25,0.5543106402167196,0
3,Morning,Wednesday,Fall,35-44,Female,South,1-5 purchases,Desktop,0.3,0.5581076759565187,0
3,Evening,Friday,Summer,35-44,Female,North,10+ purchases,Tablet,0.8,0.7770315912252369,1
4,Night,Tuesday,Winter,35-44,Male,South,1-5 purchases,Desktop,0.5,0.557009144260944,1
1,Afternoon,Saturday,Spring,18-24,Male,West,6-10 purchases,Mobile,0.75,0.6970043808337132,1
1,Night,Tuesday,Spring,25-34,Male,North,6-10 purchases,Mobile,0.25,0.611601290283868,1
1,Night,Thursday,Fall,18-24,Male,East,10+ purchases,Mobile,0.5,0.7212561105383491,0
2,Night,Monday,Winter,35-44,Female,West,No purchases,Desktop,0.45,0.3919369292240141,1
3,Evening,Friday,Fall,45-54,Male,West,6-10 purchases,Desktop,0.45,0.6917223812107842,1
1,Night,Monday,Winter,25-34,Female,East,1-5 purchases,Mobile,0.95,0.6378056221770936,1
2,Night,Friday,Summer,45-54,Male,West,1-5 purchases,Tablet,0.7,0.4598557729051487,0
3,Night,Wednesday,Summer,25-34,Male,South,6-10 purchases,Desktop,0.3,0.6661905534336379,1
4,Morning,Thursday,Spring,35-44,Female,North,No purchases,Tablet,0.7,0.5769885234221507,1
3,Evening,Tuesday,Fall,35-44,Female,East,6-10 purchases,Mobile,0.7,0.7974775066305392,0
3,Afternoon,Friday,Fall,35-44,Male,West,10+ purchases,Desktop,0.45,0.6501656772193275,1
4,Evening,Monday,Spring,25-34,Female,North,No purchases,Mobile,0.7,0.7911473722864928,1
2,Morning,Sunday,Winter,18-24,Female,East,1-5 purchases,Tablet,0.45,0.4658742517901569,1
1,Morning,Friday,Spring,55+,Female,South,10+ purchases,Mobile,0.3,0.535241795615745,1
1,Morning,Tuesday,Spring,25-34,Male,North,10+ purchases,Mobile,0.25,0.6863051425506855,1
1,Afternoon,Friday,Spring,25-34,Female,East,1-5 purchases,Desktop,0.3,0.5196783950986377,1
4,Afternoon,Thursday,Fall,25-34,Female,West,No purchases,Mobile,0.25,0.601516556174214,1
4,Night,Saturday,Spring,45-54,Female,East,No purchases,Mobile,0.95,0.7176927152780129,1
1,Night,Friday,Summer,25-34,Female,North,1-5 purchases,Mobile,0.4,0.6021086658048866,1
3,Evening,Monday,Winter,18-24,Male,South,6-10 purchases,Desktop,0.6,0.7115418779351593,1
3,Afternoon,Sunday,Winter,35-44,Female,West,1-5 purchases,Tablet,0.3,0.4617970346904925,1
1,Afternoon,Sunday,Winter,18-24,Male,North,1-5 purchases,Desktop,0.65,0.5599760925951454,0
1,Afternoon,Friday,Winter,25-34,Female,East,10+ purchases,Mobile,0.5,0.6848276691700687,1
4,Evening,Monday,Summer,45-54,Male,South,No purchases,Mobile,0.65,0.7421764888223965,1
1,Evening,Wednesday,Summer,18-24,Male,North,10+ purchases,Mobile,0.95,0.821519152348901,1
2,Night,Friday,Winter,25-34,Male,North,1-5 purchases,Desktop,0.2,0.42545948667786376,0
3,Morning,Sunday,Fall,25-34,Female,West,10+ purchases,Mobile,0.6,0.7247859498552267,0
1,Morning,Friday,Spring,25-34,Female,West,6-10 purchases,Mobile,0.95,0.6396518080180944,0
1,Evening,Wednesday,Winter,55+,Female,East,1-5 purchases,Desktop,0.6,0.48940944069599474,1
4,Morning,Wednesday,Fall,25-34,Male,South,No purchases,Mobile,0.3,0.6240993027443449,0
2,Afternoon,Monday,Winter,18-24,Female,West,6-10 purchases,Desktop,0.8,0.5806146594542078,0
4,Night,Friday,Summer,55+,Female,South,No purchases,Desktop,0.35,0.5501033262656225,0
1,Night,Wednesday,Summer,35-44,Male,West,6-10 purchases,Mobile,0.35,0.634070773478083,1
3,Morning,Friday,Spring,45-54,Female,North,6-10 purchases,Mobile,0.85,0.7399259491950092,1
2,Morning,Sunday,Summer,35-44,Female,West,No purchases,Desktop,0.6,0.4997605121647446,0
2,Evening,Wednesday,Fall,25-34,Female,South,1-5 purchases,Mobile,0.9,0.7306445456405207,1
2,Morning,Wednesday,Summer,55+,Female,North,No purchases,Tablet,0.95,0.5041741683330418,0
4,Afternoon,Tuesday,Spring,18-24,Male,North,1-5 purchases,Desktop,0.25,0.6642151082197133,0
1,Evening,Monday,Fall,25-34,Male,South,6-10 purchases,Mobile,0.45,0.6786949110692898,0
1,Evening,Wednesday,Winter,18-24,Female,South,10+ purchases,Mobile,0.95,0.7683309604131295,0
1,Morning,Saturday,Summer,25-34,Female,South,10+ purchases,Desktop,0.5,0.5704392518751106,0
2,Evening,Sunday,Spring,45-54,Female,South,1-5 purchases,Desktop,0.85,0.6266184977099464,0
2,Night,Wednesday,Fall,35-44,Female,South,No purchases,Tablet,0.65,0.4346438751287499,1
3,Evening,Saturday,Fall,45-54,Male,East,10+ purchases,Desktop,0.6,0.7512312191690378,1
2,Afternoon,Sunday,Fall,25-34,Female,South,1-5 purchases,Mobile,0.75,0.608852907967674,1
1,Afternoon,Saturday,Summer,25-34,Male,East,10+ purchases,Mobile,0.2,0.7305602543988075,1
1,Afternoon,Sunday,Fall,18-24,Female,East,6-10 purchases,Tablet,0.4,0.5418642928353333,0
2,Afternoon,Monday,Summer,25-34,Male,East,1-5 purchases,Desktop,0.25,0.5491105642150359,0
3,Evening,Monday,Fall,35-44,Female,North,1-5 purchases,Mobile,0.45,0.7247996026687392,1
2,Evening,Friday,Summer,25-34,Female,East,No purchases,Desktop,0.35,0.5721797830463226,0
2,Morning,Thursday,Summer,25-34,Male,West,1-5 purchases,Desktop,0.45,0.5287391040733666,1
4,Evening,Thursday,Summer,18-24,Female,West,No purchases,Mobile,0.95,0.8086458650167619,1
2,Night,Thursday,Fall,35-44,Male,West,No purchases,Tablet,0.8,0.4258397090102775,1
1,Afternoon,Sunday,Spring,25-34,Male,North,6-10 purchases,Mobile,0.35,0.7479052101214362,1
1,Night,Thursday,Fall,18-24,Male,West,6-10 purchases,Mobile,0.95,0.6480721885542227,0
1,Evening,Sunday,Fall,18-24,Female,South,1-5 purchases,Tablet,0.75,0.5518785143027533,1
4,Evening,Monday,Winter,25-34,Male,South,No purchases,Tablet,0.95,0.6904717356075725,1
4,Night,Sunday,Winter,18-24,Male,North,1-5 purchases,Mobile,0.85,0.8054941178822264,1
2,Evening,Wednesday,Spring,18-24,Female,East,No purchases,Desktop,0.6,0.6470981788236968,1
3,Evening,Saturday,Fall,35-44,Male,East,6-10 purchases,Mobile,1.0,0.8259152691703455,1
2,Evening,Wednesday,Spring,45-54,Male,South,No purchases,Mobile,0.85,0.6602844602569262,1
4,Evening,Friday,Spring,18-24,Female,South,No purchases,Desktop,0.8,0.7137055458166529,0
2,Night,Monday,Winter,18-24,Male,West,No purchases,Desktop,0.5,0.4052430574496223,0
4,Morning,Monday,Summer,35-44,Male,East,No purchases,Mobile,0.85,0.7948618706482528,1
1,Morning,Tuesday,Fall,35-44,Female,West,1-5 purchases,Mobile,0.95,0.5802923724322241,0
1,Afternoon,Friday,Winter,25-34,Male,East,10+ purchases,Mobile,0.3,0.6984954033196572,1
4,Afternoon,Friday,Winter,25-34,Male,North,No purchases,Tablet,0.15,0.47164620119768047,0
2,Night,Monday,Fall,45-54,Male,West,No purchases,Mobile,0.65,0.4977890134333876,1
3,Evening,Friday,Fall,25-34,Female,West,6-10 purchases,Desktop,0.45,0.639587308883061,1
1,Afternoon,Wednesday,Winter,18-24,Male,South,6-10 purchases,Mobile,0.1,0.5313133702131416,1
3,Morning,Friday,Spring,55+,Female,North,6-10 purchases,Desktop,0.3,0.5719008659923542,0
4,Evening,Saturday,Winter,25-34,Female,South,1-5 purchases,Desktop,0.4,0.6645681320735229,1
4,Morning,Saturday,Spring,25-34,Male,East,No purchases,Mobile,0.35,0.7150881500155035,1
3,Afternoon,Wednesday,Fall,55+,Female,South,6-10 purchases,Mobile,0.05,0.5607317726266892,0
4,Afternoon,Thursday,Spring,25-34,Female,East,No purchases,Mobile,0.4,0.6877572075413911,1
2,Morning,Wednesday,Spring,35-44,Female,South,1-5 purchases,Desktop,0.45,0.4899905238903462,1
2,Night,Sunday,Spring,25-34,Female,South,No purchases,Mobile,0.8,0.6182194544104067,1
2,Afternoon,Thursday,Summer,25-34,Female,West,6-10 purchases,Tablet,0.2,0.45846693410985495,0
4,Afternoon,Monday,Spring,25-34,Female,South,No purchases,Mobile,0.65,0.6961183313976874,0
