U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
4,Night,Sunday,Fall,45-54,Female,North,No purchases,Desktop,0.4,0.5019390893447332,1
3,Afternoon,Saturday,Winter,55+,Female,East,10+ purchases,Mobile,0.7,0.7213359947151692,0
4,Evening,Monday,Spring,35-44,Male,West,No purchases,Mobile,0.3,0.6851818332440152,0
3,Night,Saturday,Winter,35-44,Female,North,6-10 purchases,Tablet,0.25,0.5526856785299122,0
2,Evening,Sunday,Fall,35-44,Female,West,10+ purchases,Tablet,0.5,0.6261926148329756,0
3,Morning,Sunday,Winter,45-54,Female,North,10+ purchases,Tablet,0.35,0.5676506540652418,1
2,Afternoon,Saturday,Winter,45-54,Male,North,1-5 purchases,Desktop,1.0,0.5641549215274543,1
4,Morning,Monday,Spring,55+,Female,East,No purchases,Mobile,0.3,0.5990737111194063,1
3,Evening,Friday,Spring,35-44,Female,South,10+ purchases,Tablet,0.75,0.7210294153490028,0
3,Night,Tuesday,Winter,35-44,Female,South,10+ purchases,Mobile,0.2,0.6602722244761585,1
4,Night,Sunday,Spring,35-44,Female,North,No purchases,Desktop,0.95,0.6631485558589897,1
2,Afternoon,Saturday,Spring,45-54,Male,East,No purchases,Desktop,0.85,0.5399548358888885,1
2,Evening,Friday,Winter,18-24,Male,South,1-5 purchases,Tablet,0.65,0.539413818600251,0
1,Afternoon,Friday,Winter,18-24,Male,East,10+ purchases,Mobile,0.4,0.6584191685067167,1
1,Evening,Thursday,Summer,45-54,Male,South,6-10 purchases,Mobile,0.95,0.7798323845062228,0
1,Afternoon,Wednesday,Winter,18-24,Male,West,10+ purchases,Mobile,0.6,0.6708653420697085,0
3,Evening,Sunday,Winter,55+,Female,South,1-5 purchases,Desktop,0.8,0.5899491558965362,1
3,Afternoon,Wednesday,Fall,35-44,Male,North,10+ purchases,Mobile,0.45,0.7402490069406088,1
3,Night,Monday,Fall,55+,Male,North,1-5 purchases,Tablet,0.95,0.5872858582824523,1
4,Evening,Wednesday,Fall,18-24,Male,West,No purchases,Desktop,0.5,0.6522429532518024,0
1,Morning,Saturday,Summer,35-44,Female,West,10+ purchases,Mobile,0.5,0.708521042456504,1
4,Morning,Friday,Fall,35-44,Female,West,No purchases,Desktop,1.0,0.6543679731274475,0
1,Night,Sunday,Spring,35-44,Female,East,6-10 purchases,Mobile,0.45,0.6440538024806762,1
1,Morning,Monday,Spring,25-34,Female,East,10+ purchases,Desktop,0.6,0.6157130318063743,0
3,Afternoon,Sunday,Summer,18-24,Female,South,6-10 purchases,Desktop,0.95,0.7809865507713456,1
2,Morning,Wednesday,Fall,25-34,Female,East,No purchases,Mobile,0.65,0.5400823407205163,1
1,Night,Thursday,Fall,18-24,Male,North,No purchases,Tablet,0.25,0.3433750904209359,0
2,Evening,Wednesday,Winter,35-44,Male,West,10+ purchases,Desktop,0.4,0.6000600652333175,1
4,Evening,Monday,Fall,18-24,Male,South,No purchases,Mobile,0.35,0.7232958926408791,1
3,Evening,Tuesday,Spring,55+,Male,South,10+ purchases,Mobile,0.3,0.7433671760865321,0
1,Afternoon,Saturday,Spring,25-34,Female,North,10+ purchases,Mobile,0.8,0.7403076218777512,1
3,Evening,Monday,Spring,25-34,Male,North,6-10 purchases,Tablet,0.7,0.7373814465218008,1
4,Afternoon,Monday,Spring,35-44,Female,South,No purchases,Mobile,0.65,0.7051560238678737,0
2,Morning,Monday,Fall,45-54,Female,West,No purchases,Mobile,0.05,0.3787760535320451,1
3,Evening,Sunday,Winter,25-34,Female,West,1-5 purchases,Desktop,0.4,0.6426424117244965,0
3,Afternoon,Friday,Winter,35-44,Male,North,10+ purchases,Desktop,0.35,0.6219006925388602,1
1,Night,Tuesday,Summer,45-54,Male,South,1-5 purchases,Mobile,0.2,0.560057221258971,0
2,Afternoon,Saturday,Fall,35-44,Male,East,1-5 purchases,Mobile,0.65,0.6548014558967649,1
4,Evening,Sunday,Winter,55+,Female,South,No purchases,Desktop,0.8,0.6676322959659937,0
1,Night,Sunday,Summer,18-24,Male,South,6-10 purchases,Tablet,0.35,0.5860744187887036,0
3,Afternoon,Sunday,Fall,25-34,Female,North,10+ purchases,Desktop,0.7,0.709425002937869,1
3,Night,Monday,Spring,45-54,Female,South,10+ purchases,Desktop,0.65,0.6908416401133699,0
2,Night,Friday,Summer,45-54,Male,East,No purchases,Desktop,0.45,0.5238937730957379,0
4,Night,Tuesday,Spring,25-34,Female,North,No purchases,Mobile,0.35,0.6598188781104819,1
4,Night,Thursday,Summer,25-34,Male,North,No purchases,Mobile,0.4,0.6969763553519125,1
3,Afternoon,Wednesday,Summer,25-34,Female,East,6-10 purchases,Tablet,0.95,0.7205474306088409,1
4,Evening,Tuesday,Summer,18-24,Male,South,No purchases,Tablet,0.5,0.6805259582364598,1
1,Evening,Thursday,Spring,18-24,Male,North,10+ purchases,Mobile,1.0,0.8304092385275818,1
2,Evening,Thursday,Spring,35-44,Female,North,No purchases,Desktop,1.0,0.623503326809533,0
3,Night,Sunday,Summer,55+,Female,East,10+ purchases,Desktop,0.4,0.6517171161510821,0
4,Afternoon,Monday,Spring,35-44,Male,South,No purchases,Mobile,0.6,0.6916763626844268,1
4,Afternoon,Wednesday,Fall,55+,Female,South,No purchases,Mobile,0.6,0.6290308331773682,0
1,Night,Saturday,Fall,55+,Male,West,1-5 purchases,Desktop,0.8,0.5275128952356466,1
4,Night,Friday,Fall,18-24,Male,East,No purchases,Mobile,0.05,0.6545065013467645,1
1,Morning,Saturday,Spring,18-24,Male,East,6-10 purchases,Desktop,0.45,0.6392920406785969,0
2,Evening,Friday,Fall,25-34,Male,North,6-10 purchases,Desktop,0.7,0.6988191999632497,0
3,Evening,Saturday,Spring,35-44,Female,East,1-5 purchases,Mobile,0.7,0.744432054845066,1
1,Afternoon,Thursday,Spring,18-24,Male,South,6-10 purchases,Desktop,0.7,0.6484309200219845,1
4,Afternoon,Tuesday,Summer,25-34,Male,West,No purchases,Desktop,0.3,0.6354612955051908,1
4,Evening,Saturday,Spring,35-44,Female,South,No purchases,Mobile,0.5,0.7370744687464376,1
2,Afternoon,Thursday,Fall,25-34,Male,South,6-10 purchases,Mobile,0.65,0.6965836602285637,1
1,Night,Monday,Winter,18-24,Male,South,6-10 purchases,Desktop,0.75,0.5359978248345205,0
3,Morning,Saturday,Fall,25-34,Female,East,6-10 purchases,Tablet,0.35,0.5773227503724095,0
4,Afternoon,Sunday,Winter,35-44,Female,West,No purchases,Mobile,0.65,0.7031045464506546,1
1,Afternoon,Wednesday,Winter,18-24,Male,North,1-5 purchases,Desktop,1.0,0.6206661448933131,1
4,Evening,Wednesday,Fall,35-44,Female,West,No purchases,Mobile,0.5,0.7358466842620357,1
3,Night,Monday,Fall,45-54,Male,North,6-10 purchases,Tablet,0.1,0.5112759320614636,0
1,Morning,Friday,Fall,25-34,Male,West,6-10 purchases,Mobile,0.1,0.5922065301150823,1
4,Morning,Sunday,Winter,18-24,Female,East,1-5 purchases,Mobile,0.2,0.6569308689095912,1
3,Evening,Monday,Summer,25-34,Female,North,1-5 purchases,Desktop,0.45,0.7009215131703318,1
1,Evening,Thursday,Winter,35-44,Male,North,6-10 purchases,Mobile,0.7,0.6206972035140615,1
1,Evening,Monday,Fall,25-34,Male,North,10+ purchases,Mobile,0.9,0.7617226457344152,1
2,Night,Monday,Summer,35-44,Female,South,6-10 purchases,Mobile,0.8,0.6974571582552357,1
3,Afternoon,Friday,Spring,18-24,Female,South,6-10 purchases,Mobile,0.55,0.7440540436613156,1
1,Morning,Sunday,Spring,18-24,Female,East,10+ purchases,Desktop,0.8,0.6624662674516559,0
2,Evening,Wednesday,Fall,45-54,Male,South,6-10 purchases,Desktop,1.0,0.7146011855117979,1
1,Evening,Sunday,Fall,18-24,Male,South,10+ purchases,Mobile,0.95,0.7919259271822491,1
4,Evening,Monday,Summer,35-44,Female,South,1-5 purchases,Tablet,0.75,0.7225010857633138,1
2,Evening,Tuesday,Summer,55+,Male,East,No purchases,Tablet,0.4,0.47327890075582824,0
1,Night,Sunday,Fall,25-34,Male,North,6-10 purchases,Mobile,0.7,0.6417687458608572,1
4,Morning,Thursday,Spring,55+,Female,West,1-5 purchases,Desktop,1.0,0.656985261158359,0
4,Morning,Friday,Summer,35-44,Male,West,No purchases,Mobile,0.5,0.7384330355045399,0
4,Morning,Monday,Summer,18-24,Female,South,No purchases,Desktop,0.3,0.5983900479458873,1
2,Morning,Monday,Fall,25-34,Female,East,6-10 purchases,Desktop,0.7,0.6149323583525138,0
4,Evening,Monday,Fall,35-44,Male,West,No purchases,Tablet,0.85,0.6460140501974792,1
3,Evening,Sunday,Summer,18-24,Female,South,6-10 purchases,Desktop,0.8,0.7636086942372612,1
1,Morning,Monday,Winter,25-34,Male,North,10+ purchases,Tablet,0.9,0.583108944425014,1
3,Afternoon,Saturday,Spring,25-34,Male,East,10+ purchases,Tablet,0.85,0.7369185831290813,1
4,Afternoon,Wednesday,Spring,35-44,Male,South,No purchases,Mobile,0.2,0.6257413170801447,0
4,Afternoon,Saturday,Summer,18-24,Male,South,No purchases,Mobile,0.2,0.7089666948141246,1
3,Night,Wednesday,Winter,55+,Female,North,No purchases,Mobile,0.75,0.5620209968956247,0
2,Afternoon,Tuesday,Summer,25-34,Female,West,No purchases,Desktop,0.75,0.5951081177127894,1
4,Night,Monday,Spring,55+,Female,East,No purchases,Mobile,0.35,0.5992375858464433,0
4,Morning,Tuesday,Winter,55+,Male,West,No purchases,Mobile,0.8,0.66016092777358,1
3,Evening,Thursday,Spring,35-44,Female,East,6-10 purchases,Mobile,0.5,0.7346224977241953,0
4,Night,Saturday,Summer,45-54,Male,West,No purchases,Mobile,0.2,0.6311019178758579,1
4,Morning,Thursday,Fall,25-34,Female,West,No purchases,Mobile,0.4,0.6357618561846201,1
2,Afternoon,Sunday,Summer,35-44,Male,South,6-10 purchases,Tablet,0.55,0.6294492129034313,0
2,Evening,Thursday,Spring,25-34,Female,West,1-5 purchases,Mobile,0.9,0.741506327540961,1
2,Morning,Monday,Summer,35-44,Female,West,No purchases,Tablet,0.9,0.5254073339579803,0
2,Night,Wednesday,Winter,35-44,Male,South,1-5 purchases,Desktop,0.05,0.40783642595599207,0
2,Morning,Friday,Winter,55+,Male,South,6-10 purchases,Desktop,0.8,0.5598253381019983,0
4,Night,Tuesday,Spring,35-44,Female,East,No purchases,Mobile,0.6,0.6899636808110516,1
1,Afternoon,Friday,Spring,25-34,Female,South,10+ purchases,Mobile,0.6,0.7087238801699499,0
4,Afternoon,Thursday,Winter,35-44,Female,East,No purchases,Tablet,0.95,0.5971190130141532,1
4,Morning,Monday,Fall,18-24,Female,East,No purchases,Mobile,0.6,0.652391089319769,1
1,Afternoon,Saturday,Fall,25-34,Male,West,10+ purchases,Mobile,0.5,0.7098286377210203,0
3,Evening,Thursday,Winter,35-44,Male,East,10+ purchases,Mobile,0.55,0.7762897671777278,1
1,Morning,Monday,Spring,25-34,Male,South,1-5 purchases,Tablet,0.4,0.43956401968255837,0
2,Afternoon,Thursday,Spring,35-44,Female,North,No purchases,Tablet,0.2,0.33135526867350096,1
4,Night,Wednesday,Winter,18-24,Male,East,No purchases,Tablet,1.0,0.5778847334341957,1
2,Evening,Sunday,Winter,55+,Male,South,1-5 purchases,Mobile,0.65,0.6382474553336265,1
1,Morning,Tuesday,Fall,18-24,Male,South,1-5 purchases,Desktop,0.9,0.5494279817643972,1
3,Morning,Sunday,Spring,35-44,Female,West,6-10 purchases,Mobile,0.2,0.6490496493125132,0
3,Night,Thursday,Summer,25-34,Female,South,6-10 purchases,Desktop,0.6,0.6604111447382823,1
4,Afternoon,Wednesday,Winter,35-44,Female,North,No purchases,Mobile,0.1,0.5530738296153601,1
1,Morning,Saturday,Winter,18-24,Male,South,10+ purchases,Mobile,0.9,0.7429078773001502,0
2,Night,Friday,Spring,25-34,Female,East,1-5 purchases,Desktop,0.95,0.5798847547882822,0
2,Afternoon,Wednesday,Winter,18-24,Male,North,No purchases,Mobile,0.5,0.5647148671887378,0
3,Morning,Friday,Spring,35-44,Male,West,6-10 purchases,Desktop,0.35,0.6528267997953888,1
4,Afternoon,Saturday,Winter,45-54,Female,West,No purchases,Mobile,0.4,0.6273105015261268,1
1,Afternoon,Saturday,Summer,18-24,Male,South,10+ purchases,Mobile,0.75,0.78371868013101,1
2,Night,Saturday,Winter,45-54,Female,North,1-5 purchases,Desktop,0.2,0.46294753701056757,0
3,Morning,Tuesday,Summer,55+,Male,East,6-10 purchases,Mobile,0.6,0.7574196486841371,1
4,Morning,Saturday,Summer,35-44,Female,West,No purchases,Mobile,0.6,0.7205623929124222,1
3,Morning,Monday,Summer,18-24,Male,North,6-10 purchases,Desktop,1.0,0.7276214907702567,0
4,Night,Tuesday,Fall,25-34,Female,South,No purchases,Mobile,0.15,0.5708912999540845,0
1,Afternoon,Friday,Spring,35-44,Male,South,No purchases,Desktop,0.95,0.5731535037966301,1
3,Morning,Monday,Winter,55+,Male,West,10+ purchases,Desktop,0.35,0.5811590406992476,0
2,Evening,Friday,Fall,55+,Male,South,No purchases,Desktop,0.65,0.4920017671220936,0
4,Evening,Wednesday,Winter,18-24,Male,East,No purchases,Mobile,0.95,0.778605655317117,0
3,Morning,Thursday,Winter,45-54,Female,East,6-10 purchases,Mobile,0.6,0.6017350740749868,0
4,Evening,Wednesday,Spring,35-44,Male,West,No purchases,Desktop,0.3,0.6720844130240802,1
3,Afternoon,Monday,Winter,35-44,Female,South,1-5 purchases,Desktop,0.7,0.5984882351563721,1
3,Morning,Thursday,Spring,35-44,Female,North,10+ purchases,Tablet,0.7,0.6597440086983717,1
1,Evening,Sunday,Spring,25-34,Male,South,10+ purchases,Mobile,0.45,0.7843990671952844,1
2,Afternoon,Friday,Winter,18-24,Male,West,1-5 purchases,Mobile,0.55,0.5947516240704386,0
3,Morning,Wednesday,Winter,45-54,Male,North,6-10 purchases,Desktop,1.0,0.6853878108773985,1
1,Night,Sunday,Spring,18-24,Male,East,10+ purchases,Mobile,0.85,0.7331202991885181,1
4,Morning,Wednesday,Summer,35-44,Female,West,No purchases,Desktop,1.0,0.7081456359615387,0
4,Afternoon,Friday,Summer,35-44,Male,West,No purchases,Desktop,0.75,0.6651977731894703,0
3,Afternoon,Friday,Winter,35-44,Female,East,1-5 purchases,Desktop,0.05,0.49049059823509833,1
2,Afternoon,Sunday,Fall,45-54,Male,West,1-5 purchases,Tablet,0.75,0.5083671631078402,0
4,Morning,Sunday,Winter,25-34,Male,South,No purchases,Desktop,0.55,0.6183937021748626,1
3,Night,Tuesday,Summer,45-54,Female,North,10+ purchases,Tablet,0.2,0.564425078321151,1
4,Afternoon,Monday,Fall,35-44,Female,East,No purchases,Mobile,0.75,0.6774673177217974,1
1,Morning,Saturday,Fall,18-24,Male,West,10+ purchases,Mobile,0.2,0.6638870969433067,0
3,Evening,Sunday,Fall,35-44,Female,North,6-10 purchases,Mobile,0.8,0.7979276122344197,1
