U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Night,Friday,Winter,18-24,Male,West,No purchases,Desktop,0.8,0.4416281900628036,0
1,Afternoon,Wednesday,Fall,18-24,Female,South,1-5 purchases,Mobile,0.95,0.659810382902139,0
3,Morning,Saturday,Summer,55+,Female,North,10+ purchases,Mobile,0.25,0.7298755994803805,1
3,Morning,Monday,Summer,35-44,Female,North,6-10 purchases,Desktop,0.55,0.6859562976989875,0
3,Evening,Friday,Summer,25-34,Male,West,6-10 purchases,Tablet,0.5,0.6681668444293136,1
3,Afternoon,Friday,Spring,45-54,Female,East,10+ purchases,Mobile,0.45,0.7631608355289019,0
1,Night,Saturday,Summer,35-44,Male,East,6-10 purchases,Mobile,0.3,0.6595953907179155,1
3,Afternoon,Monday,Fall,55+,Male,South,6-10 purchases,Mobile,0.1,0.6174450695032798,1
2,Afternoon,Thursday,Spring,25-34,Male,East,1-5 purchases,Desktop,0.95,0.6866626343107228,1
4,Afternoon,Friday,Fall,18-24,Male,South,No purchases,Mobile,0.45,0.6545051520332168,1
4,Night,Saturday,Summer,18-24,Male,East,No purchases,Mobile,0.9,0.7797518478424411,1
2,Afternoon,Wednesday,Summer,18-24,Female,West,No purchases,Desktop,0.95,0.6048898234676052,1
1,Evening,Tuesday,Winter,18-24,Male,South,1-5 purchases,Desktop,0.75,0.6303766987048378,1
3,Morning,Friday,Spring,55+,Female,West,6-10 purchases,Mobile,0.35,0.5808563685980866,1
3,Afternoon,Thursday,Summer,35-44,Male,South,10+ purchases,Desktop,0.65,0.7558344942659402,1
4,Afternoon,Saturday,Fall,55+,Female,North,1-5 purchases,Mobile,0.2,0.6147063266486036,1
3,Evening,Monday,Winter,35-44,Male,East,No purchases,Mobile,0.3,0.6479283075150271,0
1,Night,Saturday,Summer,18-24,Female,West,10+ purchases,Mobile,0.3,0.6473973535181862,0
3,Night,Wednesday,Winter,55+,Male,South,6-10 purchases,Desktop,0.35,0.5117367298414454,1
2,Night,Friday,Summer,18-24,Female,North,No purchases,Tablet,1.0,0.5646100028212975,1
4,Afternoon,Friday,Summer,18-24,Female,North,No purchases,Desktop,0.2,0.6149088603726949,1
2,Night,Friday,Summer,25-34,Female,South,1-5 purchases,Tablet,0.25,0.4873491866204402,1
3,Evening,Saturday,Summer,55+,Male,East,6-10 purchases,Mobile,0.6,0.8035865704711149,1
4,Morning,Wednesday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.15,0.67998558711625,1
3,Afternoon,Tuesday,Fall,45-54,Female,East,10+ purchases,Desktop,0.95,0.7449647483964241,1
4,Morning,Tuesday,Winter,18-24,Male,West,No purchases,Mobile,0.4,0.5911152739046645,1
1,Night,Saturday,Spring,25-34,Female,North,1-5 purchases,Mobile,0.6,0.6408406914019587,0
4,Afternoon,Wednesday,Winter,35-44,Male,North,No purchases,Desktop,0.95,0.6914946302553915,1
1,Evening,Thursday,Fall,18-24,Female,East,1-5 purchases,Mobile,0.8,0.7135534784291147,0
1,Evening,Wednesday,Spring,35-44,Male,South,10+ purchases,Mobile,0.55,0.7479242708457431,0
1,Evening,Wednesday,Summer,18-24,Female,South,10+ purchases,Mobile,0.7,0.8055706908945941,1
3,Morning,Saturday,Fall,45-54,Female,South,1-5 purchases,Tablet,0.85,0.5754589853790051,0
1,Morning,Saturday,Summer,25-34,Male,North,No purchases,Mobile,0.25,0.5318573801373533,0
3,Morning,Saturday,Winter,45-54,Male,North,10+ purchases,Tablet,0.5,0.623177939604406,1
4,Night,Saturday,Summer,18-24,Female,East,No purchases,Mobile,0.8,0.7669773650317774,1
1,Evening,Monday,Fall,35-44,Male,North,1-5 purchases,Mobile,0.8,0.6939462668775501,0
2,Afternoon,Tuesday,Winter,18-24,Female,East,6-10 purchases,Mobile,0.3,0.5884852783949092,1
2,Night,Monday,Winter,35-44,Male,West,6-10 purchases,Mobile,0.35,0.5166226571648829,1
2,Night,Wednesday,Winter,35-44,Female,North,No purchases,Desktop,0.5,0.41755225435415433,0
2,Evening,Monday,Summer,45-54,Female,South,1-5 purchases,Mobile,0.7,0.7222623852672941,1
4,Evening,Friday,Spring,45-54,Male,West,No purchases,Mobile,0.7,0.6867475718005912,0
3,Morning,Saturday,Spring,35-44,Male,East,10+ purchases,Tablet,0.45,0.670441231956386,0
2,Afternoon,Wednesday,Spring,45-54,Female,North,1-5 purchases,Desktop,1.0,0.6081502651952819,0
3,Evening,Tuesday,Spring,25-34,Female,West,10+ purchases,Desktop,1.0,0.7746252645840694,1
3,Evening,Wednesday,Spring,45-54,Female,East,6-10 purchases,Mobile,1.0,0.8382092917104033,1
3,Morning,Friday,Fall,35-44,Male,North,6-10 purchases,Mobile,0.15,0.6464622567251214,0
4,Morning,Saturday,Spring,35-44,Male,South,No purchases,Desktop,0.75,0.6965501489964163,0
3,Morning,Tuesday,Summer,35-44,Female,West,1-5 purchases,Desktop,0.35,0.5290149887128676,1
2,Evening,Saturday,Winter,18-24,Male,East,No purchases,Desktop,0.8,0.6846633569031565,0
3,Night,Tuesday,Summer,55+,Female,West,1-5 purchases,Desktop,0.85,0.5811129006433485,1
2,Night,Monday,Winter,25-34,Female,North,6-10 purchases,Tablet,0.55,0.4778074969324981,1
2,Morning,Saturday,Winter,18-24,Male,West,1-5 purchases,Mobile,1.0,0.6505846468312027,1
2,Night,Thursday,Winter,25-34,Female,East,1-5 purchases,Desktop,0.35,0.46421827119787706,1
1,Afternoon,Monday,Fall,25-34,Female,South,10+ purchases,Desktop,0.8,0.6443655412804533,0
2,Evening,Wednesday,Spring,25-34,Female,East,No purchases,Mobile,0.75,0.6617724424370363,1
2,Night,Thursday,Summer,35-44,Female,East,1-5 purchases,Desktop,0.65,0.5942364018658673,1
3,Morning,Wednesday,Spring,55+,Male,South,10+ purchases,Desktop,0.1,0.5837429128908812,0
2,Afternoon,Monday,Summer,25-34,Female,East,1-5 purchases,Mobile,0.25,0.5890029073902668,0
1,Night,Saturday,Summer,18-24,Male,South,No purchases,Desktop,0.55,0.611055179050652,0
2,Afternoon,Monday,Spring,25-34,Male,East,No purchases,Desktop,0.4,0.5183637803710354,1
3,Afternoon,Monday,Summer,35-44,Female,South,10+ purchases,Tablet,0.15,0.6104375096485094,1
2,Evening,Tuesday,Winter,18-24,Female,South,1-5 purchases,Mobile,0.3,0.6155646504433165,1
2,Evening,Thursday,Summer,35-44,Female,South,1-5 purchases,Desktop,0.9,0.6500409839339181,1
3,Evening,Friday,Winter,25-34,Male,North,10+ purchases,Desktop,0.75,0.7844828196698118,1
3,Night,Monday,Winter,35-44,Female,East,6-10 purchases,Mobile,0.3,0.6694901535850017,1
4,Morning,Monday,Winter,25-34,Male,South,No purchases,Desktop,0.1,0.5598210679393659,0
3,Night,Saturday,Summer,55+,Female,North,10+ purchases,Desktop,0.9,0.7497620471864853,1
3,Afternoon,Friday,Summer,55+,Female,West,10+ purchases,Desktop,0.35,0.6397095098374185,0
2,Night,Wednesday,Winter,25-34,Female,North,No purchases,Desktop,0.7,0.46992562551722605,0
3,Morning,Monday,Winter,45-54,Male,West,10+ purchases,Mobile,0.9,0.7355533055899433,1
4,Morning,Friday,Summer,45-54,Female,West,No purchases,Desktop,0.65,0.5934363039987328,1
3,Evening,Saturday,Winter,25-34,Male,West,6-10 purchases,Tablet,0.5,0.6643039380484469,1
4,Evening,Sunday,Summer,45-54,Female,East,1-5 purchases,Tablet,0.45,0.6667439221682522,1
2,Afternoon,Friday,Spring,45-54,Female,South,1-5 purchases,Mobile,1.0,0.6700385286017321,0
1,Morning,Friday,Fall,25-34,Male,South,1-5 purchases,Mobile,0.6,0.6124019645142739,0
3,Afternoon,Saturday,Spring,55+,Male,South,1-5 purchases,Desktop,0.65,0.6442670119742395,1
2,Night,Saturday,Winter,45-54,Female,East,1-5 purchases,Tablet,0.25,0.3953869397314233,0
3,Afternoon,Saturday,Spring,25-34,Female,West,6-10 purchases,Mobile,0.85,0.7568008204371278,1
4,Night,Sunday,Winter,25-34,Female,East,No purchases,Mobile,0.25,0.6303535102499186,0
1,Evening,Saturday,Fall,35-44,Male,North,10+ purchases,Mobile,0.85,0.8046840345139153,1
3,Morning,Tuesday,Summer,45-54,Female,West,10+ purchases,Mobile,0.2,0.6690110968826392,1
3,Night,Friday,Fall,35-44,Male,West,10+ purchases,Desktop,0.05,0.5380405425797891,0
1,Morning,Wednesday,Winter,25-34,Male,West,6-10 purchases,Mobile,0.9,0.6197734190653179,1
4,Evening,Monday,Spring,35-44,Male,West,No purchases,Mobile,0.65,0.7173174320654778,1
1,Evening,Saturday,Winter,25-34,Male,North,1-5 purchases,Desktop,0.9,0.664990590602718,1
1,Night,Thursday,Summer,18-24,Female,South,6-10 purchases,Tablet,0.3,0.5024974124188887,0
2,Night,Thursday,Winter,35-44,Male,West,1-5 purchases,Mobile,0.55,0.5594556522618156,1
4,Afternoon,Friday,Fall,25-34,Female,East,1-5 purchases,Tablet,0.1,0.5347772479890618,0
3,Evening,Sunday,Winter,55+,Female,South,10+ purchases,Mobile,0.8,0.7811096882991724,1
4,Evening,Monday,Spring,45-54,Male,West,No purchases,Desktop,0.9,0.6891894570158259,1
1,Afternoon,Monday,Winter,25-34,Male,South,6-10 purchases,Desktop,0.7,0.5326092216022711,0
2,Morning,Friday,Summer,25-34,Male,West,1-5 purchases,Desktop,0.9,0.5788873052350936,0
1,Afternoon,Tuesday,Summer,25-34,Male,West,1-5 purchases,Mobile,0.1,0.5387331047915566,0
1,Evening,Friday,Fall,35-44,Male,North,10+ purchases,Desktop,0.4,0.651058655696548,0
3,Afternoon,Tuesday,Winter,35-44,Male,South,6-10 purchases,Desktop,0.95,0.699787432191151,1
3,Night,Thursday,Summer,35-44,Female,East,1-5 purchases,Desktop,0.15,0.6063543983470686,1
2,Evening,Wednesday,Winter,18-24,Female,East,1-5 purchases,Mobile,0.3,0.647040470076916,1
3,Afternoon,Tuesday,Winter,25-34,Female,East,10+ purchases,Desktop,0.1,0.6094937343324976,0
2,Evening,Saturday,Spring,35-44,Female,North,No purchases,Mobile,0.65,0.6690110187989923,1
2,Morning,Thursday,Spring,35-44,Male,North,1-5 purchases,Desktop,0.9,0.6305529877580976,0
1,Morning,Thursday,Fall,45-54,Male,East,6-10 purchases,Desktop,0.55,0.5087475306051054,1
2,Morning,Saturday,Summer,35-44,Female,West,6-10 purchases,Mobile,0.25,0.5559840393250517,1
4,Night,Friday,Summer,35-44,Male,South,No purchases,Desktop,0.4,0.6271614423905443,1
4,Night,Saturday,Summer,35-44,Female,East,No purchases,Mobile,0.2,0.6453700574033133,0
3,Afternoon,Saturday,Winter,25-34,Female,North,1-5 purchases,Mobile,0.85,0.7602930297179389,1
2,Evening,Sunday,Spring,25-34,Male,North,1-5 purchases,Desktop,0.95,0.7282851302628189,1
3,Morning,Monday,Summer,35-44,Male,West,10+ purchases,Desktop,0.35,0.6954714144267208,1
3,Morning,Saturday,Summer,35-44,Male,South,10+ purchases,Mobile,0.2,0.7375255725015877,0
2,Morning,Thursday,Spring,45-54,Male,East,No purchases,Mobile,0.6,0.555529087436525,1
4,Evening,Wednesday,Fall,35-44,Female,South,No purchases,Mobile,0.35,0.6749266093658051,0
4,Morning,Friday,Spring,35-44,Female,North,No purchases,Mobile,0.05,0.5937525086526286,1
4,Night,Sunday,Summer,25-34,Male,West,No purchases,Tablet,0.75,0.6749959752781646,0
1,Morning,Friday,Summer,35-44,Female,North,No purchases,Tablet,0.75,0.48405140111462813,0
3,Afternoon,Monday,Summer,35-44,Female,North,No purchases,Tablet,0.5,0.5193859365239494,0
4,Night,Thursday,Summer,18-24,Female,South,No purchases,Desktop,0.1,0.562779496423927,1
2,Evening,Sunday,Fall,18-24,Male,East,No purchases,Mobile,0.55,0.67021748743524,1
2,Afternoon,Sunday,Summer,25-34,Female,East,1-5 purchases,Tablet,0.55,0.6428726472577867,1
4,Morning,Sunday,Winter,25-34,Male,North,No purchases,Tablet,0.6,0.6168840583623626,1
3,Night,Saturday,Summer,45-54,Female,North,10+ purchases,Desktop,0.6,0.7532880150609227,0
2,Evening,Saturday,Fall,35-44,Female,West,1-5 purchases,Desktop,0.6,0.5860770024898423,0
4,Morning,Sunday,Summer,18-24,Female,North,No purchases,Tablet,0.65,0.6818503364772707,1
2,Afternoon,Sunday,Spring,35-44,Female,West,6-10 purchases,Desktop,0.95,0.6776005202673998,1
4,Afternoon,Thursday,Fall,18-24,Male,South,No purchases,Mobile,0.4,0.7187141884891041,1
1,Evening,Sunday,Winter,25-34,Female,West,No purchases,Mobile,0.9,0.5972036724354305,0
2,Afternoon,Wednesday,Spring,45-54,Male,West,1-5 purchases,Desktop,0.1,0.3964525754442644,0
2,Morning,Friday,Spring,25-34,Female,South,1-5 purchases,Desktop,0.55,0.5037830096183377,1
2,Evening,Thursday,Winter,35-44,Male,West,10+ purchases,Desktop,0.25,0.5882393727440022,1
3,Afternoon,Friday,Summer,55+,Female,West,No purchases,Mobile,0.5,0.5797437208958753,1
1,Morning,Tuesday,Winter,18-24,Male,North,6-10 purchases,Mobile,0.1,0.5676863358843844,0
4,Morning,Wednesday,Fall,25-34,Female,West,No purchases,Mobile,0.9,0.6476710852727798,1
4,Afternoon,Monday,Spring,25-34,Female,South,1-5 purchases,Desktop,0.45,0.61940423500045,1
3,Afternoon,Thursday,Winter,35-44,Female,East,6-10 purchases,Desktop,0.25,0.6140960332972357,1
4,Morning,Sunday,Winter,55+,Male,West,1-5 purchases,Mobile,0.5,0.6062117920057306,1
2,Evening,Saturday,Summer,35-44,Female,West,1-5 purchases,Mobile,0.9,0.7266363410600786,0
2,Night,Wednesday,Winter,18-24,Male,East,6-10 purchases,Mobile,0.5,0.6403643663347203,1
3,Morning,Saturday,Winter,45-54,Male,West,1-5 purchases,Tablet,0.8,0.5362113276836443,1
1,Evening,Tuesday,Summer,25-34,Male,East,6-10 purchases,Tablet,0.95,0.7223813706999167,1
4,Afternoon,Friday,Spring,25-34,Female,North,1-5 purchases,Desktop,0.85,0.7389440013767786,1
3,Afternoon,Sunday,Spring,35-44,Female,South,10+ purchases,Tablet,0.8,0.6998376510728008,1
2,Evening,Tuesday,Winter,45-54,Male,South,1-5 purchases,Mobile,0.35,0.6179192940988518,0
2,Evening,Monday,Winter,45-54,Female,South,No purchases,Desktop,0.45,0.4911920988907829,0
2,Morning,Wednesday,Winter,35-44,Female,East,No purchases,Desktop,0.3,0.3864572724125773,0
2,Afternoon,Saturday,Summer,25-34,Female,East,No purchases,Desktop,0.6,0.5905513698799318,1
3,Afternoon,Tuesday,Summer,55+,Male,East,1-5 purchases,Tablet,0.85,0.6382592016344145,0
3,Afternoon,Thursday,Fall,45-54,Female,East,10+ purchases,Desktop,0.85,0.7655329927475011,1
2,Night,Wednesday,Fall,55+,Female,West,6-10 purchases,Desktop,0.8,0.5277385134288455,0
2,Evening,Monday,Spring,35-44,Male,East,No purchases,Mobile,0.4,0.6155219767883862,0
1,Morning,Tuesday,Fall,25-34,Female,West,1-5 purchases,Mobile,0.55,0.4824420670266702,1
4,Morning,Sunday,Fall,25-34,Male,North,No purchases,Desktop,0.7,0.6855512931252136,1
1,Afternoon,Tuesday,Fall,18-24,Female,West,6-10 purchases,Mobile,0.05,0.5019197761366513,1
3,Morning,Tuesday,Spring,45-54,Male,North,6-10 purchases,Desktop,0.6,0.6700662244147751,1
1,Night,Sunday,Fall,45-54,Male,North,6-10 purchases,Desktop,0.95,0.6390167966964808,1
2,Night,Wednesday,Winter,45-54,Female,North,1-5 purchases,Desktop,0.5,0.460646869974016,1
2,Morning,Thursday,Winter,18-24,Male,West,No purchases,Desktop,0.1,0.34773714880524537,0
2,Afternoon,Friday,Winter,55+,Female,East,6-10 purchases,Desktop,0.95,0.5862223887567946,0
1,Night,Thursday,Winter,25-34,Male,East,1-5 purchases,Mobile,0.2,0.5044536558242985,1
3,Night,Tuesday,Winter,25-34,Male,North,1-5 purchases,Desktop,0.5,0.631618295745264,1
3,Evening,Monday,Winter,35-44,Female,North,10+ purchases,Mobile,1.0,0.8559106696331042,1
2,Night,Saturday,Fall,35-44,Female,South,1-5 purchases,Mobile,0.45,0.5846523703836534,1
4,Morning,Wednesday,Summer,45-54,Male,West,No purchases,Mobile,0.3,0.5432801641524231,1
1,Afternoon,Friday,Spring,25-34,Male,South,1-5 purchases,Mobile,0.5,0.6034295403163112,1
2,Afternoon,Sunday,Fall,55+,Male,West,1-5 purchases,Mobile,1.0,0.6053032706697111,1
2,Evening,Thursday,Winter,55+,Male,North,1-5 purchases,Mobile,0.85,0.6816088566931484,1
1,Evening,Sunday,Winter,25-34,Male,East,No purchases,Desktop,0.5,0.5525187941120003,1
1,Morning,Friday,Fall,35-44,Male,East,1-5 purchases,Mobile,0.4,0.5549051765899499,1
2,Morning,Monday,Winter,35-44,Female,West,No purchases,Mobile,0.5,0.4235149077078044,1
4,Night,Sunday,Winter,25-34,Female,North,No purchases,Mobile,0.5,0.6317977851813101,0
1,Evening,Sunday,Winter,18-24,Male,South,1-5 purchases,Tablet,0.95,0.6032095346206898,1
2,Night,Tuesday,Spring,35-44,Male,East,No purchases,Desktop,0.5,0.504312681352151,0
4,Night,Monday,Fall,45-54,Female,West,1-5 purchases,Desktop,0.6,0.5757056397329514,0
3,Night,Monday,Fall,45-54,Female,South,1-5 purchases,Mobile,0.4,0.5979869304857417,1
1,Morning,Monday,Winter,55+,Male,South,10+ purchases,Mobile,0.55,0.5766993064081178,1
2,Afternoon,Tuesday,Fall,45-54,Male,South,1-5 purchases,Mobile,0.75,0.6324121091195796,1
1,Evening,Monday,Spring,18-24,Female,South,6-10 purchases,Mobile,0.95,0.7597317407651009,1
1,Afternoon,Thursday,Winter,35-44,Male,South,6-10 purchases,Mobile,0.05,0.5307608862700484,0
3,Evening,Sunday,Winter,55+,Male,West,10+ purchases,Desktop,0.7,0.7187259908529784,1
2,Evening,Tuesday,Spring,18-24,Female,North,No purchases,Mobile,0.55,0.6686126358517336,0
2,Night,Monday,Fall,35-44,Female,South,No purchases,Mobile,0.55,0.5116281654576574,0
1,Morning,Tuesday,Fall,55+,Male,West,10+ purchases,Mobile,0.45,0.5829224756381813,1
