U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Morning,Saturday,Winter,18-24,Male,West,1-5 purchases,Mobile,0.25,0.602192677429526,1
4,Afternoon,Monday,Winter,18-24,Female,West,No purchases,Mobile,0.5,0.4545608800501374,1
4,Afternoon,Friday,Winter,25-34,Female,North,No purchases,Desktop,0.35,0.4117265809700377,1
4,Evening,Friday,Spring,35-44,Female,West,No purchases,Desktop,0.3,0.46836280997222624,1
2,Night,Saturday,Summer,45-54,Male,West,1-5 purchases,Desktop,0.75,0.4851334974721116,0
3,Morning,Monday,Fall,35-44,Male,South,10+ purchases,Mobile,0.35,0.7121365049313395,1
1,Evening,Tuesday,Winter,25-34,Male,South,10+ purchases,Mobile,0.55,0.6465024248818376,0
4,Night,Thursday,Spring,18-24,Female,East,No purchases,Mobile,0.45,0.47153266783590136,0
1,Night,Sunday,Summer,25-34,Male,North,1-5 purchases,Mobile,0.95,0.6394552096264227,0
2,Night,Friday,Summer,18-24,Male,East,6-10 purchases,Desktop,0.25,0.5110410052064525,1
2,Afternoon,Saturday,Summer,45-54,Male,East,1-5 purchases,Desktop,0.7,0.5521990196479954,0
1,Evening,Sunday,Summer,35-44,Male,West,6-10 purchases,Mobile,0.55,0.6977002586457971,1
1,Morning,Thursday,Summer,55+,Male,South,1-5 purchases,Mobile,0.3,0.5959186031768706,1
2,Morning,Tuesday,Winter,25-34,Male,South,No purchases,Desktop,0.5,0.44674296863221985,0
2,Night,Monday,Winter,18-24,Male,North,1-5 purchases,Desktop,1.0,0.49991553321227183,1
3,Night,Tuesday,Summer,35-44,Male,West,1-5 purchases,Mobile,0.5,0.6505604755358873,1
2,Night,Saturday,Summer,45-54,Male,South,1-5 purchases,Desktop,0.6,0.5642696354217744,0
2,Evening,Thursday,Winter,18-24,Female,North,1-5 purchases,Mobile,0.25,0.4864305193212721,0
2,Morning,Sunday,Winter,25-34,Female,North,No purchases,Tablet,0.3,0.4202032609351731,0
4,Evening,Monday,Winter,45-54,Male,East,No purchases,Desktop,0.8,0.490857394779054,1
4,Afternoon,Sunday,Fall,25-34,Female,North,No purchases,Mobile,0.35,0.5221127894556356,0
2,Evening,Tuesday,Spring,45-54,Male,East,1-5 purchases,Desktop,0.85,0.551994874703858,0
1,Night,Sunday,Spring,55+,Female,South,1-5 purchases,Tablet,0.95,0.5449269842968628,0
3,Night,Sunday,Spring,25-34,Male,South,10+ purchases,Mobile,0.9,0.748168594268169,1
2,Afternoon,Friday,Summer,35-44,Male,South,1-5 purchases,Desktop,0.45,0.5125077350282273,0
4,Night,Saturday,Fall,45-54,Female,East,No purchases,Mobile,0.65,0.43522978406903484,1
4,Afternoon,Friday,Fall,18-24,Female,East,No purchases,Mobile,0.75,0.49615760736850945,1
3,Night,Sunday,Winter,18-24,Female,West,10+ purchases,Desktop,0.8,0.6801189224055125,0
3,Afternoon,Wednesday,Fall,25-34,Male,South,10+ purchases,Desktop,0.35,0.643496377747001,1
3,Afternoon,Monday,Winter,35-44,Female,West,6-10 purchases,Tablet,0.75,0.6142548776708459,0
4,Morning,Sunday,Spring,35-44,Female,East,No purchases,Mobile,0.3,0.4732547943168815,1
3,Morning,Sunday,Winter,18-24,Female,South,6-10 purchases,Mobile,0.9,0.7101667531074216,1
2,Night,Thursday,Winter,35-44,Female,East,10+ purchases,Desktop,0.75,0.4562715525238467,0
4,Morning,Sunday,Summer,35-44,Female,East,No purchases,Mobile,0.5,0.5305408150803732,1
2,Night,Thursday,Spring,25-34,Male,South,1-5 purchases,Mobile,0.8,0.495936732767828,0
3,Morning,Monday,Summer,35-44,Male,North,10+ purchases,Desktop,0.45,0.7211872738133639,1
2,Morning,Monday,Fall,35-44,Male,South,1-5 purchases,Desktop,0.65,0.4866830307868938,1
1,Afternoon,Wednesday,Fall,18-24,Male,North,6-10 purchases,Desktop,0.3,0.60871244217603,1
3,Morning,Saturday,Summer,35-44,Female,West,6-10 purchases,Tablet,0.8,0.7154875374219543,0
4,Afternoon,Tuesday,Fall,18-24,Female,West,No purchases,Desktop,0.8,0.4752005508095131,1
1,Morning,Thursday,Winter,25-34,Male,West,10+ purchases,Mobile,0.8,0.7061293213035665,1
4,Afternoon,Tuesday,Fall,18-24,Male,North,No purchases,Mobile,0.9,0.4660679429674205,1
2,Evening,Thursday,Spring,25-34,Male,North,1-5 purchases,Desktop,0.65,0.5549003221194853,0
2,Evening,Sunday,Spring,25-34,Female,South,1-5 purchases,Tablet,0.4,0.5207971883404184,0
3,Afternoon,Friday,Winter,45-54,Male,West,10+ purchases,Tablet,0.2,0.594225139369475,1
2,Evening,Tuesday,Summer,25-34,Male,South,No purchases,Mobile,0.5,0.5768683165206765,1
4,Morning,Monday,Fall,25-34,Male,North,No purchases,Mobile,0.25,0.5420203918802309,1
1,Night,Monday,Summer,55+,Female,North,6-10 purchases,Mobile,0.65,0.6063143723299059,0
3,Afternoon,Monday,Winter,55+,Male,West,10+ purchases,Mobile,0.15,0.6129525356462542,0
4,Evening,Tuesday,Fall,18-24,Male,East,No purchases,Desktop,0.65,0.5164644250408805,1
2,Morning,Wednesday,Fall,35-44,Male,East,No purchases,Mobile,0.1,0.44569837767719833,0
3,Morning,Monday,Summer,45-54,Female,East,6-10 purchases,Mobile,0.55,0.6954710733604456,1
1,Afternoon,Thursday,Spring,25-34,Female,West,6-10 purchases,Mobile,0.5,0.5961383781041147,1
1,Morning,Wednesday,Spring,35-44,Female,North,6-10 purchases,Mobile,0.9,0.6862797712552331,1
4,Evening,Wednesday,Summer,45-54,Female,South,No purchases,Desktop,0.5,0.4638651585824846,1
3,Evening,Friday,Summer,25-34,Male,North,6-10 purchases,Desktop,0.9,0.7729092355050147,1
4,Morning,Thursday,Summer,25-34,Male,West,No purchases,Tablet,0.95,0.5819041003109147,0
2,Morning,Thursday,Spring,35-44,Male,West,6-10 purchases,Tablet,0.35,0.5207332248598942,0
2,Morning,Sunday,Spring,25-34,Male,South,6-10 purchases,Mobile,0.7,0.597661248322337,0
1,Morning,Saturday,Spring,25-34,Male,West,1-5 purchases,Mobile,0.65,0.6582358377749763,0
2,Afternoon,Wednesday,Fall,18-24,Male,North,No purchases,Mobile,0.9,0.5532741327151485,1
3,Afternoon,Friday,Fall,45-54,Male,North,6-10 purchases,Mobile,0.3,0.699427421878393,1
1,Morning,Wednesday,Winter,18-24,Female,South,6-10 purchases,Mobile,0.05,0.5894129937723311,1
1,Evening,Monday,Fall,18-24,Female,North,1-5 purchases,Mobile,0.65,0.5982405452586897,0
2,Afternoon,Thursday,Summer,18-24,Male,South,No purchases,Tablet,0.95,0.5386799685726551,1
4,Morning,Tuesday,Winter,55+,Male,East,No purchases,Desktop,0.9,0.49119480549551997,0
3,Evening,Tuesday,Spring,55+,Female,South,10+ purchases,Desktop,0.85,0.6855207242244696,1
1,Afternoon,Saturday,Spring,55+,Male,South,10+ purchases,Mobile,0.4,0.6540866760387999,0
2,Morning,Wednesday,Spring,55+,Male,North,6-10 purchases,Desktop,0.95,0.5770243549203917,1
4,Afternoon,Sunday,Winter,18-24,Male,North,No purchases,Desktop,0.5,0.5085170703028857,1
2,Night,Wednesday,Winter,55+,Male,North,No purchases,Tablet,0.15,0.2780646657717936,0
1,Morning,Wednesday,Summer,25-34,Male,West,1-5 purchases,Desktop,0.55,0.6081138989832277,0
3,Afternoon,Thursday,Spring,18-24,Male,North,No purchases,Mobile,0.25,0.6098983460654406,1
1,Morning,Sunday,Summer,18-24,Female,West,6-10 purchases,Mobile,0.7,0.7681084729158937,1
3,Afternoon,Sunday,Spring,45-54,Female,South,10+ purchases,Mobile,0.65,0.7020285568464208,1
2,Morning,Tuesday,Fall,25-34,Female,East,1-5 purchases,Mobile,0.7,0.4737162039411412,0
3,Evening,Thursday,Spring,25-34,Male,West,10+ purchases,Tablet,0.75,0.7039161972128695,1
3,Evening,Saturday,Spring,25-34,Female,North,6-10 purchases,Mobile,0.9,0.7608102255824309,0
1,Evening,Tuesday,Winter,35-44,Male,East,10+ purchases,Mobile,0.65,0.6564774792703134,0
2,Afternoon,Sunday,Spring,45-54,Male,West,1-5 purchases,Desktop,0.45,0.49318703172131706,0
3,Evening,Friday,Summer,35-44,Male,North,6-10 purchases,Mobile,0.85,0.7698743964638409,1
3,Night,Saturday,Summer,45-54,Male,West,6-10 purchases,Desktop,0.35,0.6972597800141117,1
3,Morning,Sunday,Summer,35-44,Male,West,1-5 purchases,Mobile,0.5,0.6696219615337957,1
3,Afternoon,Thursday,Summer,35-44,Female,East,6-10 purchases,Mobile,0.75,0.676088457128161,1
3,Afternoon,Monday,Summer,25-34,Male,North,6-10 purchases,Mobile,0.25,0.6882857228975704,1
1,Afternoon,Wednesday,Spring,18-24,Male,East,No purchases,Mobile,1.0,0.6055331834724051,0
2,Night,Saturday,Summer,35-44,Male,East,6-10 purchases,Mobile,0.85,0.6168895723408427,0
1,Night,Sunday,Summer,18-24,Male,East,1-5 purchases,Tablet,0.45,0.5896226204623224,1
3,Afternoon,Saturday,Winter,45-54,Male,South,1-5 purchases,Desktop,0.7,0.585216796180329,1
4,Morning,Sunday,Summer,55+,Female,South,No purchases,Mobile,0.3,0.5299222324558879,0
3,Night,Friday,Winter,35-44,Female,West,6-10 purchases,Mobile,0.75,0.5849335218124784,1
3,Morning,Sunday,Spring,25-34,Female,North,6-10 purchases,Desktop,0.45,0.6480467481740766,1
4,Evening,Saturday,Fall,35-44,Female,South,No purchases,Tablet,0.75,0.4943690040786003,1
1,Night,Sunday,Fall,25-34,Male,West,6-10 purchases,Desktop,0.6,0.6051030072350356,0
4,Afternoon,Wednesday,Winter,45-54,Female,North,No purchases,Mobile,0.25,0.3864699943244697,0
4,Evening,Monday,Spring,35-44,Female,North,No purchases,Desktop,0.45,0.4701201043203558,0
1,Evening,Wednesday,Spring,18-24,Male,East,6-10 purchases,Mobile,0.3,0.7235343435391602,0
1,Night,Sunday,Fall,35-44,Male,East,6-10 purchases,Mobile,0.6,0.6479651778872093,0
1,Morning,Sunday,Fall,18-24,Male,East,10+ purchases,Mobile,0.3,0.695579876415602,1
4,Afternoon,Sunday,Fall,45-54,Male,West,No purchases,Mobile,0.25,0.4319320693368964,0
2,Night,Saturday,Fall,18-24,Male,East,No purchases,Tablet,0.95,0.48838455261028774,0
1,Afternoon,Thursday,Summer,18-24,Male,East,10+ purchases,Desktop,0.95,0.7241983801939967,0
4,Afternoon,Thursday,Spring,18-24,Male,East,No purchases,Desktop,0.45,0.5491439425389001,1
4,Afternoon,Sunday,Summer,25-34,Female,East,1-5 purchases,Mobile,0.9,0.5835447010502547,0
1,Evening,Wednesday,Fall,18-24,Male,South,No purchases,Mobile,0.85,0.6267776076392898,1
1,Night,Friday,Fall,18-24,Male,East,10+ purchases,Mobile,0.85,0.6789111327511915,0
1,Morning,Tuesday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.75,0.6693495467812163,1
1,Evening,Tuesday,Summer,25-34,Male,West,6-10 purchases,Desktop,0.9,0.7016119418806216,0
2,Morning,Sunday,Winter,35-44,Male,West,1-5 purchases,Desktop,0.2,0.41073777851830634,0
4,Morning,Tuesday,Winter,35-44,Male,East,No purchases,Mobile,0.6,0.4912273956210504,0
3,Evening,Saturday,Fall,35-44,Female,East,10+ purchases,Mobile,0.8,0.7818602093767095,1
3,Evening,Saturday,Fall,55+,Male,West,10+ purchases,Mobile,0.55,0.7352693865372004,1
4,Morning,Saturday,Winter,55+,Female,North,No purchases,Mobile,0.75,0.4242999221776742,0
3,Morning,Sunday,Spring,55+,Female,South,6-10 purchases,Tablet,0.95,0.6559028088164609,1
4,Night,Tuesday,Spring,35-44,Male,North,No purchases,Desktop,0.35,0.41946697245641174,0
1,Evening,Thursday,Spring,18-24,Male,North,10+ purchases,Desktop,0.5,0.7286709298624441,1
4,Afternoon,Tuesday,Summer,25-34,Female,East,No purchases,Tablet,0.8,0.4897890996417441,1
3,Morning,Monday,Summer,55+,Female,South,10+ purchases,Mobile,0.45,0.7236547276583002,1
3,Afternoon,Wednesday,Spring,45-54,Male,East,10+ purchases,Desktop,0.3,0.6883237475494968,1
1,Afternoon,Friday,Fall,25-34,Male,West,10+ purchases,Mobile,0.25,0.6440991093971614,0
4,Morning,Wednesday,Fall,35-44,Female,East,No purchases,Desktop,0.1,0.42488127410853177,0
4,Night,Thursday,Winter,35-44,Male,North,1-5 purchases,Mobile,0.4,0.41950376135255313,0
2,Evening,Thursday,Spring,55+,Female,South,1-5 purchases,Mobile,0.5,0.5052807796309592,0
3,Evening,Monday,Fall,18-24,Male,North,10+ purchases,Desktop,0.5,0.7407326915668935,1
2,Morning,Wednesday,Fall,45-54,Male,West,1-5 purchases,Mobile,0.45,0.48371021542391013,1
2,Evening,Tuesday,Spring,35-44,Female,North,No purchases,Mobile,0.55,0.48117360814367305,0
2,Evening,Thursday,Fall,25-34,Female,North,10+ purchases,Desktop,0.4,0.5518570399752094,1
1,Evening,Friday,Fall,18-24,Female,North,10+ purchases,Mobile,0.35,0.6379813289432646,1
4,Evening,Monday,Spring,18-24,Female,South,No purchases,Mobile,0.85,0.59578048652757,0
3,Night,Thursday,Summer,55+,Female,South,1-5 purchases,Desktop,0.85,0.585990872063916,0
3,Night,Wednesday,Fall,45-54,Male,East,6-10 purchases,Desktop,0.6,0.555405771035855,0
3,Morning,Tuesday,Spring,25-34,Male,North,10+ purchases,Desktop,0.25,0.7005754967491773,1
3,Night,Wednesday,Winter,45-54,Female,South,10+ purchases,Desktop,0.6,0.5566595304414085,1
2,Evening,Friday,Winter,35-44,Male,East,1-5 purchases,Mobile,0.25,0.44529487553235925,0
2,Morning,Friday,Spring,55+,Female,East,No purchases,Desktop,0.45,0.40328147911096424,0
3,Night,Tuesday,Winter,35-44,Female,North,No purchases,Desktop,0.3,0.4687337259264011,1
2,Evening,Wednesday,Winter,25-34,Female,West,No purchases,Mobile,0.3,0.45428842302442757,1
1,Evening,Wednesday,Winter,18-24,Male,South,6-10 purchases,Mobile,0.9,0.7140682120222639,1
1,Morning,Friday,Winter,25-34,Female,West,No purchases,Mobile,0.5,0.5574035180909502,0
3,Afternoon,Monday,Spring,35-44,Female,North,10+ purchases,Tablet,1.0,0.7046341868351284,1
1,Morning,Friday,Spring,35-44,Male,North,1-5 purchases,Mobile,0.35,0.5982530438323594,0
1,Evening,Saturday,Summer,25-34,Female,North,No purchases,Mobile,0.65,0.6715863827298829,1
1,Morning,Sunday,Summer,18-24,Female,West,1-5 purchases,Mobile,0.9,0.7106738842875973,1
2,Afternoon,Sunday,Fall,25-34,Male,East,No purchases,Mobile,0.3,0.4617818682671908,1
2,Evening,Friday,Spring,55+,Female,East,1-5 purchases,Mobile,0.7,0.5527477416609017,0
1,Evening,Sunday,Winter,55+,Female,South,1-5 purchases,Mobile,0.45,0.5914698514779336,1
4,Morning,Saturday,Summer,25-34,Female,East,No purchases,Desktop,0.45,0.49355581006724,0
2,Afternoon,Tuesday,Spring,18-24,Male,South,No purchases,Mobile,0.45,0.47912784187526963,1
1,Morning,Tuesday,Spring,45-54,Female,East,6-10 purchases,Mobile,0.65,0.5843754051361153,1
2,Afternoon,Thursday,Winter,18-24,Male,West,No purchases,Mobile,0.8,0.4184068190500469,0
4,Night,Saturday,Fall,25-34,Male,East,No purchases,Mobile,0.35,0.4541554217048225,0
2,Afternoon,Thursday,Summer,45-54,Male,East,No purchases,Tablet,0.6,0.4173131243400292,0
2,Night,Wednesday,Spring,45-54,Female,North,No purchases,Tablet,1.0,0.40178741378855687,1
4,Afternoon,Tuesday,Winter,25-34,Female,South,No purchases,Desktop,0.1,0.4028918289835049,1
3,Afternoon,Wednesday,Fall,35-44,Female,East,10+ purchases,Desktop,0.3,0.5986072372873114,1
4,Evening,Tuesday,Summer,35-44,Male,South,No purchases,Mobile,0.65,0.5729467208139952,0
3,Afternoon,Saturday,Summer,35-44,Male,West,10+ purchases,Tablet,0.35,0.6926581856700085,1
3,Evening,Sunday,Spring,35-44,Female,North,1-5 purchases,Tablet,1.0,0.6870910470104344,1
1,Morning,Sunday,Summer,25-34,Male,West,6-10 purchases,Desktop,0.4,0.7048301210964312,1
3,Morning,Wednesday,Winter,18-24,Male,West,6-10 purchases,Desktop,0.95,0.698176949089903,1
4,Morning,Saturday,Spring,45-54,Female,North,No purchases,Tablet,0.95,0.49719505192694347,0
4,Morning,Sunday,Summer,35-44,Female,South,No purchases,Desktop,0.5,0.5261607928922686,1
4,Night,Tuesday,Spring,25-34,Male,South,No purchases,Mobile,1.0,0.526255482809832,0
3,Night,Monday,Summer,35-44,Female,East,10+ purchases,Desktop,0.75,0.6731244732365801,0
1,Morning,Tuesday,Winter,25-34,Male,North,6-10 purchases,Mobile,0.3,0.6015718075257562,0
3,Evening,Wednesday,Winter,35-44,Female,South,10+ purchases,Desktop,0.5,0.649345588707453,0
3,Evening,Tuesday,Fall,55+,Male,South,10+ purchases,Desktop,0.3,0.6477657976540093,1
3,Night,Sunday,Spring,35-44,Female,North,6-10 purchases,Tablet,0.95,0.6722386590461727,1
1,Morning,Tuesday,Winter,25-34,Male,North,1-5 purchases,Tablet,0.15,0.49069762314153165,0
1,Night,Thursday,Spring,55+,Male,East,10+ purchases,Tablet,0.45,0.5147892869352404,0
3,Evening,Wednesday,Fall,18-24,Female,East,10+ purchases,Desktop,0.4,0.698765962748651,1
2,Night,Sunday,Winter,35-44,Female,West,1-5 purchases,Mobile,0.9,0.43746812803805696,1
4,Morning,Monday,Summer,55+,Male,North,No purchases,Mobile,0.5,0.5377208843131303,0
2,Evening,Thursday,Summer,18-24,Female,East,6-10 purchases,Mobile,0.4,0.6434039732424487,1
2,Afternoon,Saturday,Fall,18-24,Male,South,1-5 purchases,Desktop,0.25,0.4727598592721731,0
2,Night,Tuesday,Fall,35-44,Female,West,6-10 purchases,Desktop,0.4,0.4526241667146406,0
1,Afternoon,Friday,Winter,18-24,Male,North,1-5 purchases,Mobile,0.1,0.5691400013656641,1
3,Afternoon,Friday,Fall,45-54,Female,North,10+ purchases,Desktop,0.7,0.6396667121231899,1
4,Afternoon,Wednesday,Fall,35-44,Female,West,No purchases,Tablet,1.0,0.42406467286172855,0
3,Afternoon,Monday,Winter,35-44,Male,South,6-10 purchases,Mobile,0.05,0.597710310923092,1
3,Afternoon,Friday,Spring,25-34,Male,West,1-5 purchases,Tablet,0.35,0.6199304340811718,1
1,Afternoon,Saturday,Winter,18-24,Male,South,10+ purchases,Mobile,0.3,0.6592553644002499,1
3,Night,Wednesday,Winter,55+,Male,South,6-10 purchases,Desktop,0.35,0.5667898172780702,0
2,Morning,Saturday,Fall,25-34,Female,West,No purchases,Desktop,0.85,0.4460735726772136,0
2,Evening,Wednesday,Fall,25-34,Female,North,6-10 purchases,Desktop,0.35,0.5134301530702349,1
1,Afternoon,Tuesday,Summer,35-44,Female,North,10+ purchases,Mobile,0.3,0.6765293855346507,0
1,Evening,Wednesday,Fall,18-24,Male,East,6-10 purchases,Tablet,0.45,0.660772863217464,1
2,Evening,Monday,Winter,35-44,Female,West,No purchases,Desktop,0.65,0.4460311525744307,0
3,Afternoon,Tuesday,Winter,55+,Female,East,1-5 purchases,Mobile,0.5,0.5312472960946961,1
2,Afternoon,Wednesday,Summer,25-34,Female,North,1-5 purchases,Desktop,1.0,0.5569632354710008,1
4,Evening,Sunday,Fall,35-44,Male,East,No purchases,Mobile,1.0,0.6144874303588674,1
4,Evening,Monday,Summer,45-54,Female,East,No purchases,Tablet,0.45,0.5281930628185808,1
3,Afternoon,Saturday,Summer,35-44,Female,South,No purchases,Tablet,0.2,0.609107780469276,1
1,Afternoon,Sunday,Spring,35-44,Female,North,6-10 purchases,Mobile,0.2,0.6233666392516682,1
3,Night,Wednesday,Winter,45-54,Male,South,10+ purchases,Desktop,0.75,0.5878820871504273,1
1,Afternoon,Thursday,Fall,18-24,Male,South,6-10 purchases,Mobile,0.9,0.6677673570661622,0
1,Afternoon,Friday,Summer,18-24,Female,North,1-5 purchases,Mobile,0.6,0.6157748979058724,0
4,Night,Tuesday,Summer,35-44,Female,East,No purchases,Tablet,1.0,0.49092817617342166,1
4,Night,Monday,Spring,18-24,Male,West,No purchases,Desktop,0.95,0.505138946835949,1
3,Evening,Tuesday,Spring,35-44,Male,North,1-5 purchases,Desktop,0.5,0.6868156058368444,1
1,Morning,Sunday,Winter,25-34,Male,North,10+ purchases,Desktop,0.5,0.6390897459812112,1
2,Afternoon,Thursday,Winter,25-34,Male,East,1-5 purchases,Tablet,0.15,0.3825647660436305,1
1,Evening,Wednesday,Spring,25-34,Female,West,10+ purchases,Mobile,0.3,0.675065774092215,1
1,Morning,Monday,Fall,35-44,Male,West,10+ purchases,Mobile,0.8,0.6774507215413202,1
4,Evening,Tuesday,Summer,35-44,Male,North,No purchases,Mobile,0.8,0.6264992317395405,0
4,Morning,Thursday,Winter,25-34,Male,West,No purchases,Tablet,0.7,0.46730306497233315,0
3,Afternoon,Friday,Summer,45-54,Female,South,10+ purchases,Desktop,0.4,0.668465283711255,0
2,Night,Thursday,Winter,25-34,Male,South,6-10 purchases,Mobile,0.75,0.5131736328686209,0
4,Night,Friday,Summer,25-34,Male,South,No purchases,Tablet,0.15,0.44296358151428405,1
4,Morning,Wednesday,Spring,25-34,Female,North,No purchases,Mobile,0.6,0.5398968160899424,0
1,Evening,Thursday,Winter,18-24,Female,North,No purchases,Mobile,1.0,0.6022360505216781,1
2,Afternoon,Thursday,Summer,18-24,Female,West,1-5 purchases,Mobile,0.3,0.5155458982024923,1
1,Evening,Friday,Spring,25-34,Male,North,No purchases,Mobile,1.0,0.669262293583868,1
1,Evening,Saturday,Fall,25-34,Male,South,10+ purchases,Mobile,0.4,0.7327437517868788,1
4,Morning,Saturday,Summer,35-44,Female,West,No purchases,Desktop,1.0,0.6093213399653554,0
3,Afternoon,Friday,Fall,45-54,Female,West,6-10 purchases,Desktop,0.4,0.6260340246515552,0
4,Afternoon,Wednesday,Spring,45-54,Female,North,No purchases,Desktop,0.8,0.5004071697258572,1
1,Morning,Friday,Winter,45-54,Male,North,10+ purchases,Desktop,0.55,0.6169476039467889,1
4,Evening,Friday,Winter,35-44,Female,North,No purchases,Tablet,0.75,0.4511259839254351,1
