U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
1,Night,Friday,Fall,25-34,Male,West,1-5 purchases,Mobile,0.85,0.6066318675509819,1
4,Morning,Monday,Spring,25-34,Female,North,No purchases,Desktop,0.2,0.5265373747206235,1
3,Evening,Sunday,Fall,25-34,Female,West,6-10 purchases,Tablet,0.45,0.617262243011208,1
3,Morning,Saturday,Winter,55+,Male,East,10+ purchases,Desktop,0.5,0.6724875256189676,1
4,Morning,Tuesday,Spring,25-34,Female,East,No purchases,Mobile,0.45,0.6634810760713832,1
4,Night,Saturday,Fall,45-54,Female,West,1-5 purchases,Mobile,0.35,0.5933139425456925,1
3,Evening,Wednesday,Spring,35-44,Female,North,6-10 purchases,Mobile,0.7,0.8067706136903849,1
2,Night,Thursday,Fall,55+,Male,West,No purchases,Desktop,0.4,0.3789894793481619,1
2,Morning,Tuesday,Winter,25-34,Male,North,1-5 purchases,Mobile,0.75,0.6481220414632838,0
1,Evening,Monday,Summer,18-24,Male,East,No purchases,Mobile,0.4,0.6703100150031728,0
4,Morning,Wednesday,Winter,35-44,Male,South,No purchases,Tablet,0.85,0.5806713017640184,0
2,Night,Friday,Winter,35-44,Male,South,No purchases,Mobile,1.0,0.5834351506610925,1
3,Evening,Friday,Fall,55+,Male,East,No purchases,Desktop,0.9,0.6570760418986459,1
1,Morning,Friday,Summer,18-24,Male,West,10+ purchases,Tablet,0.95,0.6511483762162142,1
4,Evening,Friday,Fall,18-24,Female,North,No purchases,Mobile,0.55,0.7500225527984586,1
2,Morning,Tuesday,Fall,25-34,Male,West,No purchases,Desktop,1.0,0.5086887106917793,0
3,Afternoon,Wednesday,Winter,35-44,Female,South,10+ purchases,Mobile,0.9,0.748593174042919,1
4,Afternoon,Thursday,Summer,18-24,Male,South,No purchases,Tablet,0.05,0.5356848885415679,1
2,Evening,Sunday,Spring,25-34,Male,North,1-5 purchases,Tablet,0.9,0.665537974218686,0
4,Afternoon,Friday,Summer,25-34,Female,North,No purchases,Desktop,0.4,0.6039590759275433,0
4,Morning,Wednesday,Summer,35-44,Female,East,No purchases,Mobile,0.15,0.6142873985898797,0
3,Evening,Tuesday,Winter,25-34,Male,South,6-10 purchases,Mobile,0.25,0.6888969603221871,1
1,Evening,Thursday,Summer,35-44,Female,North,1-5 purchases,Mobile,0.75,0.7303798476569554,1
2,Morning,Thursday,Spring,45-54,Male,South,6-10 purchases,Desktop,0.35,0.5482512237532984,1
3,Morning,Friday,Spring,35-44,Male,North,No purchases,Desktop,1.0,0.6555114127024213,1
3,Morning,Wednesday,Winter,18-24,Female,West,6-10 purchases,Desktop,0.9,0.6372954546499929,1
4,Morning,Monday,Summer,25-34,Male,West,No purchases,Tablet,0.85,0.6187694373815615,0
1,Afternoon,Wednesday,Spring,35-44,Male,South,10+ purchases,Mobile,0.45,0.6852511898895217,1
4,Evening,Thursday,Spring,18-24,Female,West,No purchases,Mobile,0.45,0.6900880013200629,1
3,Morning,Friday,Spring,25-34,Female,North,10+ purchases,Desktop,0.15,0.6239028470803878,1
3,Night,Saturday,Spring,45-54,Male,South,No purchases,Desktop,0.4,0.536713133560728,0
1,Afternoon,Sunday,Fall,35-44,Female,East,1-5 purchases,Mobile,0.75,0.6443509413095099,1
3,Evening,Wednesday,Fall,25-34,Female,North,6-10 purchases,Desktop,0.65,0.7373925078460769,1
1,Evening,Thursday,Fall,25-34,Male,North,1-5 purchases,Tablet,0.45,0.5096965492553853,0
4,Evening,Thursday,Summer,35-44,Male,South,1-5 purchases,Mobile,0.7,0.819116350249717,1
3,Evening,Tuesday,Winter,35-44,Male,South,10+ purchases,Desktop,0.55,0.7430243783819825,1
1,Evening,Saturday,Spring,25-34,Female,North,10+ purchases,Mobile,0.95,0.8223814966844176,1
3,Evening,Friday,Spring,55+,Female,North,1-5 purchases,Desktop,0.8,0.6868074772194736,1
4,Afternoon,Monday,Winter,35-44,Male,East,No purchases,Mobile,0.6,0.679672818885943,0
4,Evening,Saturday,Winter,35-44,Female,South,No purchases,Tablet,0.45,0.5500687855667513,1
2,Afternoon,Wednesday,Summer,18-24,Female,East,10+ purchases,Desktop,0.1,0.6015301069314034,1
4,Night,Friday,Summer,35-44,Female,West,1-5 purchases,Desktop,0.25,0.5497334316680075,1
3,Night,Friday,Spring,45-54,Female,East,6-10 purchases,Mobile,0.9,0.7617892996979149,1
3,Evening,Saturday,Spring,55+,Male,North,6-10 purchases,Mobile,0.55,0.7808482989661338,1
2,Night,Friday,Fall,35-44,Female,South,1-5 purchases,Mobile,0.65,0.5772044678941444,0
2,Evening,Saturday,Spring,45-54,Male,East,1-5 purchases,Desktop,0.7,0.6551190909939937,0
3,Night,Saturday,Summer,35-44,Male,North,6-10 purchases,Desktop,0.65,0.7430502067148844,1
4,Evening,Thursday,Spring,25-34,Male,South,No purchases,Tablet,0.85,0.7042643918483106,0
1,Night,Friday,Winter,18-24,Male,South,1-5 purchases,Desktop,0.65,0.5095653164406847,0
4,Evening,Saturday,Winter,18-24,Female,North,No purchases,Desktop,0.7,0.6719128256623768,0
1,Afternoon,Monday,Spring,25-34,Female,East,6-10 purchases,Mobile,0.2,0.6023634270296012,0
3,Evening,Tuesday,Winter,35-44,Female,South,10+ purchases,Tablet,0.8,0.6683492098546175,1
2,Morning,Monday,Winter,18-24,Male,South,No purchases,Mobile,0.55,0.5447608432907699,0
1,Evening,Sunday,Fall,25-34,Female,East,1-5 purchases,Mobile,0.85,0.6894648317013561,0
1,Evening,Sunday,Winter,35-44,Male,West,No purchases,Mobile,0.65,0.5585279578501899,0
1,Night,Wednesday,Winter,55+,Female,East,10+ purchases,Mobile,0.5,0.5170694499976962,0
2,Morning,Saturday,Fall,25-34,Male,West,No purchases,Desktop,0.55,0.47523344521782257,1
1,Afternoon,Monday,Summer,18-24,Female,East,6-10 purchases,Mobile,0.45,0.7196064652285482,0
3,Night,Sunday,Summer,35-44,Female,West,10+ purchases,Desktop,0.2,0.5886125792781015,0
1,Night,Friday,Spring,18-24,Female,North,6-10 purchases,Mobile,0.35,0.6088801493870707,1
1,Evening,Saturday,Winter,18-24,Female,East,6-10 purchases,Desktop,0.45,0.6177265907509472,1
1,Evening,Saturday,Winter,35-44,Male,North,10+ purchases,Mobile,0.95,0.7812147968288351,1
4,Night,Friday,Winter,18-24,Male,South,No purchases,Mobile,0.65,0.6550003517921107,0
1,Evening,Tuesday,Summer,25-34,Male,South,6-10 purchases,Mobile,0.65,0.7239012781853005,1
3,Morning,Sunday,Summer,18-24,Female,North,6-10 purchases,Mobile,0.35,0.7672499357471484,1
3,Afternoon,Sunday,Fall,18-24,Male,South,6-10 purchases,Tablet,0.9,0.7520209788515194,1
1,Afternoon,Saturday,Winter,25-34,Male,West,6-10 purchases,Mobile,0.7,0.6471372154056193,1
2,Morning,Friday,Fall,18-24,Female,West,6-10 purchases,Tablet,0.2,0.4488558893190747,0
1,Morning,Tuesday,Winter,45-54,Female,West,10+ purchases,Mobile,0.15,0.5260936907956518,1
1,Afternoon,Monday,Spring,18-24,Female,South,No purchases,Mobile,0.9,0.6700205771359292,1
1,Afternoon,Thursday,Spring,18-24,Male,West,10+ purchases,Mobile,0.35,0.617330618515548,1
2,Evening,Sunday,Spring,35-44,Male,East,1-5 purchases,Mobile,0.65,0.7265410488401761,0
2,Morning,Saturday,Fall,18-24,Female,South,1-5 purchases,Mobile,0.4,0.6075511415294435,1
1,Evening,Thursday,Winter,35-44,Male,South,10+ purchases,Mobile,0.25,0.6731439480037988,1
1,Evening,Friday,Summer,25-34,Female,West,1-5 purchases,Mobile,0.25,0.5617941121621921,1
3,Afternoon,Thursday,Winter,35-44,Female,East,6-10 purchases,Desktop,0.15,0.529138013559299,1
3,Afternoon,Sunday,Summer,25-34,Male,East,1-5 purchases,Desktop,0.45,0.6944861736731525,0
3,Night,Friday,Fall,45-54,Female,East,1-5 purchases,Desktop,0.45,0.5649757350434602,1
3,Morning,Thursday,Fall,35-44,Female,East,6-10 purchases,Desktop,1.0,0.7585827326741855,1
1,Afternoon,Wednesday,Summer,18-24,Male,West,6-10 purchases,Mobile,0.55,0.6511388982077674,1
3,Night,Friday,Spring,55+,Female,North,6-10 purchases,Desktop,0.65,0.6021579956734631,0
2,Evening,Saturday,Summer,25-34,Male,West,1-5 purchases,Mobile,0.9,0.7385246532955972,1
4,Morning,Tuesday,Spring,25-34,Male,South,No purchases,Mobile,0.5,0.6695493630671416,1
4,Evening,Friday,Summer,45-54,Male,West,No purchases,Desktop,0.35,0.616132038279706,1
2,Morning,Tuesday,Spring,25-34,Female,North,1-5 purchases,Mobile,0.45,0.559329274097081,1
1,Evening,Sunday,Summer,18-24,Male,West,1-5 purchases,Mobile,0.4,0.6855536801774561,1
3,Night,Monday,Spring,25-34,Female,East,1-5 purchases,Desktop,0.1,0.5839228496370122,1
3,Morning,Friday,Spring,18-24,Female,South,6-10 purchases,Desktop,0.55,0.6619357481344463,0
4,Evening,Saturday,Fall,45-54,Male,East,No purchases,Mobile,0.5,0.7466676009144153,1
3,Evening,Tuesday,Spring,25-34,Female,South,No purchases,Mobile,0.65,0.7156161287194186,0
1,Night,Sunday,Spring,18-24,Male,East,6-10 purchases,Mobile,0.3,0.6707789282781068,1
3,Night,Friday,Summer,45-54,Female,East,10+ purchases,Desktop,0.65,0.7209984216478721,0
2,Afternoon,Tuesday,Summer,18-24,Male,East,1-5 purchases,Mobile,0.7,0.717671912854082,0
4,Afternoon,Monday,Summer,25-34,Female,South,No purchases,Desktop,0.35,0.6410519934765048,0
2,Evening,Thursday,Fall,18-24,Female,South,No purchases,Tablet,0.55,0.4831203985589312,0
3,Night,Sunday,Spring,35-44,Female,North,1-5 purchases,Desktop,0.55,0.6649855240604806,1
4,Afternoon,Saturday,Summer,35-44,Male,North,No purchases,Mobile,0.25,0.716296413806276,1
3,Night,Sunday,Spring,55+,Female,North,10+ purchases,Mobile,0.95,0.8064772714590612,1
4,Morning,Sunday,Fall,18-24,Female,East,No purchases,Desktop,0.6,0.6020444881522847,1
1,Night,Thursday,Winter,18-24,Female,East,10+ purchases,Mobile,0.05,0.5797405068343894,1
4,Night,Thursday,Fall,45-54,Male,West,No purchases,Tablet,0.85,0.5386633947750883,0
1,Morning,Saturday,Winter,35-44,Female,South,1-5 purchases,Mobile,0.85,0.5792767218009066,1
1,Evening,Tuesday,Fall,18-24,Female,North,1-5 purchases,Mobile,0.3,0.6155324046035126,1
1,Night,Thursday,Fall,18-24,Male,South,10+ purchases,Mobile,0.4,0.6493033692539563,0
3,Night,Thursday,Spring,45-54,Male,North,1-5 purchases,Desktop,0.45,0.6139093633445499,1
1,Afternoon,Monday,Summer,55+,Female,North,1-5 purchases,Mobile,0.7,0.6221428240507959,0
3,Evening,Friday,Summer,55+,Male,North,1-5 purchases,Desktop,0.85,0.7285128785387638,1
4,Afternoon,Monday,Fall,35-44,Female,South,No purchases,Tablet,0.9,0.6130732227811485,1
1,Afternoon,Saturday,Spring,18-24,Female,East,10+ purchases,Desktop,0.85,0.7414337355869901,1
2,Night,Thursday,Spring,18-24,Male,East,1-5 purchases,Mobile,0.9,0.6659093450385495,0
2,Morning,Friday,Winter,25-34,Male,East,1-5 purchases,Desktop,0.85,0.5830405263796273,0
2,Night,Saturday,Fall,35-44,Female,South,No purchases,Desktop,0.5,0.4333576688216279,0
2,Afternoon,Monday,Winter,25-34,Female,South,No purchases,Desktop,0.15,0.37456344562354366,0
4,Afternoon,Thursday,Fall,35-44,Male,South,No purchases,Mobile,0.2,0.6577783735781317,0
3,Night,Saturday,Fall,18-24,Female,South,6-10 purchases,Mobile,0.3,0.6674186056186662,0
2,Evening,Sunday,Spring,35-44,Male,West,No purchases,Desktop,0.9,0.6219957508562899,0
3,Night,Friday,Summer,25-34,Female,East,10+ purchases,Desktop,0.55,0.7419948332140814,1
3,Afternoon,Wednesday,Spring,25-34,Male,North,10+ purchases,Mobile,0.45,0.7862763009532341,1
3,Morning,Saturday,Winter,55+,Male,North,10+ purchases,Mobile,0.5,0.7292742657419046,0
4,Afternoon,Saturday,Winter,45-54,Male,West,No purchases,Desktop,0.9,0.5939834468564724,1
3,Morning,Wednesday,Summer,25-34,Male,South,6-10 purchases,Mobile,0.1,0.664202371360956,1
2,Afternoon,Thursday,Winter,25-34,Male,East,No purchases,Tablet,1.0,0.5751556765518335,0
3,Night,Tuesday,Summer,35-44,Female,West,10+ purchases,Tablet,0.75,0.6520463612171505,0
2,Afternoon,Sunday,Fall,18-24,Male,North,1-5 purchases,Mobile,0.95,0.7718794853894708,1
2,Afternoon,Wednesday,Spring,25-34,Male,West,6-10 purchases,Mobile,0.65,0.678278284469288,1
2,Evening,Saturday,Spring,35-44,Male,East,1-5 purchases,Tablet,0.75,0.623929571205388,1
1,Night,Friday,Winter,25-34,Male,South,6-10 purchases,Mobile,0.55,0.5673957531132241,1
2,Morning,Tuesday,Winter,35-44,Male,South,No purchases,Mobile,0.65,0.5582442829220694,0
2,Evening,Saturday,Fall,25-34,Male,North,10+ purchases,Mobile,0.8,0.8224703027931599,0
3,Afternoon,Tuesday,Summer,18-24,Female,East,1-5 purchases,Tablet,0.9,0.7334984304485079,1
2,Night,Tuesday,Summer,25-34,Female,East,1-5 purchases,Desktop,0.6,0.5872669139625293,0
1,Afternoon,Saturday,Summer,18-24,Female,West,10+ purchases,Mobile,0.4,0.6669633793123552,0
2,Evening,Saturday,Summer,18-24,Male,North,1-5 purchases,Tablet,0.4,0.6141476905817151,1
3,Morning,Friday,Spring,25-34,Female,South,10+ purchases,Mobile,0.45,0.7429836957299122,1
2,Morning,Thursday,Summer,25-34,Female,North,1-5 purchases,Desktop,0.95,0.6003830801142783,1
2,Night,Sunday,Winter,35-44,Female,South,No purchases,Desktop,0.95,0.5221717720504201,1
3,Afternoon,Saturday,Summer,18-24,Male,South,6-10 purchases,Desktop,0.5,0.7279014722725657,1
3,Afternoon,Tuesday,Summer,35-44,Male,North,6-10 purchases,Desktop,0.75,0.7338837874582412,1
4,Afternoon,Sunday,Summer,45-54,Male,West,No purchases,Desktop,0.75,0.6646214494379978,1
3,Morning,Thursday,Fall,18-24,Female,South,6-10 purchases,Desktop,0.05,0.5540665766645013,0
3,Night,Sunday,Fall,35-44,Female,North,6-10 purchases,Mobile,0.25,0.6937962118884062,1
2,Morning,Saturday,Summer,18-24,Male,West,1-5 purchases,Mobile,0.95,0.6632320811349454,1
3,Night,Tuesday,Winter,25-34,Male,South,No purchases,Desktop,0.6,0.5330366463687455,0
4,Afternoon,Sunday,Fall,35-44,Female,West,No purchases,Mobile,0.3,0.6046287748145921,1
3,Morning,Thursday,Spring,45-54,Male,South,10+ purchases,Desktop,0.9,0.7310720730751327,1
4,Evening,Wednesday,Fall,18-24,Female,South,No purchases,Mobile,0.9,0.7756812776205024,1
2,Afternoon,Monday,Winter,35-44,Female,North,1-5 purchases,Mobile,0.15,0.5089182984859478,1
1,Morning,Sunday,Winter,35-44,Male,East,6-10 purchases,Mobile,0.4,0.5621528718932502,1
3,Night,Thursday,Spring,45-54,Male,North,6-10 purchases,Desktop,0.25,0.6040242685447862,1
2,Night,Wednesday,Fall,18-24,Female,East,No purchases,Tablet,0.25,0.3544235085085576,1
3,Night,Friday,Summer,35-44,Female,South,1-5 purchases,Desktop,0.4,0.5857736937622681,1
4,Afternoon,Sunday,Fall,25-34,Female,South,No purchases,Mobile,0.75,0.7058259335463991,1
1,Morning,Thursday,Fall,35-44,Male,North,10+ purchases,Mobile,0.1,0.6043020610798383,0
3,Night,Wednesday,Fall,45-54,Male,North,6-10 purchases,Mobile,0.4,0.7143284372006108,0
3,Morning,Saturday,Winter,18-24,Female,East,1-5 purchases,Tablet,0.3,0.5424253641978724,1
1,Afternoon,Wednesday,Spring,18-24,Female,North,6-10 purchases,Mobile,0.65,0.6611624135998778,1
4,Night,Saturday,Summer,45-54,Female,North,1-5 purchases,Tablet,0.4,0.6229849923831878,1
1,Afternoon,Thursday,Winter,35-44,Female,West,1-5 purchases,Mobile,0.05,0.38732881420347653,0
1,Morning,Sunday,Winter,25-34,Male,North,6-10 purchases,Desktop,0.55,0.572676211358761,0
2,Night,Saturday,Summer,25-34,Male,North,1-5 purchases,Desktop,1.0,0.6645294315384495,1
4,Evening,Friday,Winter,35-44,Male,East,No purchases,Desktop,0.3,0.6349228468737373,1
3,Evening,Wednesday,Winter,18-24,Female,South,10+ purchases,Desktop,1.0,0.7949055380484972,1
4,Afternoon,Wednesday,Fall,35-44,Male,West,No purchases,Desktop,0.85,0.5983598458294616,0
1,Afternoon,Wednesday,Summer,55+,Male,East,6-10 purchases,Mobile,0.45,0.6527130044616394,1
2,Afternoon,Wednesday,Summer,35-44,Male,North,1-5 purchases,Desktop,0.8,0.6666651050409721,1
1,Night,Saturday,Summer,18-24,Female,North,6-10 purchases,Mobile,0.6,0.6854788901587794,1
1,Morning,Sunday,Fall,25-34,Male,South,6-10 purchases,Mobile,0.3,0.6301643842553939,1
3,Afternoon,Monday,Spring,35-44,Male,West,10+ purchases,Mobile,0.5,0.7695724405375276,1
3,Night,Thursday,Spring,45-54,Female,East,1-5 purchases,Desktop,0.45,0.5769134218721078,1
2,Night,Wednesday,Winter,45-54,Male,East,1-5 purchases,Desktop,0.75,0.5861678612767642,0
3,Evening,Sunday,Spring,45-54,Male,West,6-10 purchases,Desktop,0.9,0.7290443697353012,0
2,Afternoon,Sunday,Summer,25-34,Female,North,1-5 purchases,Desktop,0.85,0.6541070925732089,1
2,Evening,Friday,Spring,45-54,Female,East,1-5 purchases,Tablet,0.55,0.571030333911121,1
1,Morning,Saturday,Summer,18-24,Male,West,No purchases,Desktop,0.65,0.533931932322811,1
2,Night,Tuesday,Winter,25-34,Female,South,No purchases,Mobile,0.75,0.5562763357539696,0
4,Night,Monday,Spring,55+,Female,North,1-5 purchases,Mobile,0.7,0.7132340918802544,1
4,Night,Wednesday,Fall,35-44,Female,North,No purchases,Desktop,0.15,0.5089928270049696,1
3,Night,Thursday,Fall,25-34,Male,West,6-10 purchases,Tablet,0.25,0.4804494682071489,0
2,Afternoon,Friday,Spring,35-44,Female,East,1-5 purchases,Mobile,0.65,0.6721079183953679,0
3,Night,Saturday,Spring,45-54,Female,East,6-10 purchases,Desktop,0.65,0.6712957049256347,1
3,Night,Monday,Winter,55+,Male,South,6-10 purchases,Mobile,0.05,0.5632824582578403,1
2,Afternoon,Sunday,Fall,25-34,Male,East,1-5 purchases,Desktop,0.7,0.6348874640795489,0
4,Morning,Friday,Spring,18-24,Male,South,No purchases,Mobile,0.85,0.7141675100817694,1
4,Morning,Saturday,Spring,18-24,Male,East,No purchases,Mobile,0.6,0.7515922037394525,1
4,Morning,Thursday,Winter,18-24,Female,West,No purchases,Mobile,0.6,0.5677299988797078,1
1,Night,Thursday,Winter,18-24,Male,South,1-5 purchases,Desktop,0.35,0.4285506234671703,0
3,Night,Sunday,Fall,55+,Female,West,6-10 purchases,Mobile,0.95,0.6927252432521475,1
4,Morning,Wednesday,Fall,25-34,Male,South,No purchases,Desktop,0.2,0.5472395337365807,0
2,Night,Saturday,Spring,55+,Female,North,6-10 purchases,Mobile,0.65,0.6675084424220762,1
2,Morning,Monday,Spring,35-44,Male,East,No purchases,Mobile,0.75,0.6205898507175589,1
4,Afternoon,Friday,Spring,18-24,Female,West,No purchases,Mobile,0.15,0.6156335337879434,0
3,Afternoon,Sunday,Spring,55+,Male,South,6-10 purchases,Desktop,0.35,0.6184730346808894,1
2,Evening,Sunday,Summer,18-24,Female,North,No purchases,Tablet,0.9,0.6664790740100413,1
4,Morning,Wednesday,Fall,18-24,Female,North,No purchases,Desktop,0.25,0.5575517794008436,1
2,Evening,Sunday,Spring,25-34,Female,South,1-5 purchases,Tablet,0.8,0.6060479949492966,1
4,Evening,Saturday,Fall,45-54,Male,East,No purchases,Mobile,0.5,0.7736631960348025,1
1,Afternoon,Thursday,Winter,18-24,Male,North,10+ purchases,Mobile,1.0,0.7702846376816262,1
2,Afternoon,Monday,Spring,35-44,Female,East,10+ purchases,Desktop,0.25,0.5978963908264724,1
2,Afternoon,Friday,Spring,18-24,Male,West,1-5 purchases,Mobile,0.65,0.6036315739870888,1
2,Afternoon,Friday,Winter,35-44,Female,North,No purchases,Mobile,0.85,0.5989958158139653,1
3,Night,Saturday,Spring,45-54,Female,North,10+ purchases,Desktop,0.45,0.6859863187382947,1
1,Evening,Sunday,Summer,18-24,Female,East,1-5 purchases,Mobile,0.55,0.6901743722534158,1
4,Morning,Saturday,Winter,45-54,Female,South,No purchases,Mobile,0.55,0.6364516850281876,1
4,Evening,Wednesday,Spring,18-24,Female,South,No purchases,Mobile,0.55,0.7453209050207315,1
3,Morning,Monday,Spring,45-54,Female,South,1-5 purchases,Tablet,0.45,0.5122936838119149,0
4,Morning,Saturday,Summer,25-34,Male,North,No purchases,Mobile,0.8,0.7676963453534627,0
2,Morning,Friday,Spring,35-44,Male,North,1-5 purchases,Tablet,0.25,0.4605069247364426,0
2,Morning,Tuesday,Winter,25-34,Female,East,1-5 purchases,Mobile,0.6,0.5700105156568009,0
3,Afternoon,Friday,Spring,55+,Female,North,6-10 purchases,Desktop,0.8,0.6567467365867975,0
1,Morning,Thursday,Winter,18-24,Female,East,10+ purchases,Mobile,0.65,0.6815786324398571,1
4,Afternoon,Monday,Winter,35-44,Male,West,No purchases,Mobile,0.1,0.50612649320283,1
3,Evening,Sunday,Fall,45-54,Female,North,No purchases,Desktop,0.7,0.6266500281821246,1
2,Afternoon,Thursday,Spring,45-54,Female,South,1-5 purchases,Mobile,0.2,0.5554394104384394,0
2,Night,Sunday,Fall,45-54,Male,West,1-5 purchases,Mobile,0.6,0.5677185320086159,1
2,Afternoon,Monday,Spring,25-34,Male,East,6-10 purchases,Tablet,0.3,0.5680865666486309,0
2,Night,Thursday,Spring,45-54,Female,North,1-5 purchases,Desktop,0.6,0.5410752157439299,0
3,Evening,Thursday,Winter,25-34,Female,West,10+ purchases,Desktop,1.0,0.7183060434595191,1
3,Morning,Sunday,Winter,45-54,Female,East,6-10 purchases,Mobile,0.45,0.6794730257985504,1
2,Evening,Friday,Fall,25-34,Male,North,No purchases,Mobile,0.85,0.705588257031969,1
2,Morning,Saturday,Spring,35-44,Male,South,1-5 purchases,Desktop,0.2,0.49909381135714337,0
1,Evening,Saturday,Summer,25-34,Female,West,1-5 purchases,Mobile,1.0,0.7102423742536403,0
4,Afternoon,Monday,Winter,18-24,Male,East,No purchases,Desktop,0.45,0.6567391154159467,0
1,Evening,Tuesday,Spring,55+,Female,West,No purchases,Desktop,1.0,0.4543099055476582,0
3,Night,Saturday,Winter,35-44,Female,North,10+ purchases,Tablet,0.85,0.6795169049647074,0
1,Morning,Saturday,Spring,18-24,Male,West,10+ purchases,Mobile,0.45,0.6690453328309397,0
2,Afternoon,Friday,Winter,25-34,Female,East,1-5 purchases,Desktop,0.05,0.42687492873886035,0
2,Evening,Wednesday,Winter,35-44,Female,South,10+ purchases,Tablet,0.55,0.5871638720005082,1
2,Night,Saturday,Summer,25-34,Female,East,No purchases,Mobile,0.75,0.7036535221982648,1
1,Night,Wednesday,Spring,25-34,Male,East,6-10 purchases,Desktop,1.0,0.6552622818253155,1
3,Night,Friday,Winter,55+,Male,South,10+ purchases,Desktop,0.55,0.6428239411496511,1
3,Morning,Sunday,Fall,25-34,Female,East,10+ purchases,Desktop,0.5,0.7422050123073273,0
2,Morning,Thursday,Summer,25-34,Female,South,No purchases,Desktop,0.75,0.5717833345496908,0
4,Evening,Friday,Summer,25-34,Male,East,No purchases,Desktop,0.35,0.7190031340298524,1
1,Morning,Monday,Summer,25-34,Male,South,10+ purchases,Tablet,0.95,0.6741982637514266,1
2,Morning,Friday,Spring,18-24,Female,South,1-5 purchases,Mobile,0.1,0.5251132283118164,0
2,Morning,Wednesday,Fall,35-44,Female,South,1-5 purchases,Desktop,0.25,0.45534149904677,0
1,Morning,Saturday,Summer,18-24,Male,North,10+ purchases,Desktop,0.65,0.7125943025753043,1
1,Morning,Thursday,Winter,25-34,Female,East,6-10 purchases,Mobile,0.7,0.6368380895535294,1
2,Morning,Tuesday,Spring,25-34,Male,South,1-5 purchases,Desktop,0.05,0.44651989714702617,1
4,Night,Saturday,Spring,45-54,Female,North,1-5 purchases,Desktop,1.0,0.7474986746580963,1
1,Afternoon,Tuesday,Fall,55+,Male,West,6-10 purchases,Mobile,1.0,0.6119277203895818,1
2,Afternoon,Wednesday,Spring,25-34,Female,North,No purchases,Desktop,0.75,0.5433405308412314,1
4,Night,Wednesday,Winter,35-44,Male,West,No purchases,Mobile,1.0,0.6480882567351909,1
3,Morning,Friday,Winter,55+,Female,West,6-10 purchases,Desktop,0.6,0.499481579538251,1
1,Morning,Friday,Fall,18-24,Male,West,6-10 purchases,Tablet,0.7,0.4838580984992063,0
2,Morning,Sunday,Fall,45-54,Female,East,6-10 purchases,Tablet,0.75,0.5461467494941481,1
1,Morning,Friday,Spring,35-44,Female,South,10+ purchases,Mobile,0.75,0.6722989758238378,1
1,Evening,Wednesday,Summer,25-34,Male,South,1-5 purchases,Mobile,0.3,0.6197450566918415,1
3,Night,Sunday,Spring,55+,Male,South,1-5 purchases,Desktop,0.7,0.6173204138463874,0
2,Morning,Sunday,Summer,45-54,Female,East,1-5 purchases,Tablet,0.95,0.5965761616827012,0
2,Night,Wednesday,Winter,25-34,Female,West,1-5 purchases,Mobile,0.3,0.5097401743142178,1
1,Night,Sunday,Winter,18-24,Female,East,1-5 purchases,Mobile,0.95,0.7006700983615978,1
1,Night,Monday,Summer,35-44,Male,North,10+ purchases,Mobile,0.2,0.6441906899220622,1
